league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1909,Central Kansas League,regular,P5839212,Beale,,Beloit,1909-07-17,1909-07-17,2,2,0,0,0,0,0,0,0,0,0,2
1909,Central Kansas League,regular,P7551106,Chouteau,,Abilene,1909-07-17,1909-07-17,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P5122136,Ebright,,Beloit,1909-07-17,1909-07-17,2,0,0,0,0,2,0,0,0,0,0,0
1909,Central Kansas League,regular,P7239489,Ehrgott,,Abilene,1909-07-17,1909-07-17,1,0,0,0,0,0,0,0,0,0,1,0
1909,Central Kansas League,regular,P7571578,Gibbs,,Beloit,1909-07-17,1909-07-17,2,0,0,2,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P2493449,Greene,,Beloit,1909-07-17,1909-07-17,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P6612953,Gundlach,,Beloit,1909-07-17,1909-07-17,2,0,2,0,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P0648766,Howell,,Beloit,1909-07-17,1909-07-17,2,0,0,0,2,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P9845138,Johnson,,Beloit,1909-07-17,1909-07-17,2,0,0,0,0,0,2,2,0,0,0,0
1909,Central Kansas League,regular,P3413802,Mead,,Beloit,1909-07-17,1909-07-17,2,0,0,0,0,0,2,0,0,2,0,0
1909,Central Kansas League,regular,P4567061,Moss,,Beloit,1909-07-17,1909-07-17,2,0,0,0,0,0,0,0,0,0,2,0
1909,Central Kansas League,regular,P7087706,Wells,,Beloit,1909-07-17,1909-07-17,2,0,0,0,0,0,2,0,2,0,0,0
