game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
VYRFQDV,1909,Central Kansas League,1909-07-17,1,regular,P2190630,,
CXHXLRZ,1909,Central Kansas League,1909-07-17,2,regular,P2190630,,
