key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
VYRFQDV,1909-07-17,1,Central Kansas,regular,,Beloit,12,,Abilene,0,,,,,final,,,1909/1909-BDGT/BDGT-19090712.txt,"Beloit Daily Gazette-Times Jul 19, 1909",6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CXHXLRZ,1909-07-17,2,Central Kansas,regular,,Beloit,2,,Abilene,6,,,,,final,,,1909/1909-BDGT/BDGT-19090712.txt,"Beloit Daily Gazette-Times Jul 19, 1909",0,0,2,0,0,0,0,0,0,2,1,1,2,0,0,0,0,x
