key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
JLJBWMX,1909-05-21,0,Southern Association,regular,,Birmingham,1,,Mobile,2,,,1:51,,final,,1,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 22, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,,,,,
GHLDCCB,1909-05-21,0,Southern Association,regular,,Nashville,8,,New Orleans,4,,,1:53,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 22, 1909",2,0,0,0,2,4,0,0,0,,,,,,,,,,,0,0,0,0,2,2,0,0,0,,,,,,,,,,
XKHJLTF,1909-05-22,0,Arkansas State,regular,,Helena,3,,Alexandria,0,,,1:43,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 23, 1909",0,0,0,1,0,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
WZWSPDG,1909-05-22,0,Arkansas State,regular,,Argenta,4,,Fort Smith,5,,,2:00,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 23, 1909",0,0,3,0,0,0,0,1,0,0,0,,,,,,,,,0,0,0,0,1,1,0,0,2,0,1,,,,,,,,
ZFQNWRK,1909-05-22,0,Arkansas State,regular,,Jonesboro,2,,Monroe,3,,,1:30,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 23, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,0,0,3,0,0,0,0,0,0,,,,,,,,,,
VGBLSFY,1909-05-22,0,Arkansas State,regular,,Hot Springs,2,,Texarkana,3,,,1:45,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 23, 1909",1,0,1,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,2,0,0,x,,,,,,,,,,
DYGSLWQ,1909-05-22,1,Southern Association,regular,,Montgomery,1,,Little Rock,2,,,1:35,,final,,2,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 23, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,1,,,,,,,,,,
CCTCNYF,1909-05-22,2,Southern Association,regular,,Montgomery,8,,Little Rock,1,,,1:45,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 23, 1909",0,0,0,1,0,0,7,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
KRDHSDS,1909-05-22,0,Southern Association,regular,,Atlanta,5,,Memphis,1,,,1:40,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 23, 1909",0,2,0,0,2,0,0,1,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
DPBWRDG,1909-05-22,0,Southern Association,regular,,Birmingham,0,,Mobile,1,,,1:25,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 23, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,,,,
TKTMPDQ,1909-05-22,0,Southern Association,regular,,Nashville,6,,New Orleans,1,,,2:03,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 23, 1909",0,1,1,0,0,0,0,4,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,
PHRMGDR,1909-05-23,0,Arkansas State,regular,,Helena,1,,Alexandria,1,,,1:33,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 24, 1909",1,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,
GYZLTQS,1909-05-23,0,Arkansas State,regular,"Arkoma, OK",Argenta,2,,Fort Smith,1,,,1:35,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 24, 1909",0,0,0,0,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YVMTLLF,1909-05-23,0,Arkansas State,regular,,Jonesboro,0,,Monroe,2,,,1:25,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 24, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,1,x,,,,,,,,,,
QMHQWVZ,1909-05-23,0,Arkansas State,regular,,Hot Springs,3,,Texarkana,1,,,1:40,,final,,,1909/1909-AG/ARSL-19090517.txt,"Arkansas Gazette, May 24, 1909",2,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
ZSCSZNM,1909-05-23,0,Southern Association,regular,,Atlanta,1,,Memphis,0,,,1:40,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 24, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
LYGNCCW,1909-05-23,0,Southern Association,regular,,Nashville,1,,New Orleans,3,,,1:40,,final,,,1909/1909-AG/SOUA-19090517.txt,"Arkansas Gazette, May 24, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,0,1,0,0,x,,,,,,,,,,
BHHJVHJ,1909-05-24,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYTJRVD,1909-05-24,0,Arkansas State,regular,,Fort Smith,,,Hot Springs,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXSVMBX,1909-05-24,0,Arkansas State,regular,,Alexandria,,,Jonesboro,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBRBVBG,1909-05-24,0,Arkansas State,regular,,Argenta,1,,Texarkana,6,,,1:30,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 25, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,2,0,0,0,3,0,x,,,,,,,,,,
HGVMBPM,1909-05-24,0,Southern Association,regular,,Atlanta,,,Little Rock,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLRZJSR,1909-05-24,0,Southern Association,regular,,Nashville,2,,Mobile,10,,,1:35,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 25, 1909",0,0,0,1,0,1,0,,,,,,,,,,,,,3,0,0,4,0,3,x,,,,,,,,,,,,
YGQKTTK,1909-05-24,0,Southern Association,regular,,Memphis,1,,Montgomery,2,,,1:45,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 25, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,0,0,x,,,,,,,,,,
QKJLZYB,1909-05-24,0,Southern Association,regular,,Birmingham,3,,New Orleans,0,,,1:52,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 25, 1909",2,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PZGKDRL,1909-05-25,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 26, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBRKSNC,1909-05-25,0,Arkansas State,regular,,Fort Smith,2,,Hot Springs,3,,,1:35,,final,,1,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,0,1,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,,,,,
CFTLLLP,1909-05-25,0,Arkansas State,regular,,Alexandria,6,,Jonesboro,7,,,1:55,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 26, 1909",4,0,1,0,0,0,0,1,0,,,,,,,,,,,2,0,0,3,0,0,2,0,x,,,,,,,,,,
LZSPGLX,1909-05-25,0,Arkansas State,regular,,Argenta,4,,Texarkana,5,,,1:55,,final,,1,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,1,0,2,0,0,1,0,,,,,,,,,,,2,0,0,0,0,0,1,0,2,,,,,,,,,,
KRSSTMT,1909-05-25,1,Southern Association,regular,,Atlanta,1,,Little Rock,3,,,1:40,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,2,1,0,0,0,0,0,x,,,,,,,,,,
WRYQKHK,1909-05-25,2,Southern Association,regular,,Atlanta,2,,Little Rock,1,,,1:30,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 26, 1909",0,2,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,
JDRLKPF,1909-05-25,0,Southern Association,regular,,Nashville,0,,Mobile,1,,,1:30,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,x,,,,,,,,,,
RDPLRQR,1909-05-25,0,Southern Association,regular,,Memphis,0,,Montgomery,3,,,1:32,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,2,0,x,,,,,,,,,,
SSYJMDF,1909-05-25,0,Southern Association,regular,,Birmingham,5,,New Orleans,1,,,1:45,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 26, 1909",0,0,1,0,0,2,1,1,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
KSLXYXN,1909-05-26,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,wet grounds,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRGVMQF,1909-05-26,0,Arkansas State,regular,,Fort Smith,5,,Hot Springs,3,,,2:00,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,0,2,1,0,2,0,,,,,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,,,,,
WVGQTPZ,1909-05-26,0,Arkansas State,regular,,Alexandria,0,,Jonesboro,2,,,1:15,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,2,x,,,,,,,,,,
SYDFKMQ,1909-05-26,0,Arkansas State,regular,,Argenta,3,,Texarkana,0,,,1:30,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,0,1,0,0,2,x,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YQSSTDN,1909-05-26,0,Southern Association,regular,,Atlanta,3,,Little Rock,1,,,1:40,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,0,2,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
GLSGZDF,1909-05-26,0,Southern Association,regular,,Nashville,0,,Mobile,1,,,1:09,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,0,0,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,,,,,,,,,
BFGDRGL,1909-05-26,0,Southern Association,regular,,Memphis,3,,Montgomery,4,,,1:35,,final,,2,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 27, 1909",0,0,0,3,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,2,2,,,,,,,,,,
TDWXDDJ,1909-05-26,0,Southern Association,regular,,Birmingham,,,New Orleans,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHTRFR,1909-05-27,0,Arkansas State,regular,,Fort Smith,1,,Argenta,16,,,7:50,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 28, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,6,1,1,3,2,1,x,,,,,,,,,,
STRFGGS,1909-05-27,0,Arkansas State,regular,,Alexandria,0,,Helena,6,,,1:55,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 28, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,0,0,0,0,0,0,1,x,,,,,,,,,,
DYGZYSP,1909-05-27,0,Arkansas State,regular,,Texarkana,2,,Hot Springs,6,,,1:35,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 28, 1909",0,0,0,0,0,2,0,0,0,,,,,,,,,,,0,0,0,2,4,0,0,0,x,,,,,,,,,,
HGCGCRH,1909-05-27,0,Arkansas State,regular,,Monroe,0,,Jonesboro,4,,,1:50,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 28, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,0,1,0,0,0,0,x,,,,,,,,,,
DBGKXWG,1909-05-28,0,Arkansas State,regular,,Fort Smith,0,,Argenta,12,,,,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 29, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,2,2,0,0,4,0,0,x,,,,,,,,,,
RLTRTDB,1909-05-28,0,Arkansas State,regular,,Alexandria,4,,Helena,10,,,1:50,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 29, 1909",1,0,0,0,2,0,0,1,0,,,,,,,,,,,0,2,3,0,0,1,3,1,x,,,,,,,,,,
PTYWSPQ,1909-05-28,0,Arkansas State,regular,,Texarkana,4,,Hot Springs,3,,,2:00,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 29, 1909",2,0,0,0,2,0,0,0,0,,,,,,,,,,,2,0,0,0,0,1,0,0,0,,,,,,,,,,
PZPQZXZ,1909-05-28,0,Arkansas State,regular,,Monroe,1,,Jonesboro,10,,,1:50,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 29, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,0,2,1,2,0,4,0,x,,,,,,,,,,
PLKGRLK,1909-05-28,0,Southern Association,regular,,Mobile,1,,Atlanta,4,,,1:29,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 29, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,3,0,0,0,0,0,0,x,,,,,,,,,,
FJMXHRD,1909-05-28,0,Southern Association,regular,,Little Rock,2,,Birmingham,0,,,1:40,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 29, 1909",0,0,0,0,0,1,0,1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
XJKZMPY,1909-05-28,0,Southern Association,regular,,New Orleans,2,,Montgomery,0,,,2:00,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 29, 1909",0,2,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
LJMYZXQ,1909-05-28,0,Southern Association,regular,,Memphis,3,,Nashville,5,,,1:40,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 29, 1909",0,1,0,0,0,1,0,1,0,,,,,,,,,,,1,0,0,0,0,1,3,0,x,,,,,,,,,,
WCYZHGC,1909-05-29,0,Arkansas State,regular,,Fort Smith,0,,Argenta,1,,,1:20,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,x,,,,,,,,,,
CKNZXFB,1909-05-29,0,Arkansas State,regular,,Alexandria,4,,Helena,1,,,1:55,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,0,1,2,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
WTDJDSL,1909-05-29,0,Arkansas State,regular,,Texarkana,11,,Hot Springs,11,,,2:40,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 30, 1909",1,0,0,2,0,0,3,3,0,0,2,,,,,,,,,0,1,2,2,1,0,2,0,1,0,2,,,,,,,,
VCKMYZC,1909-05-29,0,Arkansas State,regular,,Monroe,0,,Jonesboro,13,,,2:15,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,3,0,7,0,3,0,x,,,,,,,,,,
BWZLVNG,1909-05-29,0,Southern Association,regular,,Mobile,1,,Atlanta,2,,,1:50,,final,,2,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,,,,,
NWYNDLP,1909-05-29,0,Southern Association,regular,,Little Rock,0,,Birmingham,3,,,1:30,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,1,0,0,0,1,0,x,,,,,,,,,,
QXKDRKJ,1909-05-29,0,Southern Association,regular,,New Orleans,7,,Montgomery,6,,,2:00,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 30, 1909",0,0,0,1,2,2,2,0,0,,,,,,,,,,,0,3,0,0,0,0,1,1,1,,,,,,,,,,
VXZDTSQ,1909-05-29,0,Southern Association,regular,,Memphis,2,,Nashville,3,,,1:46,,final,,1,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 30, 1909",1,0,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,,,,,
ZRQZHCR,1909-05-30,0,Arkansas State,regular,"Arkoma, OK",Texarkana,0,,Fort Smith,2,,,1:35,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 31, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,0,0,0,0,x,,,,,,,,,,
YFSFPNQ,1909-05-30,0,Arkansas State,regular,,Monroe,,,Hot Springs,,,,,,final,,,1909/1909-AG/ARSL-19090524.txt,"Arkansas Gazette, May 31, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VJHWBWH,1909-05-30,0,Southern Association,regular,,Nashville,,,Memphis,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 31, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHKVYJW,1909-05-30,0,Southern Association,regular,,Little Rock,2,,New Orleans,3,,,1:48,,final,,,1909/1909-AG/SOUA-19090524.txt,"Arkansas Gazette, May 31, 1909",0,0,0,0,0,0,0,2,0,,,,,,,,,,,0,0,2,0,0,1,0,0,x,,,,,,,,,,
XDFPHPW,1909-05-31,0,Arkansas State,regular,,Alexandria,2,,Argenta,10,,,1:30,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,0,0,2,0,,,,,,,,,,,0,3,2,1,3,0,1,0,x,,,,,,,,,,
DBMFQDX,1909-05-31,0,Arkansas State,regular,,Texarkana,,,Fort Smith,,,,,visitor,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 1, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDKDTYT,1909-05-31,0,Arkansas State,regular,,Jonesboro,1,,Helena,4,,,1:54,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,4,0,0,0,0,0,x,,,,,,,,,,
QCVGDGC,1909-05-31,0,Arkansas State,regular,,Monroe,2,,Hot Springs,8,,,2:05,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,0,0,0,2,,,,,,,,,,,5,0,0,1,0,0,0,2,x,,,,,,,,,,
YCQJCQC,1909-05-31,1,Southern Association,regular,,Mobile,1,,Atlanta,4,,,2:00,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,3,0,0,0,,,,,,,,,,
KFMXNHX,1909-05-31,2,Southern Association,regular,,Mobile,5,,Atlanta,7,,,1:30,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,5,0,,,,,,,,,,,,,1,1,0,0,5,0,x,,,,,,,,,,,,
XKGHWVV,1909-05-31,1,Southern Association,regular,,Little Rock,2,,Birmingham,1,,,1:55,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,2,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
WYVMVWN,1909-05-31,2,Southern Association,regular,,Little Rock,1,,Birmingham,5,,,2:00,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,3,1,0,1,0,0,x,,,,,,,,,,
QGBQDZD,1909-05-31,1,Southern Association,regular,,New Orleans,,,Montgomery,,,,,,postponed,wet grounds,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCDTDMS,1909-05-31,2,Southern Association,regular,,New Orleans,3,,Montgomery,5,,,2:00,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,2,0,0,0,0,1,0,,,,,,,,,,,0,0,2,0,0,3,0,0,x,,,,,,,,,,
BDFZRMV,1909-05-31,0,Southern Association,regular,,Memphis,0,,Nashville,1,,,1:25,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 1, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,x,,,,,,,,,,
PWLKBDV,1909-06-01,0,Arkansas State,regular,,Alexandria,,,Argenta,,,,1:28,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 2, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNGRCGP,1909-06-01,0,Arkansas State,regular,,Texarkana,1,,Fort Smith,4,,,1:40,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 2, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,3,x,,,,,,,,,,
GBGSRXS,1909-06-01,0,Arkansas State,regular,,Jonesboro,,,Helena,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 2, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXPYMVQ,1909-06-01,0,Arkansas State,regular,,Monroe,2,,Hot Springs,2,,,3:00,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 2, 1909",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
FHKLFFP,1909-06-01,0,Southern Association,regular,,Memphis,0,,Atlanta,2,,,1:35,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 2, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,
GNGDWWJ,1909-06-01,0,Southern Association,regular,,Mobile,3,,Birmingham,1,,,1:50,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 2, 1909",1,0,0,0,0,0,0,2,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
PVQPLQX,1909-06-01,0,Southern Association,regular,,Little Rock,2,,Montgomery,4,,,1:35,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 2, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,3,0,0,1,0,x,,,,,,,,,,
GNXCLGL,1909-06-01,0,Southern Association,regular,,New Orleans,6,,Nashville,3,,,1:50,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 2, 1909",0,0,1,0,0,1,0,0,1,3,,,,,,,,,,1,0,0,0,0,2,0,0,0,0,,,,,,,,,
KSHBWQW,1909-06-02,0,Arkansas State,regular,,Alexandria,2,,Argenta,7,,,1:40,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 3, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,3,0,2,x,,,,,,,,,,
VGRMXQV,1909-06-02,1,Arkansas State,regular,,Jonesboro,1,,Helena,0,,,2:20,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 3, 1909",0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
QHRDFBD,1909-06-02,2,Arkansas State,regular,,Jonesboro,1,,Helena,2,,,1:45,,final,,,1909/1909-AG/ARSL-19090531.txt,"Arkansas Gazette, June 3, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,
GKNCJQQ,1909-06-02,0,Southern Association,regular,,Memphis,5,,Atlanta,2,,,1:35,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 3, 1909",0,0,2,0,2,0,0,0,1,,,,,,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,,
ZJSRBFF,1909-06-02,0,Southern Association,regular,,Mobile,1,,Birmingham,0,,,1:54,,final,,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 3, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
CWCHYNR,1909-06-02,0,Southern Association,regular,,Little Rock,,,Montgomery,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPNZGFW,1909-06-02,0,Southern Association,regular,,New Orleans,,,Nashville,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090531.txt,"Arkansas Gazette, June 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
