key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
be3382d0-f5b6-5716-a89e-9dfdbf2fc80c,1908-04-20,0,Arkansas State,,Poplar Bluff,2,,Newport,1,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",1,0,0,1,0,0,0,0,x,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,
5af3243b-878f-5b1f-ab8c-4b1885db5dee,1908-04-20,0,Arkansas State,,Argenta,3,,Pine Bluff,4,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",0,1,0,0,0,2,0,0,0,0,,,,,,,0,0,0,0,0,1,1,1,0,1,,,,,,
9e688d72-f04d-581c-a396-ec82814eea7a,1908-04-20,0,Cotton States,,Vicksburg,2,,Columbus,6,,,1:50,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",2,0,0,0,0,0,0,0,0,,,,,,,,2,0,1,0,0,1,2,1,x,,,,,,,
a87dcc78-a053-5427-bdcc-b77691872159,1908-04-20,0,Cotton States,,Meridian,,,Jackson,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0543ad26-6027-5a17-9334-c8da3b518c9a,1908-04-20,0,Cotton States,,Gulfport,,,Monroe,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195c4778-83f7-5801-a54d-81b2f2357f3b,1908-04-20,0,Southern Association,,Atlanta,1,,Birmingham,1,,,2:20,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,,,
2a345c92-0514-5bfa-88c2-43435a9fca68,1908-04-20,0,Southern Association,,Mobile,4,,Little Rock,3,,,2:00,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",1,1,2,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,3,0,0,,,,,,,
7de90efd-8be1-550f-9153-2641b210d632,1908-04-20,0,Southern Association,,New Orleans,1,,Memphis,0,,,2:05,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
81ee9dc2-c3b7-5784-969f-434d9556381e,1908-04-20,0,Southern Association,,Montgomery,3,,Nashville,3,,,2:15,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 21, 1908",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,
18933840-7fa0-5ebd-9667-445b0ae9e60a,1908-04-21,0,Arkansas State,,Helena,,,Hot Springs,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28073e69-69e1-5d05-90bf-6e2cd086bac2,1908-04-21,0,Arkansas State,,Poplar Bluff,1,,Newport,12,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,4,1,0,2,0,3,2,0,0,,,,,,,
b8505faa-cf66-55ae-a89b-a787825a31cb,1908-04-21,0,Arkansas State,,Argenta,,,Pine Bluff,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51b84dcb-ec9a-50a4-992e-afd46e16ff8a,1908-04-21,0,Cotton States,,Vicksburg,6,,Columbus,7,,,1:55,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",2,0,1,0,2,0,0,1,0,0,,,,,,,0,0,5,0,0,0,0,0,1,1,,,,,,
3acf2781-f4f8-5aea-810e-de9dc7404568,1908-04-21,0,Cotton States,,Meridian,,,Jackson,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92fc87e-837a-54b3-bdf4-a8cfb1758c74,1908-04-21,0,Cotton States,,Gulfport,,,Monroe,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0097d27-2ac2-5afd-84dc-a454050b7579,1908-04-21,0,Southern Association,,Atlanta,2,,Birmingham,4,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",0,0,0,0,0,0,0,0,2,,,,,,,,1,2,0,0,0,0,0,1,x,,,,,,,
f7c20587-a1e6-55eb-8823-09ff846575e0,1908-04-21,0,Southern Association,,Mobile,8,,Little Rock,7,,,2:15,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",1,1,0,0,2,0,2,0,0,0,0,2,,,,,0,0,0,0,0,0,0,4,2,0,0,1,,,,
68c5247c-f58a-5db0-a07a-204738eab4b3,1908-04-21,0,Southern Association,,New Orleans,1,,Memphis,5,,,1:50,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,x,,,,,,,
ad9e3cba-6a38-5308-96b5-8c54215f71a2,1908-04-21,0,Southern Association,,Montgomery,5,,Nashville,1,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 22, 1908",0,2,0,0,0,1,1,1,0,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,
30cbb47d-305d-563b-9efb-fa00ff3acfe5,1908-04-22,0,Arkansas State,,Helena,0,,Hot Springs,5,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,1,2,0,0,2,0,0,x,,,,,,,
4b78d886-a0bd-5273-9d4f-a6d543f3a98e,1908-04-22,0,Arkansas State,,Poplar Bluff,0,,Newport,1,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,x,,,,,,,
f403d8e9-356a-5d6f-944c-8aec77d6beb3,1908-04-22,0,Arkansas State,,Argenta,11,,Pine Bluff,5,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,3,0,0,0,6,0,0,2,,,,,,,,0,0,2,2,0,1,0,0,0,,,,,,,
14e61198-35c2-55ca-a3bd-a5121d483219,1908-04-22,0,Cotton States,,Vicksburg,0,,Columbus,4,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,3,0,1,x,,,,,,,
ca8d99aa-9385-57ae-a902-8a305b29e448,1908-04-22,1,Cotton States,,Meridian,2,,Jackson,3,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,0,0,0,0,0,2,0,0,,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,,
2b8f55d6-91f7-5ffb-a4f5-71897655c7db,1908-04-22,2,Cotton States,,Meridian,5,,Jackson,2,,,1:50,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",1,0,1,0,0,0,0,0,3,,,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,
840aca24-4574-5cad-bc8d-d70cf8cea0ca,1908-04-22,0,Cotton States,,Gulfport,4,,Monroe,2,,,1:30,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,1,0,1,0,0,0,0,2,,,,,,,,0,0,1,0,0,1,0,0,0,,,,,,,
4b6d4490-e546-5666-8aa5-0fa0dbcb3d22,1908-04-22,0,Southern Association,,Atlanta,5,,Birmingham,4,,,2:00,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,1,0,0,0,0,0,0,4,,,,,,,,0,1,0,1,0,0,1,1,0,,,,,,,
dc30751b-4420-5be5-bed7-672160a3fc60,1908-04-22,0,Southern Association,,Mobile,6,,Little Rock,2,,,1:55,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,1,1,0,2,1,1,0,0,,,,,,,,0,0,1,0,1,0,0,0,0,,,,,,,
5f14278b-bc18-5135-9fa3-0c4de5924513,1908-04-22,0,Southern Association,,New Orleans,2,,Memphis,3,,,1:25,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",2,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,0,0,0,x,,,,,,,
7ece6048-fff5-5e6b-846a-3335361fb44e,1908-04-22,0,Southern Association,,Montgomery,6,,Nashville,5,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 23, 1908",0,3,0,0,0,2,0,1,0,,,,,,,,0,0,0,4,0,0,0,1,0,,,,,,,
12ca92de-5688-52c6-8666-d94dfbac84a5,1908-04-23,0,Arkansas State,,Helena,1,,Hot Springs,10,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",1,0,0,0,0,0,0,0,0,,,,,,,,1,1,2,0,1,3,2,0,x,,,,,,,
cfe6fed7-bc43-514a-bbfd-35ea481827bf,1908-04-23,0,Arkansas State,,Argenta,2,,Pine Bluff,1,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",1,0,0,0,0,0,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,
3e77f274-8992-5d53-bb50-ab85e93adc92,1908-04-23,0,Cotton States,,Monroe,1,,Gulfport,5,,,1:30,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,0,0,1,0,0,0,0,0,,,,,,,,0,1,4,0,0,0,0,0,x,,,,,,,
9d56cfad-09d0-5e52-819b-ffc94bdf3b77,1908-04-23,0,Cotton States,,Columbus,2,,Jackson,0,,,1:25,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,0,0,0,0,0,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
2e8b59d0-f7c8-558d-85b0-10f69dcf7535,1908-04-23,0,Cotton States,,Vicksburg,5,,Meridian,0,,,1:50,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",2,1,0,0,1,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
5103742c-54b4-583d-895b-c6d9a802a86c,1908-04-23,0,Southern Association,,Atlanta,3,,Birmingham,12,,,2:10,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,1,0,0,0,0,0,0,2,,,,,,,,2,3,0,1,2,2,0,2,x,,,,,,,
6579c4c3-5c2c-5687-9199-47c36cf53bba,1908-04-23,0,Southern Association,,Mobile,0,,Little Rock,7,,,1:30,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,3,0,0,0,3,x,,,,,,,
95b3179b-6886-5ac3-aefa-caa35134be84,1908-04-23,0,Southern Association,,New Orleans,6,,Memphis,4,,,1:40,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,0,0,2,0,2,0,2,0,,,,,,,,0,2,0,1,0,0,1,0,0,,,,,,,
5b2d04d5-e5f1-5795-9db2-55e6c85dbb61,1908-04-23,0,Southern Association,,Montgomery,2,,Nashville,4,,,1:32,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 24, 1908",0,0,0,0,1,0,1,0,0,,,,,,,,0,0,0,1,0,0,0,3,x,,,,,,,
8704dc22-5efd-5d3f-b027-46006ec5929e,1908-04-24,0,Arkansas State,,Pine Bluff,2,,Argenta,7,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,0,0,0,0,2,0,0,0,,,,,,,,0,2,0,0,0,4,0,1,x,,,,,,,
7bf8d2cb-36a8-5367-a381-0ba6b410af58,1908-04-24,0,Arkansas State,,Helena,6,,Hot Springs,14,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,0,0,0,2,0,1,3,0,,,,,,,,1,3,1,4,0,0,3,2,x,,,,,,,
f2e117d1-f82c-5403-bb6a-c9c129cd88ce,1908-04-24,0,Arkansas State,,Newport,5,,Poplar Bluff,4,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,0,2,0,0,1,0,1,1,,,,,,,,2,0,1,0,0,0,0,1,0,,,,,,,
8076d13b-186b-5271-8136-51fc6cfb103e,1908-04-24,0,Cotton States,,Monroe,4,,Gulfport,3,,,2:15,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,2,1,0,0,0,0,0,0,1,,,,,,,2,0,0,0,0,0,0,0,1,0,,,,,,
9ac43693-a615-5021-9611-f744ef608c44,1908-04-24,0,Cotton States,,Columbus,,,Jackson,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad06b758-769b-578d-b4bd-21a9d34dc86e,1908-04-24,0,Cotton States,,Vicksburg,,,Meridian,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea8fba7-dc9b-53cb-a521-c111f8f11114,1908-04-24,0,Southern Association,,Montgomery,0,,Atlanta,4,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,0,0,0,0,0,0,0,,,,,,,,,0,3,0,0,1,0,0,x,,,,,,,,
90289c46-2fe8-52df-aafe-0a367c55a2e1,1908-04-24,0,Southern Association,,Mobile,3,,Memphis,9,,,1:50,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",0,0,0,0,1,1,0,1,0,,,,,,,,0,0,0,1,3,0,0,5,x,,,,,,,
d883e07f-cd69-53c2-8158-e93adbd448fd,1908-04-24,0,Southern Association,,Birmingham,,,Nashville,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 25, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158677f-858f-5122-9467-d20941e1e4b8,1908-04-25,0,Arkansas State,,Pine Bluff,2,,Argenta,8,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,1,0,0,0,0,0,0,1,,,,,,,,2,0,0,0,4,0,2,0,x,,,,,,,
10d4fa42-f81d-545a-ae21-ed6b8024d265,1908-04-25,0,Arkansas State,,Helena,0,,Hot Springs,6,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,2,0,1,0,1,0,0,2,x,,,,,,,
1d1c57dd-cbbb-52a0-9fb9-e593e2c46db7,1908-04-25,0,Arkansas State,,Newport,10,,Poplar Bluff,3,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",1,2,1,0,5,0,1,0,0,,,,,,,,0,0,1,0,2,0,0,0,0,,,,,,,
b7af307a-960d-5267-b680-6af50c8e22bb,1908-04-25,0,Cotton States,,Monroe,,,Gulfport,,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9366222f-c6a7-5b3b-a4b3-9481b81e642f,1908-04-25,1,Cotton States,,Columbus,10,,Jackson,3,,,1:35,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,1,0,0,0,2,0,0,7,,,,,,,,1,0,0,0,0,2,0,0,0,,,,,,,
6f4289fa-5a2e-5628-ae63-24f8a3def765,1908-04-25,2,Cotton States,,Columbus,5,,Jackson,1,,,1:45,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,1,0,2,0,0,0,2,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
06969597-02cf-5ae7-a85e-2292543db41c,1908-04-25,1,Cotton States,,Vicksburg,3,,Meridian,5,,,1:35,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",2,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,3,1,1,x,,,,,,,
9fec0422-e17e-573e-9a70-46ff851a1ddb,1908-04-25,2,Cotton States,,Vicksburg,6,,Meridian,1,,,1:55,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",1,0,1,0,3,0,1,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
016b34c3-9ca9-5372-b551-0eaa1932e10f,1908-04-25,0,Southern Association,,Montgomery,0,,Atlanta,7,,,0:40,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,6,0,0,0,x,,,,,,,
dabd3f9c-f5ee-5b5c-8a57-b57bd8bf5c86,1908-04-25,0,Southern Association,,Mobile,1,,Memphis,5,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,0,0,0,0,0,1,0,,,,,,,,0,1,2,2,0,0,0,0,x,,,,,,,
abfbe7b9-516e-5607-b177-aa3b886df5cd,1908-04-25,0,Southern Association,,Birmingham,0,,Nashville,3,,,1:40,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,
df8a8f2f-4bce-5a08-b953-1abf54adad07,1908-04-25,0,Southern Association,,Little Rock,1,,New Orleans,9,,,1:50,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 26, 1908",0,0,0,0,0,0,1,0,0,,,,,,,,1,0,0,3,0,0,5,0,x,,,,,,,
efa2daf6-252e-5100-82ad-5fde6e1cac1d,1908-04-26,0,Arkansas State,,Helena,,,Hot Springs,,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 27, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31d0a2ad-4b3a-55c2-8cee-b0031d5c2d04,1908-04-26,0,Arkansas State,,Newport,11,,Poplar Bluff,4,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080420.txt,"(Memphis) Commercial Appeal, April 27, 1908",2,4,0,0,5,,,,,,,,,,,,2,1,1,0,0,,,,,,,,,,,
07b0de1d-3b9c-5f6f-abca-ef3083aa2b31,1908-04-26,0,Cotton States,,Columbus,0,,Vicksburg,5,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080420.txt,"(Memphis) Commercial Appeal, April 27, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,4,x,,,,,,,
7629bc44-7858-5a20-91cb-f9cdc2be5cdf,1908-04-26,0,Southern Association,,Mobile,,,Memphis,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 27, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae8323e-45b9-5809-b3dd-2caf5e005219,1908-04-26,0,Southern Association,,Little Rock,1,,New Orleans,2,,,2:24,,,,transcript/1908/1908-MCA/boxes/SOUA-19080420.txt,"(Memphis) Commercial Appeal, April 27, 1908",0,0,0,0,0,1,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,0,1,,,,,
75f185cc-df21-52e0-8b58-8d4c3da4d78b,1908-04-27,0,Arkansas State,,Poplar Bluff,7,,Argenta,1,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",2,0,0,0,0,3,1,0,1,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
f7837942-07f3-57ca-a46b-27f3c1524934,1908-04-27,0,Arkansas State,"Brinkley, AR",Newport,5,,Helena,7,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",2,0,0,0,0,0,3,0,0,,,,,,,,0,0,1,2,2,0,2,0,0,,,,,,,
7e92b390-d399-5e8c-b6de-aa2ee5bca9a3,1908-04-27,0,Arkansas State,,Hot Springs,4,,Pine Bluff,1,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,3,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,
f6f8809c-902c-5e19-bf80-b020f9e3ac0d,1908-04-27,0,Cotton States,,Monroe,1,,Jackson,2,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,1,1,,,,,,
5a776a95-7a91-529b-abac-6117a67dcd97,1908-04-27,0,Cotton States,,Gulfport,0,,Meridian,0,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,0,0,0,0,0,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
fa5c727d-e142-5da7-8d2a-2a54ffb2bece,1908-04-27,0,Cotton States,,Columbus,1,,Vicksburg,5,,,1:37,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,2,0,3,x,,,,,,,
f089dafa-dac5-5c86-b3c7-b250d94cab38,1908-04-27,0,Southern Association,,Montgomery,0,,Atlanta,3,,,2:00,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,1,0,*,,,,,,,
5c1f62dd-e8b5-5ab4-8bb6-6de3917b5591,1908-04-27,0,Southern Association,,Mobile,6,,Memphis,1,,,1:35,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",3,2,0,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,
2b017c3b-92ac-5615-a2cb-23c9541626ba,1908-04-27,0,Southern Association,,Birmingham,6,,Nashville,7,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,0,1,3,0,0,0,2,0,,,,,,,,0,0,0,1,0,0,0,6,0,,,,,,,
7b7e96bb-f994-564c-b362-d3f8dcd0b9be,1908-04-27,0,Southern Association,,Little Rock,6,,New Orleans,5,,,1:47,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 28, 1908",0,4,0,0,0,0,2,0,0,,,,,,,,3,0,1,0,0,0,0,1,0,,,,,,,
ecc91d9d-7e75-506e-a98a-b44d1ffc588a,1908-04-28,0,Arkansas State,,Poplar Bluff,,,Argenta,,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d7dcec-19d2-5fe0-8d41-695965028f67,1908-04-28,0,Arkansas State,"Brinkley, AR",Newport,,,Helena,,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fda28edf-1d8f-5120-a8ad-7a036be933df,1908-04-28,0,Arkansas State,,Hot Springs,6,,Pine Bluff,2,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",0,6,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,1,0,,,,,,,
0d34e860-574e-5978-b2c6-a5aab491686f,1908-04-28,0,Cotton States,,Monroe,0,,Jackson,1,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,x,,,,,,,
9f64edfe-3553-5e96-a93b-4234ef9e814a,1908-04-28,0,Cotton States,,Gulfport,2,,Meridian,0,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
975839b8-937f-5b95-96ac-388fb713db44,1908-04-28,0,Cotton States,,Columbus,0,,Vicksburg,3,,,1:50,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,0,0,0,0,1,x,,,,,,,
