game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first
JXBYCPL,1908,Southern Association,1908-08-12,0,regular,Wheeler,
JXBYCPL,1908,Southern Association,1908-08-12,0,regular,Moran,
RQXGPJF,1908,Southern Association,1908-08-12,0,regular,Pfenninger,
RQXGPJF,1908,Southern Association,1908-08-12,0,regular,Brown,
XCYTZSV,1908,Southern Association,1908-08-12,0,regular,Carpenter,
MFJTLNZ,1908,Southern Association,1908-08-13,0,regular,Moran,
MFJTLNZ,1908,Southern Association,1908-08-13,0,regular,Wheeler,
JLNDXRJ,1908,Southern Association,1908-08-13,0,regular,Fitzsimmons,
MBKTWCT,1908,Southern Association,1908-08-13,1,regular,Carpenter,
BGXMPDQ,1908,Southern Association,1908-08-13,2,regular,Carpenter,
XZWMRHJ,1908,Southern Association,1908-08-13,0,regular,Brown,
XZWMRHJ,1908,Southern Association,1908-08-13,0,regular,Pfenninger,
BQNHLGL,1908,Southern Association,1908-08-14,0,regular,Wheeler,
BQNHLGL,1908,Southern Association,1908-08-14,0,regular,Moran,
CJKGVGX,1908,Southern Association,1908-08-14,0,regular,Carpenter,
PVKDTXK,1908,Southern Association,1908-08-14,0,regular,Fitzsimmons,
XLLNHNW,1908,Southern Association,1908-08-14,1,regular,Pfenninger,
XLLNHNW,1908,Southern Association,1908-08-14,1,regular,Brown,
FMXNQHP,1908,Southern Association,1908-08-14,2,regular,Brown,
FMXNQHP,1908,Southern Association,1908-08-14,2,regular,Pfenninger,
QRBHZJR,1908,Southern Association,1908-08-15,0,regular,Moran,
QRBHZJR,1908,Southern Association,1908-08-15,0,regular,Wheeler,
GBGMJLC,1908,Southern Association,1908-08-15,0,regular,Fitzsimmons,
DFRTTCJ,1908,Southern Association,1908-08-15,0,regular,Carpenter,
QYYYGRS,1908,Southern Association,1908-08-15,0,regular,Pfenninger,
QYYYGRS,1908,Southern Association,1908-08-15,0,regular,Brown,
GNSGDKY,1908,Southern Association,1908-08-16,0,regular,Moran,
RRGHKDQ,1908,Southern Association,1908-08-16,0,regular,Wheeler,
RRGHKDQ,1908,Southern Association,1908-08-16,0,regular,Fitzsimmons,
PJGCZKP,1908,Southern Association,1908-08-17,0,regular,Moran,
KQYNPMH,1908,Southern Association,1908-08-17,0,regular,Carpenter,
KQYNPMH,1908,Southern Association,1908-08-17,0,regular,Brown,
ZLNJVRQ,1908,Southern Association,1908-08-17,0,regular,Fitzsimmons,
ZLNJVRQ,1908,Southern Association,1908-08-17,0,regular,Wheeler,
TYYMJNS,1908,Southern Association,1908-08-17,1,regular,Pfenninger,
MQFFBQW,1908,Southern Association,1908-08-17,2,regular,Pfenninger,
QKRCFBH,1908,Southern Association,1908-08-18,0,regular,Brown,
QKRCFBH,1908,Southern Association,1908-08-18,0,regular,Carpentr,
GPHNCZX,1908,Southern Association,1908-08-18,0,regular,Pfenninger,
VPTDDNJ,1908,Southern Association,1908-08-19,0,regular,Brown,
VPTDDNJ,1908,Southern Association,1908-08-19,0,regular,Carpenter,
YFWVTHK,1908,Southern Association,1908-08-19,1,regular,Pfenninger,
FVTBHVB,1908,Southern Association,1908-08-19,2,regular,Pfenninger,
KCLYNLG,1908,Southern Association,1908-08-20,0,regular,Moran,
KCLYNLG,1908,Southern Association,1908-08-20,0,regular,Wheeler,
LKZXCFD,1908,Southern Association,1908-08-20,0,regular,Brown,
LKZXCFD,1908,Southern Association,1908-08-20,0,regular,Carpenter,
WHPHNQT,1908,Southern Association,1908-08-20,0,regular,Fitzsimmons,
VRPWNBD,1908,Southern Association,1908-08-20,0,regular,Pfenninger,
PWSMKLW,1908,Southern Association,1908-08-21,1,regular,Pfenninger,
CZYQLRS,1908,Southern Association,1908-08-21,2,regular,Pfenninger,
VJFJDZW,1908,Southern Association,1908-08-21,0,regular,Fitzsimmons,
VXYPMRQ,1908,Southern Association,1908-08-21,1,regular,Brown,
VXYPMRQ,1908,Southern Association,1908-08-21,1,regular,Carpenter,
PVTCCMY,1908,Southern Association,1908-08-21,2,regular,Brown,
PVTCCMY,1908,Southern Association,1908-08-21,2,regular,Carpenter,
RDDBLDF,1908,Southern Association,1908-08-22,1,regular,Wheeler,
RDDBLDF,1908,Southern Association,1908-08-22,1,regular,Moran,
BRNPNWW,1908,Southern Association,1908-08-22,2,regular,Wheeler,
BRNPNWW,1908,Southern Association,1908-08-22,2,regular,Moran,
GHLBGVL,1908,Southern Association,1908-08-22,1,regular,Brown,
GHLBGVL,1908,Southern Association,1908-08-22,1,regular,Carpenter,
DJNBBVD,1908,Southern Association,1908-08-22,2,regular,Brown,
DJNBBVD,1908,Southern Association,1908-08-22,2,regular,Carpenter,
JYNFBXP,1908,Southern Association,1908-08-22,1,regular,Pfenninger,
TJVQNRF,1908,Southern Association,1908-08-22,0,regular,Pfenninger,
FGXWNKS,1908,Southern Association,1908-08-23,0,regular,Brown,
FGXWNKS,1908,Southern Association,1908-08-23,0,regular,Fitzsimmons,
WYGRGJH,1908,Southern Association,1908-08-23,0,regular,Wheeler,
WYGRGJH,1908,Southern Association,1908-08-23,0,regular,Moran,
XPFHLBG,1908,Southern Association,1908-08-23,0,regular,Carpenter,
TQRNTMR,1908,Southern Association,1908-08-24,0,regular,Fitzsimmons,
TQRNTMR,1908,Southern Association,1908-08-24,0,regular,Brown,
RPZMRZW,1908,Southern Association,1908-08-24,0,regular,Moran,
RPZMRZW,1908,Southern Association,1908-08-24,0,regular,Wheeler,
RBJDXBP,1908,Southern Association,1908-08-24,0,regular,Pfenninger,
FFDQQPH,1908,Southern Association,1908-08-25,0,regular,Brown,
FFDQQPH,1908,Southern Association,1908-08-25,0,regular,Fitzsimmons,
WSLGMPM,1908,Southern Association,1908-08-25,0,regular,Pfenninger,
LMQPCPT,1908,Southern Association,1908-08-25,0,regular,Wheeler,
LMQPCPT,1908,Southern Association,1908-08-25,0,regular,Moran,
PVNYDGD,1908,Southern Association,1908-08-25,1,regular,Carpenter,
PXCSNCS,1908,Southern Association,1908-08-25,2,regular,Carpenter,
KWDVMPQ,1908,Southern Association,1908-08-26,0,regular,Fitzsimmons,
KWDVMPQ,1908,Southern Association,1908-08-26,0,regular,Brown,
WHNKPVL,1908,Southern Association,1908-08-26,1,regular,Pfenninger,
XMQKFDG,1908,Southern Association,1908-08-26,2,regular,Pfenninger,
ZRCCGGV,1908,Southern Association,1908-08-26,1,regular,Carpenter,
NGSPGJW,1908,Southern Association,1908-08-26,2,regular,Carpenter,
FFXMKZM,1908,Southern Association,1908-08-26,0,regular,Moran,
FFXMKZM,1908,Southern Association,1908-08-26,0,regular,Wheeler,
VPSYKNL,1908,Southern Association,1908-08-27,1,regular,Carpenter,
JTWXKHM,1908,Southern Association,1908-08-27,2,regular,Carpenter,
FSRZVVF,1908,Southern Association,1908-08-27,0,regular,Pfenninger,
HZQSTCL,1908,Southern Association,1908-08-28,0,regular,Brown,
HZQSTCL,1908,Southern Association,1908-08-28,0,regular,Fitsimmons,
ZDCMPZY,1908,Southern Association,1908-08-28,0,regular,Wheeler,
ZDCMPZY,1908,Southern Association,1908-08-28,0,regular,Moran,
HVNKCDF,1908,Southern Association,1908-08-28,0,regular,Carpenter,
GJYLWDM,1908,Southern Association,1908-08-28,0,regular,Pfenninger,
BSRYZXZ,1908,Southern Association,1908-08-29,0,regular,Fitzsimmons,
BSRYZXZ,1908,Southern Association,1908-08-29,0,regular,Brown,
DTMJVZJ,1908,Southern Association,1908-08-29,0,regular,Moran,
DTMJVZJ,1908,Southern Association,1908-08-29,0,regular,Wheeler,
CVRBSKW,1908,Southern Association,1908-08-29,0,regular,Carpenter,
LWHXZSZ,1908,Southern Association,1908-08-29,0,regular,Eldridge,
RBSTTCM,1908,Southern Association,1908-08-30,0,regular,Brown,
RBSTTCM,1908,Southern Association,1908-08-30,0,regular,Fitzsimmons,
BJPDYSX,1908,Southern Association,1908-08-30,0,regular,Carpenter,
QYQKYVN,1908,Southern Association,1908-08-30,0,regular,Wheeler,
QYQKYVN,1908,Southern Association,1908-08-30,0,regular,Moran,
GVLDXSK,1908,Southern Association,1908-08-31,0,regular,Moran,
DBNSGRB,1908,Southern Association,1908-08-31,0,regular,Fitzsimmons,
DBNSGRB,1908,Southern Association,1908-08-31,0,regular,Brown,
KPHZQSS,1908,Southern Association,1908-08-31,0,regular,Eldridge,
YMMKZYJ,1908,Southern Association,1908-08-31,0,regular,Wheeler,
XKLJFYV,1908,Southern Association,1908-09-01,0,regular,Moran,
BJBPTBG,1908,Southern Association,1908-09-01,0,regular,Brown,
BJBPTBG,1908,Southern Association,1908-09-01,0,regular,Fitzsimmons,
CDGHYST,1908,Southern Association,1908-09-01,0,regular,Wheeler,
LNBCRGD,1908,Southern Association,1908-09-01,0,regular,Helm,
GQMVNPF,1908,Southern Association,1908-09-02,0,regular,Moran,
RJRYWCM,1908,Southern Association,1908-09-02,1,regular,Fitzsimmons,
RJRYWCM,1908,Southern Association,1908-09-02,1,regular,Brown,
WFNJJPK,1908,Southern Association,1908-09-02,2,regular,Brown,
WFNJJPK,1908,Southern Association,1908-09-02,2,regular,Fitzsimmons,
FZJWTQZ,1908,Southern Association,1908-09-02,0,regular,Wheeler,
QMBCCMV,1908,Southern Association,1908-09-02,0,regular,Eldridge,
JCHMRBC,1908,Southern Association,1908-09-03,1,regular,Wheeler,
JCHMRBC,1908,Southern Association,1908-09-03,1,regular,Pfenninger,
RKYNVQX,1908,Southern Association,1908-09-03,2,regular,Pfenninger,
RKYNVQX,1908,Southern Association,1908-09-03,2,regular,Wheeler,
CBWVMYQ,1908,Southern Association,1908-09-03,0,regular,Eldridge,
TKNHJCZ,1908,Southern Association,1908-09-04,0,regular,Moran,
DQHCFJB,1908,Southern Association,1908-09-04,0,regular,Fitzsimmons,
DQHCFJB,1908,Southern Association,1908-09-04,0,regular,Brown,
XCHRJHX,1908,Southern Association,1908-09-04,0,regular,Hale,
HCNHPYB,1908,Southern Association,1908-09-05,0,regular,Moran,
CBNFKMW,1908,Southern Association,1908-09-05,1,regular,Wheeler,
CBNFKMW,1908,Southern Association,1908-09-05,1,regular,Pfenninger,
YQFZMRL,1908,Southern Association,1908-09-05,2,regular,Wheeler,
YQFZMRL,1908,Southern Association,1908-09-05,2,regular,Pfenninger,
YJJCHNY,1908,Southern Association,1908-09-05,1,regular,Hale,
XFGHKNJ,1908,Southern Association,1908-09-05,2,regular,Hale,
YHTLZDZ,1908,Southern Association,1908-09-06,0,regular,Moran,
ZNVQVJH,1908,Southern Association,1908-09-06,1,regular,Brown,
ZNVQVJH,1908,Southern Association,1908-09-06,1,regular,Fitzsimmons,
SPVVTCM,1908,Southern Association,1908-09-07,1,regular,Moran,
SPVVTCM,1908,Southern Association,1908-09-07,1,regular,Clarke,
WRLBTCW,1908,Southern Association,1908-09-07,2,regular,Moran,
WRLBTCW,1908,Southern Association,1908-09-07,2,regular,Wheeler,
KFVKCMQ,1908,Southern Association,1908-09-07,1,regular,Fitzsimmons,
CJDSLWP,1908,Southern Association,1908-09-07,2,regular,Fitzsimmons,
ZHKGTRZ,1908,Southern Association,1908-09-07,1,regular,Pfenninger,
CVFWMQS,1908,Southern Association,1908-09-07,1,regular,Carpenter,
CVFWMQS,1908,Southern Association,1908-09-07,1,regular,Brown,
GBYQRJQ,1908,Southern Association,1908-09-08,0,regular,Moran,
GBYQRJQ,1908,Southern Association,1908-09-08,0,regular,Wheeler,
XTLTFXP,1908,Southern Association,1908-09-08,1,regular,Pfenninger,
BRXQJTR,1908,Southern Association,1908-09-08,2,regular,Pfenninger,
YFWTQHR,1908,Southern Association,1908-09-08,0,regular,Fitzsimmons,
NCVTDWC,1908,Southern Association,1908-09-08,0,regular,Brown,
NCVTDWC,1908,Southern Association,1908-09-08,0,regular,Carpenter,
SDNLBYK,1908,Southern Association,1908-09-09,0,regular,Fitzsimmons,
SXSSVQR,1908,Southern Association,1908-09-09,0,regular,Carpenter,
SXSSVQR,1908,Southern Association,1908-09-09,0,regular,Brown,
YMJJJYH,1908,Southern Association,1908-09-09,0,regular,Moran,
YMJJJYH,1908,Southern Association,1908-09-09,0,regular,Wheeler,
NJYTJGG,1908,Southern Association,1908-09-09,0,regular,Pfenninger,
QCQDBZJ,1908,Southern Association,1908-09-10,1,regular,Fitzsimmons,
CKDCXTV,1908,Southern Association,1908-09-10,2,regular,Fitzsimmons,
RJVXSNR,1908,Southern Association,1908-09-10,0,regular,Brown,
RJVXSNR,1908,Southern Association,1908-09-10,0,regular,Carpenter,
LWJKQVN,1908,Southern Association,1908-09-10,0,regular,Moran,
LWJKQVN,1908,Southern Association,1908-09-10,0,regular,Wheeler,
MTZVCSV,1908,Southern Association,1908-09-11,0,regular,FItzsimmons,
KTTJJBJ,1908,Southern Association,1908-09-11,0,regular,Moran,
KTTJJBJ,1908,Southern Association,1908-09-11,0,regular,Wheeler,
MVNZFDY,1908,Southern Association,1908-09-11,0,regular,Carpenter,
MVNZFDY,1908,Southern Association,1908-09-11,0,regular,Brown,
YJMBPNP,1908,Southern Association,1908-09-11,1,regular,Pfenninger,
NCWYBJT,1908,Southern Association,1908-09-11,2,regular,Pfenninger,
VXHMSYP,1908,Southern Association,1908-09-12,0,regular,Fitzsimmons,
TCVKDBW,1908,Southern Association,1908-09-12,0,regular,Pfenninger,
QSXGQQQ,1908,Southern Association,1908-09-12,0,regular,Moran,
QSXGQQQ,1908,Southern Association,1908-09-12,0,regular,Wheeler,
VHKDRBH,1908,Southern Association,1908-09-12,0,regular,Brown,
VHKDRBH,1908,Southern Association,1908-09-12,0,regular,Carpenter,
MPGKMNK,1908,Southern Association,1908-09-13,0,regular,Fitzsimmons,
HTMVGXH,1908,Southern Association,1908-09-13,0,regular,Pfenninger,
DXFDVDP,1908,Southern Association,1908-09-14,0,regular,Brown,
NJJTFMF,1908,Southern Association,1908-09-14,0,regular,Fitzsimmons,
NJJTFMF,1908,Southern Association,1908-09-14,0,regular,Carpenter,
TNNZDDF,1908,Southern Association,1908-09-14,0,regular,Pfenninger,
SWYFLWB,1908,Southern Association,1908-09-14,0,regular,Moran,
DKBSSHG,1908,Southern Association,1908-09-15,0,regular,Pfenninger,
CXWZWVY,1908,Southern Association,1908-09-15,0,regular,Moran,
CDHQLPY,1908,Southern Association,1908-09-15,0,regular,Brown,
CDHQLPY,1908,Southern Association,1908-09-15,0,regular,Wheeler,
RDGHFWS,1908,Southern Association,1908-09-15,0,regular,Fitzsimmons,
RDGHFWS,1908,Southern Association,1908-09-15,0,regular,Carpenter,
WMKRPRN,1908,Southern Association,1908-09-16,0,regular,Pfenninger,
BWLXBLD,1908,Southern Association,1908-09-16,0,regular,Fitzsimmons,
BWLXBLD,1908,Southern Association,1908-09-16,0,regular,Carpenter,
MHYWGRP,1908,Southern Association,1908-09-16,0,regular,Brown,
MHYWGRP,1908,Southern Association,1908-09-16,0,regular,Wheeler,
RXCXMTX,1908,Southern Association,1908-09-16,0,regular,Moran,
YWSQKRR,1908,Southern Association,1908-09-17,0,regular,Carpenter,
YWSQKRR,1908,Southern Association,1908-09-17,0,regular,Fitzsimmons,
SZSJSPP,1908,Southern Association,1908-09-17,1,regular,Pfenninger,
NYVXRVV,1908,Southern Association,1908-09-17,2,regular,Pfenninger,
YBFYBVM,1908,Southern Association,1908-09-17,0,regular,Brown,
YBFYBVM,1908,Southern Association,1908-09-17,0,regular,Wheeler,
XRDCVBH,1908,Southern Association,1908-09-17,0,regular,Moran,
NVPDXNW,1908,Southern Association,1908-09-18,0,regular,Carpenter,
NVPDXNW,1908,Southern Association,1908-09-18,0,regular,Fitzsimmons,
SXYLPYH,1908,Southern Association,1908-09-18,0,regular,Moran,
LWMHJCX,1908,Southern Association,1908-09-18,0,regular,Pfenninger,
YNPNRNS,1908,Southern Association,1908-09-18,0,regular,Brown,
YNPNRNS,1908,Southern Association,1908-09-18,0,regular,Wheeler,
PDGLRNP,1908,Southern Association,1908-09-19,0,regular,Carpenter,
PDGLRNP,1908,Southern Association,1908-09-19,0,regular,Fitzsimmons,
FGPGSTQ,1908,Southern Association,1908-09-19,0,regular,Brown,
FCBXHFB,1908,Southern Association,1908-09-19,0,regular,Pfenninger,
CKPKNPP,1908,Southern Association,1908-09-19,1,regular,Moran,
FHMMSRZ,1908,Southern Association,1908-09-19,2,regular,Moran,
