league.year,league.name,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1908,Arkansas State League,P0203206,Brummit,,Argenta,1908-06-02,1908-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P8510441,Brummitt,,Hot Springs,1908-04-30,1908-05-16,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P4563447,Bumb,,Helena,1908-04-23,1908-04-26,2,0,0,0,0,0,0,0,0,0,2,0
1908,Arkansas State League,P4206957,Cook,,Poplar Bluff,1908-04-22,1908-05-05,3,3,0,0,0,0,0,0,0,0,0,3
1908,Arkansas State League,P5384900,Coulter,,Argenta,1908-04-30,1908-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P1306061,Cowan,,Hot Springs,1908-05-01,1908-05-13,3,0,0,0,0,0,0,0,0,0,3,0
1908,Arkansas State League,P6696679,Craig,,Poplar Bluff,1908-04-30,1908-04-30,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P9215542,Deaver,,Pine Bluff,1908-04-20,1908-06-04,15,15,0,0,0,0,0,0,0,0,0,15
1908,Arkansas State League,P4352905,Deavers,,Pine Bluff,1908-04-23,1908-04-23,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P3199437,Dudley,,Argenta,1908-04-22,1908-04-27,4,0,0,0,0,0,0,0,0,0,4,0
1908,Arkansas State League,P7685909,Fay,,Hot Springs,1908-05-03,1908-06-07,7,7,0,0,0,0,0,0,0,0,0,7
1908,Arkansas State League,P9740102,Grohe,,Helena,1908-05-08,1908-05-08,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5309392,Groho,,Helena,1908-05-04,1908-05-04,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P3280009,Grohs,,Argenta,1908-05-28,1908-06-02,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P1537108,Grohs,,Helena,1908-04-22,1908-05-20,6,6,0,0,0,0,0,0,0,0,0,6
1908,Arkansas State League,P6702335,Gross,,Helena,1908-05-23,1908-05-23,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P6007966,Harlow,,Helena,1908-05-14,1908-06-05,6,0,0,0,0,0,0,0,0,0,6,0
1908,Arkansas State League,P2223739,Harold,,Poplar Bluff,1908-04-28,1908-04-28,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5956125,Harrington,,Poplar Bluff,1908-04-21,1908-04-28,3,3,0,0,0,0,0,0,0,0,0,3
1908,Arkansas State League,P7462305,Harrod,,Poplar Bluff,1908-05-02,1908-05-02,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P2997083,Haschie,,Argenta,1908-05-15,1908-05-15,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P0658175,Hastey,,Helena,1908-04-20,1908-04-24,3,0,0,0,0,0,0,0,0,0,3,0
1908,Arkansas State League,P7113440,Hayes,,Argenta,1908-05-30,1908-05-30,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P6784876,Heigelford,,Newport,1908-04-27,1908-04-27,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P8843388,Heigelfort,,Newport,1908-05-05,1908-05-27,5,5,0,0,0,0,0,0,0,0,0,5
1908,Arkansas State League,P8890073,Heiglefoot,,Newport,1908-05-09,1908-05-09,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P3318604,Heigleford,,Newport,1908-06-02,1908-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5377116,Heiglefort,,Newport,1908-04-22,1908-05-30,4,4,0,0,0,0,0,0,0,0,0,4
1908,Arkansas State League,P4365073,Hoeschel,,Argenta,1908-05-22,1908-05-22,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P0766466,Hoeschelle,,Argenta,1908-05-26,1908-05-26,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P1255056,Hoffman,,Helena,1908-04-24,1908-04-24,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P0378031,Hopper,,Poplar Bluff,1908-04-20,1908-05-19,13,2,0,0,0,0,0,0,0,0,11,2
1908,Arkansas State League,P6945080,Jehl,,Hot Springs,1908-05-20,1908-05-20,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P0997744,Johnson,,Helena,1908-05-26,1908-05-26,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P0223675,Jolly,,Helena,1908-05-12,1908-06-07,12,0,0,0,0,0,0,0,0,0,12,0
1908,Arkansas State League,P3113012,Jones,,Hot Springs,1908-05-09,1908-05-09,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P7380266,Jones,Arthur,Hot Springs,1908-04-25,1908-04-25,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P7538316,Keathley,,Hot Springs,1908-04-28,1908-05-03,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P4303636,Keeling,,Hot Springs,1908-04-24,1908-04-24,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P4075284,Keithley,,Hot Springs,1908-05-08,1908-05-27,3,3,0,0,0,0,0,0,0,0,0,3
1908,Arkansas State League,P5467923,Ker,,Helena,1908-04-27,1908-05-22,5,5,0,0,0,0,0,0,0,0,0,5
1908,Arkansas State League,P0653957,Kerr,,Helena,1908-04-24,1908-05-05,3,3,0,0,0,0,0,0,0,0,0,3
1908,Arkansas State League,P0072303,Kimball,,Newport,1908-04-20,1908-06-03,10,10,0,0,0,0,0,0,0,0,0,10
1908,Arkansas State League,P8478631,Kimble,,Newport,1908-04-25,1908-05-16,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P1266614,Kratsberg,,Helena,1908-04-23,1908-04-23,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5358358,Leuherson,,Poplar Bluff,1908-05-02,1908-05-25,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P5570481,Leuhrson,,Poplar Bluff,1908-05-27,1908-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P8384803,Lewis,,Pine Bluff,1908-05-30,1908-05-30,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P1190548,Lucherson,,Poplar Bluff,1908-04-20,1908-04-20,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P1646897,Luehrson,,Poplar Bluff,1908-04-24,1908-04-24,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P8166375,Luhresen,,Poplar Bluff,1908-05-21,1908-05-21,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P2229095,Luhrsen,,Argenta,1908-06-06,1908-06-06,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P4701186,Luhrsen,,Poplar Bluff,1908-04-27,1908-05-18,4,4,0,0,0,0,0,0,0,0,0,4
1908,Arkansas State League,P2077516,Luhrson,,Poplar Bluff,1908-05-12,1908-05-15,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P0880330,Martin,,Pine Bluff,1908-04-22,1908-04-25,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P1088399,Mason,,Helena,1908-05-30,1908-06-07,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P0873020,McAdams,,Argenta,1908-04-20,1908-06-06,13,13,0,0,0,0,0,0,0,0,0,13
1908,Arkansas State League,P4125251,McDonald,,Poplar Bluff,1908-05-03,1908-05-03,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P4091448,McDowell,,Poplar Bluff,1908-05-08,1908-05-31,13,0,0,0,0,0,0,0,0,0,13,0
1908,Arkansas State League,P4029355,Miller,,Argenta,1908-04-20,1908-06-03,28,0,0,0,0,0,0,0,0,0,28,0
1908,Arkansas State League,P0431619,Moore,,Poplar Bluff,1908-05-05,1908-05-05,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P7550437,Morrow,,Pine Bluff,1908-05-31,1908-05-31,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P1256307,Moulden,,Pine Bluff,1908-06-02,1908-06-04,2,0,0,0,0,0,0,0,0,0,2,0
1908,Arkansas State League,P6557959,Moulter,,Pine Bluff,1908-05-30,1908-05-30,2,0,0,0,0,0,0,0,0,0,2,0
1908,Arkansas State League,P5234704,Mullin,,Pine Bluff,1908-06-01,1908-06-01,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P2985251,Mullins,,Pine Bluff,1908-06-06,1908-06-06,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P6895579,Oquinn,,Poplar Bluff,1908-04-21,1908-04-21,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P9870649,Orr,,Argenta,1908-06-06,1908-06-06,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P3193842,Parrott,,Argenta,1908-06-01,1908-06-02,2,0,0,0,0,0,0,0,0,0,2,0
1908,Arkansas State League,P5296097,Parrott,,Hot Springs,1908-04-20,1908-05-31,31,0,0,0,0,0,0,0,0,0,31,0
1908,Arkansas State League,P6485244,Pittman,,Pine Bluff,1908-05-27,1908-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P3618367,Puckett,,Pine Bluff,1908-04-20,1908-05-14,19,0,0,0,0,0,0,0,0,0,19,0
1908,Arkansas State League,P9501757,Rainey,,Hot Springs,1908-06-05,1908-06-07,3,0,0,0,0,0,0,0,0,0,3,0
1908,Arkansas State League,P1738826,Reece,,Argenta,1908-05-16,1908-05-19,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P9669722,Reese,,Argenta,1908-04-22,1908-06-03,6,6,0,0,0,0,0,0,0,0,0,6
1908,Arkansas State League,P0171345,Riggs,,Hot Springs,1908-05-02,1908-06-02,7,0,0,0,0,0,0,0,0,0,7,0
1908,Arkansas State League,P9592287,Ringgs,,Hot Springs,1908-04-28,1908-04-28,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P0492589,Ritter,,Newport,1908-04-20,1908-06-03,35,1,0,0,0,0,0,0,0,0,34,1
1908,Arkansas State League,P5347687,Rodgers,,Helena,1908-05-02,1908-05-21,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P0547747,Rogers,,Helena,1908-04-20,1908-06-05,10,10,0,0,0,0,0,0,0,0,0,10
1908,Arkansas State League,P7211635,Salm,,Argenta,1908-04-25,1908-05-08,3,3,0,0,0,0,0,0,0,0,0,3
1908,Arkansas State League,P0967453,Schmidt,,Helena,1908-04-27,1908-05-10,6,1,0,0,0,0,0,0,0,0,5,1
1908,Arkansas State League,P9742598,Shaw,,Newport,1908-05-03,1908-05-30,6,6,0,0,0,0,0,0,0,0,0,6
1908,Arkansas State League,P2499912,Shay,,Newport,1908-04-21,1908-04-21,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5005886,Sheldon,,Helena,1908-04-30,1908-04-30,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P2936782,Shelton,,Helena,1908-04-28,1908-05-11,5,0,0,0,0,0,0,0,0,0,5,0
1908,Arkansas State League,P1392235,Smith,,Argenta,1908-04-23,1908-05-23,7,7,0,0,0,0,0,0,0,0,0,7
1908,Arkansas State League,P5969743,Sullivan,,Poplar Bluff,1908-04-22,1908-05-01,2,1,0,0,0,0,0,0,0,0,1,1
1908,Arkansas State League,P9877530,Taylor,,Pine Bluff,1908-05-25,1908-05-27,3,0,0,0,0,0,0,0,0,0,3,0
1908,Arkansas State League,P8444634,Taylor,R.,Pine Bluff,1908-05-22,1908-06-06,4,0,0,0,0,0,0,0,0,0,4,0
1908,Arkansas State League,P7643455,Vaughan,,Hot Springs,1908-04-20,1908-05-31,7,7,0,0,0,0,0,0,0,0,0,7
1908,Arkansas State League,P4957839,Vaughan,James,Hot Springs,1908-05-05,1908-05-05,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P4062014,Vaughn,,Hot Springs,1908-05-11,1908-05-18,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P1534958,Wallace,,Hot Springs,1908-06-01,1908-06-01,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P6964244,Ward,,Argenta,1908-05-08,1908-05-08,1,0,0,0,0,0,0,0,0,0,1,0
1908,Arkansas State League,P9844194,Ward,G.,Pine Bluff,1908-06-06,1908-06-06,2,0,0,0,0,0,0,0,0,0,2,0
1908,Arkansas State League,P3498950,Weber,,Helena,1908-05-31,1908-06-06,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P0075090,Welch,,Pine Bluff,1908-04-24,1908-06-06,12,12,0,0,0,0,0,0,0,0,0,12
1908,Arkansas State League,P2684642,Welsh,,Pine Bluff,1908-05-05,1908-05-05,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P4061547,Wheeler,,Pine Bluff,1908-05-12,1908-05-12,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P1050402,White,,Poplar Bluff,1908-05-10,1908-05-30,6,6,0,0,0,0,0,0,0,0,0,6
1908,Arkansas State League,P4508600,Wood,,Pine Bluff,1908-04-22,1908-05-18,6,6,0,0,0,0,0,0,0,0,0,6
1908,Arkansas State League,P1580847,Wrap,,Hot Springs,1908-05-02,1908-05-02,1,1,0,0,0,0,0,0,0,0,0,1
1908,Arkansas State League,P5088507,Wrap,,Poplar Bluff,1908-05-19,1908-05-30,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P6173720,Wray,,Hot Springs,1908-04-23,1908-04-26,2,2,0,0,0,0,0,0,0,0,0,2
1908,Arkansas State League,P6653316,Wray,,Poplar Bluff,1908-05-05,1908-05-31,4,4,0,0,0,0,0,0,0,0,0,4
1908,Arkansas State League,P5804778,Wright,,Hot Springs,1908-04-22,1908-06-05,14,14,0,0,0,0,0,0,0,0,0,14
1908,Arkansas State League,P4478230,Wright,,Poplar Bluff,1908-05-13,1908-05-13,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P2342620,Ad'ngton,,Monroe,1908-05-31,1908-05-31,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P7357298,Add'gton,,Monroe,1908-04-05,1908-05-29,18,0,0,0,18,0,0,0,0,0,0,0
1908,Cotton States League,P8448991,Addin'n,,Monroe,1908-05-05,1908-05-05,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P2728646,Adding'n,,Monroe,1908-04-09,1908-04-28,2,0,0,0,2,0,0,0,0,0,0,0
1908,Cotton States League,P5401114,Addingt'n,,Monroe,1908-04-22,1908-05-11,2,0,0,0,2,0,0,0,0,0,0,0
1908,Cotton States League,P4664418,Addington,,Monroe,1908-04-02,1908-06-06,30,0,0,0,29,1,0,0,0,0,0,0
1908,Cotton States League,P7417014,Allison,,Columbus,1908-05-28,1908-06-06,3,3,0,0,0,0,0,0,0,0,0,3
1908,Cotton States League,P5147619,Ander'n,,Columbus,1908-06-02,1908-06-02,1,0,0,0,0,0,1,0,0,1,0,0
1908,Cotton States League,P2383318,Anders'n,,Columbus,1908-04-22,1908-04-28,2,0,0,0,0,0,2,0,0,2,0,0
1908,Cotton States League,P0121374,Anderson,,Columbus,1908-04-04,1908-06-07,43,0,0,0,0,0,43,0,0,43,0,0
1908,Cotton States League,P0001909,B'k'b'n,R.,Jackson,1908-05-27,1908-05-27,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P5055178,B'kb'n,G.,Vicksburg,1908-05-27,1908-05-27,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P4103246,B'kb'n,R.,Jackson,1908-04-07,1908-04-07,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P1142574,B'kburn,,Jackson,1908-04-08,1908-04-08,1,0,0,1,0,0,0,0,0,0,0,0
1908,Cotton States League,P4770101,B'kburn,,Vicksburg,1908-06-05,1908-06-05,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P3015953,Barber,,Jackson,1908-04-02,1908-06-06,24,19,0,0,0,0,5,0,0,5,0,19
1908,Cotton States League,P2089554,Bates,,Meridian,1908-04-02,1908-04-25,20,0,0,0,0,0,20,0,0,20,0,0
1908,Cotton States League,P3287961,Bauer,,Monroe,1908-04-02,1908-06-03,29,17,1,0,0,0,11,2,2,7,0,17
1908,Cotton States League,P1465422,Bebeau,,Vicksburg,1908-04-02,1908-04-13,5,0,0,0,5,0,0,0,0,0,0,0
1908,Cotton States League,P7201853,Billard,,Meridian,1908-04-13,1908-04-13,1,0,0,0,0,0,1,1,0,0,0,0
1908,Cotton States League,P0344422,Billiard,,Meridian,1908-04-02,1908-06-03,24,18,0,0,0,0,5,3,0,3,0,18
1908,Cotton States League,P7800057,Bl'ch'tt,,Monroe,1908-04-13,1908-04-13,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P2839830,Bl'ckbn,,Jackson,1908-05-19,1908-05-19,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P5955290,Bl'kburn,,Jackson,1908-04-17,1908-05-30,11,0,0,0,11,0,0,0,0,0,0,0
1908,Cotton States League,P5817825,Bl'kburn,,Vicksburg,1908-05-01,1908-06-07,3,0,3,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P0994656,Bl'nchtt,,Monroe,1908-05-19,1908-05-21,2,0,2,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P1168323,Blacg'rn,,Jackson,1908-04-09,1908-04-09,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P2864668,Black'n,,Vicksburg,1908-06-03,1908-06-03,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P0354759,Black'rn,,Jackson,1908-06-03,1908-06-03,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P8269591,Blackb'n,,Jackson,1908-04-22,1908-06-03,7,0,0,0,7,0,0,0,0,0,0,0
1908,Cotton States League,P2093015,Blackburn,,Jackson,1908-04-02,1908-06-06,23,0,0,1,22,0,0,0,0,0,0,0
1908,Cotton States League,P9800350,Blackburn,,Vicksburg,1908-04-05,1908-05-31,10,8,2,0,0,0,0,0,0,0,0,8
1908,Cotton States League,P9866899,Blackburn,G.,Vicksburg,1908-04-07,1908-05-26,3,2,1,0,0,0,0,0,0,0,0,2
1908,Cotton States League,P9176535,Blackburn,R.,Jackson,1908-05-26,1908-05-26,1,0,0,0,1,0,0,0,0,0,0,0
1908,Cotton States League,P3241277,Blackburn,[G],Vicksburg,1908-04-06,1908-04-06,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P0701905,Blackeney,,Jackson,1908-06-02,1908-06-02,1,0,0,0,0,0,1,0,0,1,0,0
1908,Cotton States League,P7700588,Blackeny,,Jackson,1908-04-25,1908-04-25,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P0456716,Blackney,,Jackson,1908-04-29,1908-06-03,2,1,0,0,1,0,0,0,0,0,0,1
1908,Cotton States League,P3899527,Blakely,,Jackson,1908-04-10,1908-06-05,5,5,0,0,0,0,0,0,0,0,0,5
1908,Cotton States League,P9444284,Blakeneny,,Jackson,1908-05-22,1908-05-22,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P7981838,Blakeney,,Jackson,1908-04-28,1908-05-26,5,2,0,0,1,1,1,0,0,1,0,2
1908,Cotton States League,P4890889,Blakeny,,Jackson,1908-04-27,1908-05-30,7,3,0,0,1,0,3,0,0,3,0,3
1908,Cotton States League,P7647017,Blakney,,Jackson,1908-05-06,1908-06-01,2,1,0,0,0,0,1,0,1,0,0,1
1908,Cotton States League,P2193758,Blanch'e,,Monroe,1908-05-28,1908-05-28,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P5547693,Blanch't,,Monroe,1908-05-08,1908-05-08,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P9134514,Blanch'te,,Monroe,1908-04-05,1908-06-03,15,0,15,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P8179462,Blanch'tte,,Monroe,1908-05-11,1908-05-11,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P1024427,Blanchet,,Monroe,1908-05-02,1908-05-02,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P3220671,Blanchett,,Monroe,1908-04-02,1908-04-02,1,0,1,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P2342788,Blanchette,,Monroe,1908-04-04,1908-06-02,29,0,29,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P3351378,Bodar,,Monroe,1908-05-30,1908-05-30,1,0,0,0,0,1,0,0,0,0,0,0
1908,Cotton States League,P0552134,Bond,,Jackson,1908-04-02,1908-04-07,4,0,0,0,0,0,4,0,0,4,0,0
1908,Cotton States League,P3364443,Boyd,,Gulfport,1908-05-08,1908-06-06,27,0,0,0,0,0,27,0,26,1,0,0
1908,Cotton States League,P9229110,Brazell,,Monroe,1908-04-17,1908-04-17,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P0621275,Brazelle,,Monroe,1908-04-13,1908-06-06,19,13,0,0,0,0,8,2,1,5,0,13
1908,Cotton States League,P4266176,Breazelle,,Monroe,1908-05-28,1908-05-28,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P0688453,Bundy,,Meridian,1908-04-02,1908-04-04,2,0,0,0,0,0,2,0,2,0,0,0
1908,Cotton States League,P3538702,Burkett,,Gulfport,1908-05-23,1908-06-05,5,5,0,0,0,0,0,0,0,0,0,5
1908,Cotton States League,P6889158,Carlin,,Gulfport,1908-04-09,1908-05-01,16,0,0,16,0,0,0,0,0,0,0,0
1908,Cotton States League,P3633023,Carnes,,Meridian,1908-04-06,1908-06-06,53,0,52,0,0,0,0,0,0,0,0,0
1908,Cotton States League,P2865894,Cerevaux,,Meridian,1908-04-04,1908-04-04,1,0,0,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P3300103,Cerv'ux,,Meridian,1908-05-26,1908-05-26,1,0,0,0,0,0,1,0,0,1,1,0
1908,Cotton States League,P4806967,Cerve'x,,Meridian,1908-06-02,1908-06-02,1,0,0,0,0,0,1,0,0,1,1,0
1908,Cotton States League,P1590662,Cerveaux,,Meridian,1908-04-02,1908-06-03,19,0,0,0,0,0,12,1,0,11,8,0
1908,Cotton States League,P2214744,Cerveraux,,Meridian,1908-04-07,1908-04-07,1,0,0,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P2664038,Ceveraux,,Meridian,1908-04-06,1908-04-06,1,0,0,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P1237834,Ciervaux,,Meridian,1908-04-10,1908-04-10,1,0,0,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P0233450,Cirevaux,,Meridian,1908-05-23,1908-05-23,1,0,0,0,0,0,1,0,0,1,0,0
1908,Cotton States League,P7879946,Civreaux,,Meridian,1908-05-21,1908-05-21,1,0,0,0,0,0,1,0,0,1,0,0
1908,Cotton States League,P9173491,Claire,,Jackson,1908-04-02,1908-06-06,51,0,0,2,0,48,1,0,0,1,0,0
1908,Cotton States League,P9211118,Cline,,Jackson,1908-04-17,1908-04-17,1,0,0,0,0,0,1,0,0,1,0,0
1908,Cotton States League,P0319709,Corbett,,Monroe,1908-04-13,1908-04-18,5,0,0,0,0,4,2,0,0,2,0,0
1908,Cotton States League,P9385285,D'b'rd,C.,Monroe,1908-06-06,1908-06-06,1,0,0,0,0,1,0,0,0,0,0,0
1908,Cotton States League,P4972866,D'b'rd,G.,Meridian,1908-06-06,1908-06-06,1,0,0,0,0,1,0,0,0,0,0,0
1908,Cotton States League,P9702478,D'm'ree,A.,Columbus,1908-05-21,1908-05-21,1,0,0,0,0,0,1,1,0,0,0,0
1908,Cotton States League,P7088465,D'meyer,,Columbus,1908-05-03,1908-05-22,4,0,0,0,0,4,0,0,0,0,0,0
1908,Cotton States League,P9521123,D'rmeyer,,Columbus,1908-04-23,1908-04-23,1,0,0,1,0,0,0,0,0,0,0,0
1908,Cotton States League,P2440514,Dacosta,,Jackson,1908-04-02,1908-04-11,5,0,0,0,0,0,0,0,0,0,5,0
1908,Cotton States League,P5850914,Dacosta,,Meridian,1908-04-22,1908-05-02,5,0,0,0,0,0,0,0,0,0,5,0
1908,Cotton States League,P3690259,Daley,,Columbus,1908-04-23,1908-06-07,12,0,0,8,0,1,3,3,0,0,0,0
1908,Cotton States League,P5637486,Daly,,Columbus,1908-04-17,1908-06-06,26,0,0,18,0,0,8,8,0,0,0,0
1908,Cotton States League,P0550263,Daly,,Gulfport,1908-04-02,1908-04-08,6,0,0,6,0,0,0,0,0,0,0,0
1908,Cotton States League,P1698675,Damaree,,Columbus,1908-05-23,1908-05-23,1,1,0,0,0,0,0,0,0,0,0,1
1908,Cotton States League,P6312876,Darsey,,Columbus,1908-04-02,1908-04-02,1,0,0,0,0,0,1,1,0,0,0,0
1908,Cotton States League,P6469318,Decosta,,Jackson,1908-04-09,1908-04-09,1,0,0,0,0,0,0,0,0,0,1,0
1908,Cotton States League,P8801446,Decosta,,Meridian,1908-04-15,1908-04-30,11,0,0,0,0,0,0,0,0,0,11,0
