game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Doherty,,Brockton,ss,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Jacobson,,Brockton,lf,3,4,1,,3,,1,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Thornton,,Brockton,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Bangs,,Brockton,2b,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Gruber,,Brockton,1b,6,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,11,1,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Zahan,,Brockton,cf,7,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Dempsey,,Brockton,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,10,1,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Warwick,,Brockton,p,9,4,0,,1,,1,,,,,,,,,,,,,,,,1,10,,1,,2,3,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,TOTALS,,Brockton,,,36,5,,9,,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Jones,,Fall River,cf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Connell,,Fall River,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Morris,,Fall River,lf,2,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Bentley,,Fall River,3b,3,2,0,,1,,,,,,,,1,,,,,,,,,,,,,,,2,3,1,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Phoenix,,Fall River,2b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Glennon,,Fall River,ss,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,0,3,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Merigan,,Fall River,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,10,2,1,1,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Giroux,,Fall River,rf,7,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Kelly,,Fall River,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,2,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,Haley,,Fall River,p,9,3,0,,0,,,,,,,,,,,,,,,,,,1,8,,,,0,1,0,,,,
d137771f-5743-571d-869a-f5508c68a641,1915,Colonial League,1915-05-20,0,regular,TOTALS,,Fall River,,,31,2,,4,,,,,,,,,,,,,,,,,,,,,,,27,14,4,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,O'Brien,,Hartford,3b,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Neptune,,Hartford,lf,2,3,0,,1,,,,,,,1,,,1,,,,,,,,,,,,,0,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Whitehouse,,Hartford,rf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Chouinard,,Hartford,ss,4,3,0,,1,,,,,,,,,1,1,,,,,,,,,,,,,1,3,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Delehanty,,Hartford,2b,5,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,5,4,1,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Wherre,,Hartford,1b,6,4,0,,3,1,,,,,,,,,1,,,,,,,,,,,,,10,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Gaudette,,Hartford,cf,7,3,0,,1,,1,,,,,,1,,,,,,,,,,,,,,,2,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Pjura,,Hartford,c,8,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,7,0,1,,,1,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Billiard,,Hartford,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,7,,,,0,3,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,TOTALS,,Hartford,,,31,3,,9,,,,,,,,,,,,9,,,,,,,,,,,27,11,2,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Menosky,,New Haven,lf,1,3,1,,1,,,,,,,,,,2,,,,,,,,,,,,,0,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,McGuinn,,New Haven,1b,10,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Frazier,,New Haven,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,1,5,1,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Schmitt,,New Haven,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Coles,,New Haven,cf,4,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Murphy,,New Haven,c,5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Soper,,New Haven,1b-c,6,3,0,,1,,,,,,,,,1,1,,,,,,,,,,,,,4,2,1,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Edwards,,New Haven,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Pastor,,New Haven,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,Houck,,New Haven,p,9,3,0,,1,,,,,,,,,,,,,,,,,,2,5,1,,,1,4,0,,,,
ebda8be1-6313-51cd-be5f-8e1104091f74,1915,Colonial League,1915-05-20,0,regular,TOTALS,,New Haven,,,30,2,,5,,,,,,,,,,,,3,,,,,,,,,,,24,11,3,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Speraw,,Brockton,3b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Doherty,,Brockton,ss,2,3,0,,3,,,,,,,,,,1,,,,,,,,,,,,,0,3,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Jacobson,,Brockton,lf,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Thornton,,Brockton,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Bangs,,Brockton,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Gruber,,Brockton,1b,6,4,2,,3,,,,,,,,,,1,,,,,,,,,,,,,14,0,0,1,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,MacPherson,,Brockton,cf,7,4,2,,1,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Dempsey,,Brockton,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,8,2,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Benson,,Brockton,p,9,4,0,,1,,,,,,,,,,,,,,,,,,1,7,,1,,0,4,1,1,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,TOTALS,,Brockton,,,34,4,,10,,,,,,,,,,,,,,,,,,,,,,,27,16,2,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Jones,,Fall River,cf,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Morris,,Fall River,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,11,0,1,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Bentley,,Fall River,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Phoenix,,Fall River,2b,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Glennon,,Fall River,ss,5,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,McSherry,,Fall River,lf,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,3,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Giroux,,Fall River,rf,7,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Connell,,Fall River,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,Steward,,Fall River,p,9,3,0,,0,,,,,,,,,,,,,,,,,,2,4,,,1,0,1,0,,,,
b09b9beb-9615-5fea-9ebb-4daeb3bafe69,1915,Colonial League,1915-05-21,0,regular,TOTALS,,Fall River,,,28,3,,4,,,,,,,,,,,,,,,,,,,,,,,24,10,1,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Speraw,,Brockton,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Dempsey,,Brockton,c,10,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,1,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Howson,,Brockton,p,11,3,0,,1,1,,,,,,,,,,,,,,,,,1,8,1,,,0,5,1,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Doherty,,Brockton,ss,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,2,2,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Jacobson,,Brockton,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Thornton,,Brockton,rf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Bangs,,Brockton,2b,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Gruber,,Brockton,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Mac Pherson,,Brockton,cf,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Zahn,,Brockton,cf,8,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Powers,,Brockton,cf,9,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,TOTALS,,Brockton,,,30,1,,3,,,,,,,,,,,,,,,,,,,,,,,27,14,1,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Praulx,,Taunton,3b,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Sherman,,Taunton,p,10,1,0,,0,,,,,,,,,,,,,,,,,,1,3,,,,0,4,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Gilroy,,Taunton,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,O'Connell,,Taunton,ss,2,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,1,5,1,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Kiley,,Taunton,cf,3,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Whiteside,,Taunton,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Barry,,Taunton,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,1,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Hart,,Taunton,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Deane,,Taunton,2b,7,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,0,2,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Merrigan,,Taunton,1b,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,Walsh,,Taunton,p,9,1,0,,0,,,,,,,,,,,,,,,,,,,4,,,,0,2,0,,,,
0da1f83b-3214-59a6-997d-bb7e94b986be,1915,Colonial League,1915-05-22,0,regular,TOTALS,,Taunton,,,31,2,,4,,,,,,,,,,,,,,,,,,,,,,,27,15,1,,,,
795033b8-e01d-543c-9637-fa3f28bef4ff,1915,Colonial League,1915-05-22,0,regular,McSherry,,Fall River,lf,1,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
795033b8-e01d-543c-9637-fa3f28bef4ff,1915,Colonial League,1915-05-22,0,regular,Morris,,Fall River,1b,2,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
795033b8-e01d-543c-9637-fa3f28bef4ff,1915,Colonial League,1915-05-22,0,regular,Glennon,,Fall River,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,5,2,,,,
