league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1908,Central Kansas League,regular,P9291108,ALimquist,,McPherson,1908-07-02,1908-07-02,1,0,0,0,0,0,1,0,0,1,0,0
1908,Central Kansas League,regular,P7183408,Abbott,,Salina,1908-06-22,1908-07-04,11,0,5,0,0,0,6,0,1,5,0,0
1908,Central Kansas League,regular,P6584795,Almquist,,McPherson,1908-07-03,1908-07-03,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P7773359,Arton,,McPherson,1908-06-22,1908-06-22,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P2607029,Bacon,,Little River,1908-06-23,1908-07-04,8,0,0,0,3,5,0,0,0,0,0,0
1908,Central Kansas League,regular,P7931126,Baird,,Salina,1908-06-22,1908-07-04,5,5,0,0,0,0,0,0,0,0,0,5
1908,Central Kansas League,regular,P3519299,Becker,,Newton,1908-06-22,1908-07-04,9,0,9,0,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P9421554,Berker,,Newton,1908-06-25,1908-06-25,1,0,1,0,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P7275555,Bond,,Ellsworth,1908-06-22,1908-07-04,6,0,0,0,6,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P9312577,Bothwell,,Ellsworth,1908-06-22,1908-06-26,3,0,0,0,0,0,3,1,2,0,0,0
1908,Central Kansas League,regular,P0042071,Bowan,,Ellsworth,1908-06-26,1908-06-26,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P1399501,Bowen,,Little River,1908-07-01,1908-07-04,4,0,0,0,0,0,1,1,0,0,3,0
1908,Central Kansas League,regular,P1229038,Briton,,Ellsworth,1908-06-25,1908-06-25,1,0,0,0,0,1,0,0,0,0,0,0
1908,Central Kansas League,regular,P9840215,Brumley,,Newton,1908-06-22,1908-06-29,6,0,0,2,0,0,1,1,0,0,4,0
1908,Central Kansas League,regular,P2179558,Burgess,,McPherson,1908-06-22,1908-06-29,5,2,0,0,0,0,3,0,0,3,0,2
1908,Central Kansas League,regular,P7102322,Burgess,,Newton,1908-07-02,1908-07-04,3,1,0,0,0,0,2,0,1,1,0,1
1908,Central Kansas League,regular,P8462170,Burton,,Ellsworth,1908-06-24,1908-07-04,5,0,0,0,0,5,1,0,0,1,0,0
1908,Central Kansas League,regular,P7152241,Carson,,McPherson,1908-06-26,1908-06-26,1,0,0,0,0,0,1,0,0,1,0,0
1908,Central Kansas League,regular,P0644335,Cassel,,Salina,1908-06-22,1908-07-04,9,0,0,0,9,0,0,0,0,0,0,0
