game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
NPJNZMZ,1915,Eastern North Carolina League,1915-07-31,0,regular,P5197508,Barnes,
XMRNZRF,1915,Eastern North Carolina League,1915-08-04,0,regular,P0700892,Shaw,
LGTNGHZ,1915,Eastern North Carolina League,1915-08-05,0,regular,P2390515,Robinson,
LGTNGHZ,1915,Eastern North Carolina League,1915-08-05,0,regular,P6745483,Worley,
QJHJQKJ,1915,Eastern North Carolina League,1915-08-06,0,regular,P9193413,Morris,
FGGMZKK,1915,Eastern North Carolina League,1915-08-10,0,regular,P5341519,Henderson,
MGCLXBL,1915,Eastern North Carolina League,1915-08-11,0,regular,P5341519,Henderson,
PJHTZSP,1915,Eastern North Carolina League,1915-08-12,0,regular,P5341519,Henderson,
VDJRNFF,1915,Eastern North Carolina League,1915-08-18,0,regular,P5341519,Henderson,
QPLKVQK,1915,Eastern North Carolina League,1915-08-19,0,regular,P4628993,Blalock,
QPLKVQK,1915,Eastern North Carolina League,1915-08-19,0,regular,P5342225,McDonnah,
RVQVLDF,1915,Eastern North Carolina League,1915-08-20,0,regular,P5342225,McDonnah,
RVQVLDF,1915,Eastern North Carolina League,1915-08-20,0,regular,P4628993,Blalock,
GTJBWNR,1915,Eastern North Carolina League,1915-08-21,0,regular,P4628993,Blalock,
GTJBWNR,1915,Eastern North Carolina League,1915-08-21,0,regular,P8509860,McConnell,
HZMZHMY,1915,Eastern North Carolina League,1915-08-24,0,regular,P4628993,Blalock,
BXPDFTW,1915,Eastern North Carolina League,1915-08-25,0,regular,P3005453,Dunlap,
STQNLGH,1915,Western North Carolina League,1915-07-28,0,regular,P0030383,Burg,
STQNLGH,1915,Western North Carolina League,1915-07-28,0,regular,P9734837,Terry,
PCGDMRK,1915,Western North Carolina League,1915-07-28,0,regular,P2943262,Gentle,
TBVDBPS,1915,Western North Carolina League,1915-07-29,0,regular,P4866576,Sindler,
TBVDBPS,1915,Western North Carolina League,1915-07-29,0,regular,P0563219,McKeithan,
HSXXLTM,1915,Western North Carolina League,1915-07-30,0,regular,P2943262,Gentle,
XSFRJTC,1915,Western North Carolina League,1915-07-31,0,regular,P7648592,Spaid,
