game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Matthews,,Macon,cf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Ostendorf,,Macon,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Basham,,Macon,ph,11,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Mack,,Macon,2b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Nield,,Macon,ss,3,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,3,3,0,1,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Stinson,,Macon,rf,4,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Chancey,,Macon,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Gorham,,Macon,3b,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Munn,,Macon,1b,7,4,1,,4,,1,,,,,,,,,,,,,,,,,,,,,9,0,1,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Meehan,,Macon,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,Foster,,Macon,p,9,3,0,,0,,,,,,,,,1,,,,,,,,,4,2,,,,0,3,0,,,,
07fbd1ab-2cdf-5d8c-b35a-2736e42498fb,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Macon,,,34,5,,9,,,,,,,,,,,,,,,,,,,,,,,24,14,2,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Mackert,,Charleston,cf,1,6,2,,0,,,,,,,1,,,,,,,,,,,,,,,,1,0,1,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Cain,,Charleston,ss,2,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Bitting,,Charleston,3b,3,6,1,,4,,1,,,,,,,1,,,,,,,,,,,,,,0,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Bankston,,Charleston,lf,4,7,0,,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Sabrie,,Charleston,1b,5,6,0,,2,1,,,,,,,,,,,,,,,,,,,,,,17,0,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Eubanks,,Charleston,c,6,6,1,,1,,,,,,,,,,,,,,,,,,,,,,,9,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Tyson,,Charleston,rf,7,6,1,,2,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Reagan,,Charleston,2b,8,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Eldridge,,Charleston,p,9,6,0,,0,,,,,,,,,,,,,,,,,,2,7,,,,0,6,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Charleston,,,55,7,,14,,,,,,,,,,,,,,,,,,,,,,,42,19,1,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Handiboe,,Savannah,cf,1,6,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Lipe,,Savannah,3b,2,6,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Colbert,,Savannah,rf,3,6,0,,1,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Gust,,Savannah,1b,4,6,1,,0,,,,,,,,,,,,,,,,,,,,,,,17,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Winston,,Savannah,lf,5,6,1,,3,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Crowell,,Savannah,ss,6,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,4,5,1,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Zimmerman,,Savannah,2b,7,5,0,,0,,,,,,,,,,1,,,,,,,,,,,,,3,7,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Short,,Savannah,c,8,6,1,,2,,1,,,,,,,,1,,,,,,,,,,,,,9,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,Smallwood,,Savannah,p,9,4,0,,0,,,,,,,,,1,,,,,,,,,1,7,1,,,0,1,0,,,,
259b6651-92df-5512-8f62-bf58bd0cc199,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Savannah,,,50,4,,9,,,,,,,,,,,,,,,,,,,,,,,42,19,2,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Burgess,,Augusta,rf,1,6,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Ogren,,Augusta,2b,2,5,3,,1,,,,,,,,,,1,,,,,,,,,,,,,0,9,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Smith,,Augusta,lf,3,6,2,,2,,,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Ezell,,Augusta,cf,4,6,4,,3,,,,,,,,,,3,,,,,,,,,,,,,2,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Champlain,,Augusta,3b,5,5,3,,3,1,,,,,,,,1,2,,,,,,,,,,,,,0,1,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Davenport,,Augusta,1b,6,5,3,,2,,,,,,,,,,1,,,,,,,,,,,,,13,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Kelly,,Augusta,ss,7,5,3,,1,1,,,,,,,,,1,,,,,,,,,,,,,4,3,1,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Dudley,,Augusta,c,8,5,0,,4,,1,,,,,,,,1,,,,,,,,,,,,,4,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,McManus,,Augusta,p,9,5,0,,1,,,,,,,,,,,,,,,,,,3,4,,,,0,1,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Augusta,,,48,18,,17,,,,,,,,,,,,5,,,,,,,,,,,27,14,1,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Nally,,Columbia,lf,1,2,0,,0,,,,,,,,,1,,,,,,,,,,,,,,3,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Alvarez,,Columbia,p,10,1,0,,0,,,,,,,,,,,,,,3,,,8,1,3,,2,,1,1,1,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Patterson,,Columbia,ph,11,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Muldrow,,Columbia,ph,12,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,O'Brien,,Columbia,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Green,,Columbia,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Pokorney,,Columbia,ss,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,4,1,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Bernsen,,Columbia,2b,4,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Lake,,Columbia,1b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Layden,,Columbia,rf,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Finnegan,,Columbia,3b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Stuart,,Columbia,c,8,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,Gardin,,Columbia,p,9,2,0,,1,,,,,,,,,,,,,,6,,,9,1,1,,,,0,2,0,,,,
d571985e-214a-5d80-9a85-555ff603c220,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Columbia,,,36,3,,9,,,,,,,,,,,,10,,,,,,,,,,,27,11,9,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,McDowell,,Albany,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Cowan,,Albany,pr,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Hodge,,Albany,ss,2,2,1,,0,,,,,,,,,1,,,,,,,,,,,,,,3,3,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Manush,,Albany,3b,3,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Erwin,,Albany,cf,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Hanna,,Albany,lf,5,4,0,,4,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Wells,,Albany,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Prough,,Albany,1b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Holland,,Albany,2b,8,2,0,,0,,,,,,,1,,,,,,,,,,,,,,,,2,1,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Wiley,,Albany,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,,,,0,1,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Albany,,,27,4,,7,,,,,,,,,,,,3,,,,,,,,,,,27,10,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Herndon,,Columbus,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,McDuff,,Columbus,ss,2,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,4,4,0,2,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Folmar,,Columbus,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Thompson,,Columbus,lf,4,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Brooks,,Columbus,2b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Fox,,Columbus,1b,6,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,11,1,0,3,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Rickard,,Columbus,rf,7,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Krebs,,Columbus,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,Hawkins,,Columbus,p,9,4,0,,2,,,,,,,,,,,,,,,,,,3,,1,1,,0,5,0,1,,,
efc5f883-823f-5693-8928-c0b38dd30ea6,1915,South Atlantic League,1915-04-12,0,regular,TOTALS,,Columbus,,,36,3,,12,,,,,,,,,,,,5,,,,,,,,,,,25,14,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Burgess,,Augusta,rf,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Ogren,,Augusta,2b,2,4,2,,2,1,,,,,,,1,,,,,,,,,,,,,,,3,2,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Smith,,Augusta,lf,3,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Ezell,,Augusta,cf,4,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Champlain,,Augusta,3b,5,5,0,,4,,1,,,,,,,,,,,,,,,,,,,,,6,3,0,1,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Davenport,,Augusta,1b,6,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Kelly,,Augusta,ss,7,4,1,,0,,,,,,,1,,,,,,,,,,,,,,,,0,3,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Dudley,,Augusta,c,8,5,2,,1,1,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Harris,,Augusta,p,9,2,1,,1,,,,,,,,,,,,,,,,,,4,3,1,,,1,1,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,TOTALS,,Augusta,,,37,11,,14,,,,,,,,,,,,5,,,,,,,,,,,27,10,3,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Nally,,Columbia,lf,1,5,0,,3,1,1,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Bartell,,Columbia,p,10,1,0,,0,,,,,,,,,,,,,,3.2,,,5,4,,,1,,0,0,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,O'Brien,,Columbia,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Layden,,Columbia,rf,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Pokorney,,Columbia,ss,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Bernsen,,Columbia,2b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Lake,,Columbia,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,9,1,2,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Green,,Columbia,cf,6,2,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,2,1,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Finnegan,,Columbia,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Koehler,,Columbia,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,Mitchell,,Columbia,p,9,2,0,,0,,,,,,,,,,,,,,5.1,,,9,4,3,1,,,0,2,1,,,,
7e5f88cf-f9d1-5071-84b9-c29a06be28f4,1915,South Atlantic League,1915-04-13,0,regular,TOTALS,,Columbia,,,33,1,,6,,,,,,,,,,,,10,,,,,,,,,,,27,15,5,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,McDowell,,Albany,rf,1,3,1,,2,,1,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,South,,Albany,p,10,0,0,,0,,,,,,,,,,,,,,,,,,1,2,,,,0,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Guerry,,Albany,p,11,1,1,,1,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Hodge,,Albany,ss,2,4,3,,2,,,,,,,1,,,,,,,,,,,,,,,,1,1,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Manush,,Albany,3b,3,4,0,,2,,,,,,,,1,,1,,,,,,,,,,,,,1,1,1,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Erwin,,Albany,cf,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Hanna,,Albany,lf,5,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Wells,,Albany,c,6,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Prough,,Albany,1b,7,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Holland,,Albany,2b,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Lawrence,,Albany,p,9,3,1,,1,,,,,,,,,,,,,,,,,,3,3,,,,0,1,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,TOTALS,,Albany,,,36,12,,15,,,,,,,,,,,,6,,,,,,,,,,,27,9,3,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Herndon,,Columbus,3b,1,4,1,,0,,,,,,,,,,1,,,,,,,,,,,,,1,4,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Robertson,,Columbus,p,10,1,0,,0,,,,,,,,,,,,,,,,,,1,1,,,,0,3,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Boyle,,Columbus,p,11,0,0,,0,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,McDuff,,Columbus,ss,2,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Folmar,,Columbus,cf,3,5,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,2,0,1,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Thompson,,Columbus,lf,4,3,1,,0,,,,,,,,,1,1,,,,,,,,,,,,,0,0,0,,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Brooks,,Columbus,2b,5,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
a6e1f08c-1050-5068-aec5-392d281e0a41,1915,South Atlantic League,1915-04-13,0,regular,Fox,,Columbus,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,11,0,0,1,,,
