league.year,league.name,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,Blue Ridge League,P1354086,Jarosick,,Gettysburg,1915-05-27,1915-08-14,57,0,7,0,0,1,0,0,0,0,50,0
1915,Blue Ridge League,P3091036,Jocks,,Hagerstown,1915-07-07,1915-07-07,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,P2840897,Johnson,,Hagerstown,1915-06-17,1915-07-05,6,6,0,0,0,0,0,0,0,0,0,6
1915,Blue Ridge League,P6667122,Johnson,,Hanover,1915-05-27,1915-06-05,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P0973421,Johnson,,Martinsburg,1915-06-04,1915-08-26,51,0,0,0,0,0,0,0,0,0,51,0
1915,Blue Ridge League,P4073071,Jones,,Gettysburg,1915-05-27,1915-05-28,2,0,0,0,0,0,2,0,0,2,0,0
1915,Blue Ridge League,P2846142,Kalsey,,Chambersburg,1915-06-16,1915-06-16,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P2090447,Kane,,Gettysburg,1915-05-28,1915-07-08,32,0,2,3,0,0,24,11,4,10,4,0
1915,Blue Ridge League,P3382933,Keefe,,Chambersburg,1915-08-11,1915-08-12,2,0,0,0,0,2,0,0,0,0,0,0
1915,Blue Ridge League,P3429511,Keefer,,Chambersburg,1915-08-13,1915-08-14,2,0,0,0,0,2,0,0,0,0,0,0
1915,Blue Ridge League,P9528680,Keener,,Martinsburg,1915-08-13,1915-08-16,2,1,1,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P9281288,Kelley,,Hagerstown,1915-06-26,1915-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P3506324,Kelley,,Martinsburg,1915-06-15,1915-06-15,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P2657134,Kelley [Get],,Gettysburg,1915-06-07,1915-06-07,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,P8930540,Kelley [Mar],,Martinsburg,1915-06-07,1915-06-07,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P7864027,Kellly,,Martinsburg,1915-06-04,1915-06-04,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P2763281,Kelly,,Gettysburg,1915-05-27,1915-06-10,8,0,0,0,0,0,8,0,8,0,0,0
1915,Blue Ridge League,P7606787,Kelly,,Hagerstown,1915-06-30,1915-06-30,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P8247791,Kelly,,Martinsburg,1915-05-27,1915-06-23,5,5,0,0,0,0,0,0,0,0,0,5
1915,Blue Ridge League,P7098665,Kelly [Get],,Gettysburg,1915-06-08,1915-06-11,2,0,0,0,0,0,2,0,2,0,0,0
1915,Blue Ridge League,P5501063,Kelly [Mar],,Martinsburg,1915-06-08,1915-06-11,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P3380811,Kimball,,Frederick,1915-07-20,1915-07-20,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P8996408,King,,Frederick,1915-05-29,1915-08-26,22,21,0,0,0,0,1,0,0,1,0,21
1915,Blue Ridge League,P3388776,Klein,,Chambersburg,1915-06-25,1915-07-22,8,0,0,0,0,0,8,7,0,1,0,0
1915,Blue Ridge League,P2790109,Kleskie,,Chambersburg,1915-06-29,1915-08-02,6,6,0,0,0,0,0,0,0,0,0,6
1915,Blue Ridge League,P2239624,Kline,,Chambersburg,1915-06-01,1915-06-26,5,0,0,0,0,0,5,5,0,0,0,0
1915,Blue Ridge League,P5208951,Kloskey,,Chambersburg,1915-06-22,1915-06-22,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P0805853,Kone,,Gettysburg,1915-06-05,1915-06-05,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,P3266589,Kunkel,,Hanover,1915-07-13,1915-08-07,3,3,0,0,0,0,0,0,0,0,0,3
1915,Blue Ridge League,P9304061,Kunkle,,Hanover,1915-07-24,1915-08-23,7,7,0,0,0,0,0,0,0,0,0,7
1915,Blue Ridge League,P0259132,Lamar,,Frederick,1915-05-31,1915-08-26,16,0,0,0,0,0,16,0,16,0,0,0
1915,Blue Ridge League,P8203478,Laughlin,,Hagerstown,1915-05-27,1915-07-05,16,1,1,0,0,0,0,0,0,0,15,1
1915,Blue Ridge League,P2454054,Lawrence,,Chambersburg,1915-08-16,1915-08-25,4,4,0,0,0,0,0,0,0,0,0,4
1915,Blue Ridge League,P5831716,Lawrence,,Hanover,1915-06-09,1915-07-05,6,6,0,0,0,0,0,0,0,0,0,6
1915,Blue Ridge League,P0426427,Lewellyn,,Frederick,1915-08-03,1915-08-25,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P3343655,Llewellyn,,Frederick,1915-08-09,1915-08-13,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P5227821,Lockhart,,Chambersburg,1915-06-01,1915-06-05,3,0,0,0,0,0,3,0,3,0,0,0
1915,Blue Ridge League,P2162738,Long,,Hagerstown,1915-07-26,1915-07-26,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,P8594174,Long,,Martinsburg,1915-07-29,1915-08-21,5,0,0,0,5,0,0,0,0,0,0,0
1915,Blue Ridge League,P2559033,Lower,,Gettysburg,1915-06-01,1915-06-18,5,4,0,0,0,0,0,0,0,0,0,4
1915,Blue Ridge League,P8138266,Mackert,,Hanover,1915-06-18,1915-08-07,11,0,0,0,0,0,11,11,0,0,0,0
1915,Blue Ridge League,P7416897,Mahaffie,,Gettysburg,1915-06-12,1915-08-26,66,0,0,0,0,0,41,4,35,2,28,0
1915,Blue Ridge League,P5959825,Masterson,,Chambersburg,1915-07-19,1915-07-22,5,0,0,0,5,0,0,0,0,0,0,0
1915,Blue Ridge League,P0298281,McCarthy,,Martinsburg,1915-06-07,1915-06-07,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,P5027346,McCleary,,Hagerstown,1915-08-07,1915-08-23,5,2,0,0,0,0,3,0,0,3,0,2
1915,Blue Ridge League,P2771568,McDevitt,,Gettysburg,1915-06-05,1915-06-07,2,0,0,0,2,0,0,0,0,0,0,0
1915,Blue Ridge League,P9628930,McMillan,,Chambersburg,1915-08-03,1915-08-03,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,P7882653,McMillan,,Gettysburg,1915-07-21,1915-07-24,3,0,0,0,0,3,0,0,0,0,0,0
1915,Blue Ridge League,P8273733,Mehaffie,,Gettysburg,1915-06-09,1915-06-11,3,0,0,0,0,3,0,0,0,0,0,0
1915,Blue Ridge League,P4013492,Mellinger,,Chambersburg,1915-07-16,1915-07-16,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P2969369,Menchey,,Gettysburg,1915-08-19,1915-08-26,2,2,0,0,0,0,2,0,1,1,0,2
1915,Blue Ridge League,P9715781,Merchant,,Hanover,1915-06-26,1915-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P3814154,Meyers,,Chambersburg,1915-08-14,1915-08-14,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,P8801338,Miller,,Chambersburg,1915-08-11,1915-08-14,4,0,0,4,0,0,0,0,0,0,0,0
1915,Blue Ridge League,P8928725,Miller,,Gettysburg,1915-06-24,1915-07-21,9,0,0,0,0,0,9,6,1,3,0,0
1915,Blue Ridge League,P3772231,Miller,,Hagerstown,1915-07-29,1915-07-30,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P6635704,Miller,,Hanover,1915-05-29,1915-07-20,10,10,0,0,0,0,0,0,0,0,0,10
1915,Blue Ridge League,P3370677,Milliman,,Hagerstown,1915-07-20,1915-08-25,30,1,0,0,0,0,0,0,0,0,29,1
1915,Blue Ridge League,P7920375,Moore,,Chambersburg,1915-06-25,1915-08-26,38,0,0,0,0,0,0,0,0,0,38,0
1915,Blue Ridge League,P4514538,Morris,,Martinsburg,1915-06-07,1915-08-26,17,1,6,0,0,0,10,0,4,6,0,1
1915,Blue Ridge League,P4090696,Morrison,,Frederick,1915-05-31,1915-08-26,15,0,0,1,0,0,14,14,0,0,0,0
1915,Blue Ridge League,P6208339,Moseley,,Chambersburg,1915-06-25,1915-08-13,14,0,0,0,0,10,4,3,0,1,0,0
1915,Blue Ridge League,P5482638,Mosely,,Chambersburg,1915-06-04,1915-08-14,3,0,0,0,1,2,1,1,0,0,0,0
1915,Blue Ridge League,P3772712,Mumford,,Martinsburg,1915-06-07,1915-08-24,18,17,1,0,0,0,0,0,0,0,0,17
1915,Blue Ridge League,P5541701,Myers,,Chambersburg,1915-08-03,1915-08-13,4,0,0,0,4,0,0,0,0,0,0,0
1915,Blue Ridge League,P2184735,Myers,,Frederick,1915-08-03,1915-08-26,7,0,6,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,P3072619,Newton,,Gettysburg,1915-07-09,1915-07-17,8,0,0,8,0,0,0,0,0,0,0,0
1915,Blue Ridge League,P7076879,Norton,,Frederick,1915-05-28,1915-07-13,7,7,0,0,0,0,0,0,0,0,0,7
1915,Blue Ridge League,P4539650,Norton,,Hagerstown,1915-07-22,1915-07-26,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P8636571,Orrison,,Frederick,1915-05-31,1915-08-26,20,5,0,0,0,0,15,0,0,15,0,5
1915,Blue Ridge League,P4948027,Oyler,,Gettysburg,1915-05-27,1915-08-26,53,0,0,8,5,37,4,3,1,0,0,0
1915,Blue Ridge League,P8448238,Paune,,Chambersburg,1915-06-05,1915-06-05,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,P2514682,Pearson,,Hagerstown,1915-05-28,1915-06-11,4,4,0,0,0,0,0,0,0,0,0,4
1915,Blue Ridge League,P0166898,Peck,,Frederick,1915-06-08,1915-08-25,14,13,0,0,0,0,1,1,0,0,0,13
1915,Blue Ridge League,P6117434,Phillips,,Chambersburg,1915-06-22,1915-06-24,4,0,0,0,0,0,0,0,0,0,4,0
1915,Blue Ridge League,P8616446,Pine Tree,,Hagerstown,1915-07-10,1915-07-13,3,0,0,0,0,0,0,0,0,0,3,0
1915,Blue Ridge League,P8929022,Pinetree,,Hagerstown,1915-07-08,1915-07-16,4,0,0,0,0,0,0,0,0,0,4,0
1915,Blue Ridge League,P4608038,Plank,,Gettysburg,1915-05-27,1915-08-26,52,4,25,0,0,0,23,2,11,10,0,4
1915,Blue Ridge League,P5909346,Plitt,,Chambersburg,1915-06-28,1915-07-01,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P4817760,Plitt,,Hanover,1915-07-06,1915-07-19,4,4,0,0,0,0,0,0,0,0,0,4
1915,Blue Ridge League,P8002699,Porter,,Frederick,1915-06-16,1915-07-17,8,0,0,0,0,8,0,0,0,0,0,0
1915,Blue Ridge League,P4403711,Pounce,,Chambersburg,1915-06-01,1915-06-01,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,P0381738,Pounne,,Chambersburg,1915-06-04,1915-06-04,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,P5803600,Pownall,,Hanover,1915-08-04,1915-08-07,3,0,0,0,0,0,3,0,3,0,0,0
1915,Blue Ridge League,P7784969,Pugh,,Chambersburg,1915-08-03,1915-08-03,1,0,1,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,P0932041,Raab,,Hanover,1915-05-27,1915-05-28,2,0,0,0,0,0,2,1,1,0,0,0
1915,Blue Ridge League,P7426485,Rawlings,,Martinsburg,1915-06-07,1915-08-21,17,0,0,0,0,0,17,16,1,0,0,0
1915,Blue Ridge League,P7531335,Reeder,,Gettysburg,1915-05-27,1915-06-08,8,0,0,4,0,0,4,0,0,4,0,0
1915,Blue Ridge League,P8697724,Reiff,,Gettysburg,1915-07-26,1915-08-17,18,0,0,0,0,18,0,0,0,0,0,0
1915,Blue Ridge League,P6283929,Revener,,Hagerstown,1915-05-27,1915-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P7334035,Rice,,Gettysburg,1915-06-18,1915-06-22,4,0,0,0,0,0,4,3,1,0,0,0
1915,Blue Ridge League,P1143469,Rowe,,Gettysburg,1915-06-01,1915-06-01,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,P5702478,Rudolph,,Gettysburg,1915-05-27,1915-06-09,7,3,0,0,0,0,5,4,0,1,0,3
1915,Blue Ridge League,P3300483,Ruff,,Gettysburg,1915-07-27,1915-07-27,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,P8488095,Schauffle,,Martinsburg,1915-05-27,1915-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P5449885,Scherdel,,Hanover,1915-06-05,1915-08-25,20,20,0,0,0,0,0,0,0,0,0,20
1915,Blue Ridge League,P0510733,Seasholtz,,Gettysburg,1915-07-26,1915-07-26,1,0,0,0,0,0,1,0,0,1,0,0
1915,Blue Ridge League,P6357137,Settan,,Hagerstown,1915-06-26,1915-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P7009341,Settan,,Martinsburg,1915-06-10,1915-06-17,3,3,0,0,0,0,0,0,0,0,0,3
1915,Blue Ridge League,P5724747,Setton,,Martinsburg,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P8279359,Sharadin,,Chambersburg,1915-08-09,1915-08-17,2,2,0,0,0,0,0,0,0,0,0,2
1915,Blue Ridge League,P1331529,Sharardan,,Chambersburg,1915-08-06,1915-08-06,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P8529087,Sharidan,,Chambersburg,1915-08-13,1915-08-13,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,P0019616,Sharp,,Hagerstown,1915-06-09,1915-06-14,3,0,0,3,0,0,0,0,0,0,0,0
1915,Blue Ridge League,P6804675,Sheridan,,Chambersburg,1915-08-11,1915-08-12,2,0,0,0,0,0,2,0,0,2,0,0
1915,Blue Ridge League,P7566049,Sherman,,Hanover,1915-05-28,1915-08-20,19,18,0,0,0,0,1,1,0,0,0,18
1915,Blue Ridge League,P4298220,Shipley,,Martinsburg,1915-06-07,1915-08-21,17,0,1,2,12,2,0,0,0,0,0,0
1915,Blue Ridge League,P7019860,Shoemaker,,Chambersburg,1915-06-21,1915-06-21,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,P1721413,Smallwood,,Hanover,1915-07-23,1915-08-25,11,10,0,0,0,0,0,0,0,0,0,10
1915,Blue Ridge League,P0844871,Smith,,Hagerstown,1915-07-07,1915-08-23,12,12,0,0,0,0,0,0,0,0,0,12
1915,Blue Ridge League,P0490424,Smith,,Hanover,1915-08-04,1915-08-07,3,0,0,0,0,3,0,0,0,0,0,0
1915,Blue Ridge League,P2706981,Smuck,,Hagerstown,1915-07-16,1915-07-16,1,0,0,0,0,0,0,0,0,0,1,0
1915,Blue Ridge League,P4210359,Snavely,,Chambersburg,1915-07-19,1915-08-03,6,0,5,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,P9137107,Snell,,Chambersburg,1915-06-17,1915-06-21,3,1,0,0,0,0,0,0,0,0,2,1
1915,Blue Ridge League,P2533866,Snyder,,Chambersburg,1915-06-01,1915-08-14,18,0,0,0,0,0,18,2,13,3,0,0
1915,Blue Ridge League,P1134099,Stair,,Gettysburg,1915-05-27,1915-08-16,23,22,0,0,0,0,1,0,1,0,0,22
1915,Blue Ridge League,P5061247,Starr,,Hanover,1915-05-27,1915-08-07,14,0,0,10,3,1,0,0,0,0,0,0
1915,Blue Ridge League,P4291302,Steinbach,,Chambersburg,1915-07-09,1915-08-11,18,0,1,0,0,0,0,0,0,0,16,0
1915,Blue Ridge League,P4148452,Steinbach,,Hanover,1915-05-27,1915-06-25,20,0,0,0,0,0,0,0,0,0,20,0
1915,Blue Ridge League,P9428503,Stevens,,Frederick,1915-05-27,1915-08-26,23,21,0,0,0,0,2,2,0,0,0,21
