game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
JVLYWTC,1915,California Winter League,1915-11-06,0,regular,P9582775,Brashear,
BKYWJPX,1915,California Winter League,1915-11-07,0,regular,P9582775,Brashear,
FYXCVSF,1915,California Winter League,1915-11-13,0,regular,P4003979,Knowlton,
PTKBNRV,1915,California Winter League,1915-11-14,0,regular,P4003979,Knowlton,
WMZNQPP,1915,California Winter League,1915-11-20,0,regular,P8527824,Chandler,
MTPMHKD,1915,California Winter League,1915-11-21,0,regular,P8527824,Chandler,
VLTWSTC,1915,Southern California Winter League,1915-11-25,0,regular,P6802408,Chandler,
CJSNQNP,1915,California Winter League,1915-11-27,0,regular,P8527824,Chandler,
MJXHNSH,1915,California Winter League,1915-11-28,0,regular,P9096625,Duffy Lewis,
MJXHNSH,1915,California Winter League,1915-11-28,0,regular,P8527824,Chandler,
ZKJHNFM,1915,California Winter League,1915-12-11,0,regular,P8527824,Chandler,
DTCGBBS,1915,California Winter League,1915-12-12,0,regular,P8527824,Chandler,
SFBPVQJ,1915,California Winter League,1915-12-18,0,regular,P8527824,Chandler,
ZWCFHCB,1915,California Winter League,1915-12-19,0,regular,P8527824,Chandler,
CMBQBTL,1915,California Winter League,1915-12-25,0,regular,P8527824,Chandler,
GNNRGZK,1915,California Winter League,1915-12-26,0,regular,P8527824,Chandler,
