game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
RDCQCZM,1911,Carolina Association,1911-04-29,0,regular,P2495351,McDuff,,Spartanburg,ss,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,
RDCQCZM,1911,Carolina Association,1911-04-29,0,regular,P9628258,Westlake,,Spartanburg,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,2,,,,
RDCQCZM,1911,Carolina Association,1911-04-29,0,regular,P4699051,Hill,,Spartanburg,p,9,2,0,,0,,,,,,,,,,,,,,4.1,,,,7,2,1,,,,0,0,0,,,,
RDCQCZM,1911,Carolina Association,1911-04-29,0,regular,,TOTALS,,Spartanburg,,,30,1,,5,,,,,,,,,,,,4,,,,,,,,,,,,24,12,8,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P4723513,Kelly,W.,Anderson,ss,1,2,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,2,5,1,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P7546868,Anthony,,Anderson,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P9681921,Brannon,,Anderson,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P5933948,McEnroe,,Anderson,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P7287182,McCarthy,,Anderson,3b,3,3,2,,3,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P6285676,Kelly,J.,Anderson,rf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P1457647,Fogarty,,Anderson,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P5263444,Cooms,,Anderson,2b,6,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,3,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P4323756,Hartley,,Anderson,lf,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P5348775,Klock,,Anderson,c,8,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,5,2,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P5805588,Parks,,Anderson,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,4,,,,1,3,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,,TOTALS,,Anderson,,,30,3,,6,,,,,,,,,,,,6,6,,,,,,,,,,,24,12,2,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P6009604,Sharp,,Greenville,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P6834859,Smith,,Greenville,3b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P2555736,Jenkins,,Greenville,1b,3,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P1306763,Goodman,,Greenville,ss,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P9382508,Blackstone,,Greenville,lf,5,4,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P7838533,Doak,,Greenville,cf,6,4,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P9751891,Ochs,,Greenville,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P1568339,Kite,,Greenville,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,9,2,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,P7670628,Trammell,,Greenville,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,5,9,,,,0,2,0,,,,
VPSBFJV,1911,Carolina Association,1911-04-29,0,regular,,TOTALS,,Greenville,,,33,6,,11,,,,,,,,,,,,4,4,,,,,,,,,,,27,9,1,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P8501287,McMillan,[Apr],Charlotte,cf,1,5,3,,3,,,1,,,,,,,1,,,,,,,,,,,,,,3,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P1688908,Brandow,,Charlotte,3b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P6710325,Garman,,Charlotte,1b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P7152297,Cross,,Charlotte,2b,4,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P1618652,Roth,,Charlotte,rf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,1,0,1,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P9324321,Coutts,,Charlotte,lf,6,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P8096078,Weiser,,Charlotte,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P5501688,Canny,,Charlotte,c,8,4,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,,1,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P5485199,Hankie,,Charlotte,p,9,3,0,,1,,,,,,,,1,,,,,,,,,,,4,1,,,,0,2,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,,TOTALS,,Charlotte,,,38,5,,12,,,,,,,,,,,,5,1,,,,,,,,,,,30,14,2,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P6767995,Mullin,,Winston-Salem,cf,1,3,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P9681041,Clemens,,Winston-Salem,lf,2,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P0950161,O'Halloran,,Winston-Salem,2b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P5851450,Spencer,,Winston-Salem,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P3663722,Shumaker,,Winston-Salem,1b,5,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,13,1,0,2,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P1454356,Stewart,,Winston-Salem,p,6,4,0,,0,,,,,,,,,,,,,,,,,,,,4,,,,0,4,0,,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P1212082,Brown,,Winston-Salem,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P0078500,Clancy,,Winston-Salem,ss,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,P3995179,Galvin,,Winston-Salem,c,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,,,
XWCNCZL,1911,Carolina Association,1911-04-29,0,regular,,TOTALS,,Winston-Salem,,,35,4,,6,,,,,,,,,,,,4,1,,,,,,,,,,,29,15,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P4952212,McCraney,,Spartanburg,ss,1,5,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,1,2,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P7750695,Smith,,Spartanburg,p,10,3,0,,1,,,,,,,,,,1,,,,,,,,,5,2,,,,1,2,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P3729331,Wynne,,Spartanburg,2b,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P4338792,Walker,,Spartanburg,lf,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P8509196,Wagnon,,Spartanburg,cf,4,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,2,0,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P4699051,Hill,,Spartanburg,cf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P8301796,Williams,,Spartanburg,3b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P9020754,Laval,,Spartanburg,1b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P9175364,Moore,,Spartanburg,rf,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P9628258,Westlake,,Spartanburg,c,9,4,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,,TOTALS,,Spartanburg,,,36,4,,9,,,,,,,,,,,,7,0,,,,,,,,,,,27,6,7,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P6767995,Mullin,,Winston-Salem,cf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P9681041,Clemens,,Winston-Salem,lf,2,2,1,,1,,,,,,,1,1,,1,,,,,,,,,,,,,,1,0,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P0950161,O'Halloran,,Winston-Salem,2b,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P5851450,Spencer,,Winston-Salem,rf,4,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P3663722,Shumaker,,Winston-Salem,rf,5,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P9182352,Yates,,Winston-Salem,3b,6,2,1,,1,,,,,,,,2,,,,,,,,,,,,,,,,1,5,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P0078500,Clancy,,Winston-Salem,ss,7,5,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P3995179,Galvin,,Winston-Salem,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,P3854316,Swindell,,Winston-Salem,p,9,4,1,,0,,,,,,,,,,,,,,,,,,,2,1,,,,0,0,1,,,,
CCKBLTT,1911,Carolina Association,1911-05-09,0,regular,,TOTALS,,Winston-Salem,,,37,6,,7,,,,,,,,,,,,13,6,,,,,,,,,,,27,17,2,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P1618652,Roth,,Charlotte,rf,1,3,0,,0,,,,,,,1,,,1,,,,,,,,,,,,,,0,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P8501287,McMillan,[Apr],Charlotte,cf,2,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P1688908,Brandow,,Charlotte,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P6710325,Garman,,Charlotte,1b,4,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P7152297,Cross,,Charlotte,2b,5,4,1,,3,1,2,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P9324321,Coutts,,Charlotte,lf,6,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P8096078,Weiser,,Charlotte,ss,7,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,3,5,2,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P1283023,Hargrave,,Charlotte,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P5485199,Hankie,,Charlotte,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,6,3,,,,0,6,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,,TOTALS,,Charlotte,,,31,6,,7,,,,,,,,,,,,4,2,,,,,,,,,,,27,17,3,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P6009604,Sharp,,Greenville,2b,1,5,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P6834859,Smith,,Greenville,3b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P2555736,Jenkins,,Greenville,1b,3,2,2,,0,,,,,,,,1,,2,,,,,,,,,,,,,,7,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P1306763,Goodman,,Greenville,ss,4,5,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,1,2,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P9382508,Blackstone,,Greenville,lf,5,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,2,1,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P7838533,Doak,,Greenville,cf,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P9751891,Ochs,,Greenville,rf,7,2,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P1568339,Kite,,Greenville,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,P3935211,Griffin,,Greenville,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,2,5,,,,0,3,0,,,,
NYNBTKY,1911,Carolina Association,1911-05-09,0,regular,,TOTALS,,Greenville,,,35,5,,9,,,,,,,,,,,,9,2,,,,,,,,,,,24,10,3,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P4747567,Rickard,,Greensboro,cf,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P8080588,Doyle,,Greensboro,2b,2,3,0,,1,1,,,,,,,1,,,,,,,,,,,,,,,,1,2,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P1210329,Fuller,,Greensboro,1b,3,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,11,0,1,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P4032686,Doak,,Greensboro,p,4,4,1,,1,1,,,,,,,,,,,,,,,,,,,3,,,,1,1,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P0424863,Clapp,,Greensboro,lf,5,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P0315393,Corwin,,Greensboro,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P5199741,Lowman,,Greensboro,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P1325278,Carroll,,Greensboro,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P2296318,Ware,,Greensboro,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,,TOTALS,,Greensboro,,,30,2,,5,,,,,,,,,,,,4,2,,,,,,,,,,,24,12,3,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P9681041,Clemens,,Winston-Salem,lf,1,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,1,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P0950161,O'Halloran,,Winston-Salem,2b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P0078500,Clancy,,Winston-Salem,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P3663722,Shumaker,,Winston-Salem,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,2,0,1,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P1942206,Gates,,Winston-Salem,3b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P8599476,Edwards,,Winston-Salem,c,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P5851450,Spencer,,Winston-Salem,rf,7,3,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P1454356,Stewart,,Winston-Salem,cf,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,P4485640,Hardfrandt,,Winston-Salem,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,4,,,,0,0,0,,,,
QVFPJMT,1911,Carolina Association,1911-07-04,1,regular,,TOTALS,,Winston-Salem,,,29,3,,3,,,,,,,,,,,,5,2,,,,,,,,,,,27,13,2,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P7146222,McCoy,,Anderson,1b,1,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,4,1,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P9052206,Taylor,,Anderson,3b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P4723513,Kelly,W.,Anderson,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P6285676,Kelly,J.,Anderson,rf,4,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P5860114,Yount,,Anderson,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P1457647,Fogarty,,Anderson,cf,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P9681921,Brannon,,Anderson,c,7,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,9,0,1,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P4481344,Clark,,Anderson,2b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P8969136,Wolfe,,Anderson,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,3,6,,,,0,2,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,,TOTALS,,Anderson,,,30,0,,5,,,,,,,,,,,,5,,,,,,,,,,,,24,3,3,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P9681041,Clemens,,Winston-Salem,lf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P0950161,O'Halloran,,Winston-Salem,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P0078500,Clancy,,Winston-Salem,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P3663722,Shumaker,,Winston-Salem,1b,4,4,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,4,0,0,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P1942206,Gates,,Winston-Salem,2b,5,1,1,,0,,,,,,,,1,,1,,,,,,,,,,,,,,0,1,0,1,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P5851450,Spencer,,Winston-Salem,rf,6,2,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,0,1,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P1454356,Stewart,,Winston-Salem,cf,7,3,0,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P9526722,Dailey,,Winston-Salem,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,P3854316,Swindell,,Winston-Salem,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,3,14,,,,1,0,0,,,,
BSFVJFG,1911,Carolina Association,1911-07-08,0,regular,,TOTALS,,Winston-Salem,,,29,4,,8,,,,,,,,,,,,7,2,,,,,,,,,,,27,9,0,,,,
