team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
New York State League,NYSALB,Albany,1915-ESG,19150506-NYSALB-NYSUTI-0,,,Baxter,,b05,ss
New York State League,NYSALB,Albany,1915-ESG,19150509-NYSALB-NYSSYR-0,,,Baxter,,b05,ss
New York State League,NYSALB,Albany,1915-ESG,19150510-NYSALB-NYSSYR-0,,,Baxter,,b05,ss
New York State League,NYSALB,Albany,1915-ESG,19150511-NYSALB-NYSSYR-0,,,Baxter,,b05,ss
New York State League,NYSALB,Albany,1915-ESG,19150512-NYSALB-NYSUTI-0,,,Baxter,,a05,ss
New York State League,NYSALB,Albany,1915-ESG,19150514-NYSALB-NYSUTI-0,,,Baxter,,a05,ss
New York State League,NYSALB,Albany,1915-ESG,19150518-NYSALB-NYSTRO-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150519-NYSALB-NYSTRO-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150520-NYSALB-NYSTRO-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150523-NYSALB-NYSTRO-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150524-NYSALB-NYSELM-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150525-NYSALB-NYSELM-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150527-NYSALB-NYSBIN-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150528-NYSALB-NYSBIN-0,,,Baxter,,b07,ss
New York State League,NYSALB,Albany,1915-WBR,19150530-NYSALB-NYSTRO-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150531-NYSALB-NYSTRO-1,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150531-NYSALB-NYSTRO-2,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150601-NYSALB-NYSELM-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150602-NYSALB-NYSELM-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150603-NYSALB-NYSELM-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150604-NYSALB-NYSBIN-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-BPSB,19150605-NYSALB-NYSBIN-1,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-BPSB,19150605-NYSALB-NYSBIN-2,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150607-NYSALB-NYSWLB-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150608-NYSALB-NYSWLB-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150609-NYSALB-NYSWLB-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150610-NYSALB-NYSSCR-0,,,Baxter,,a07,ss
New York State League,NYSALB,Albany,1915-ESG,19150611-NYSALB-NYSSCR-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-SR,19150612-NYSALB-NYSSCR-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150613-NYSALB-NYSSYR-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150614-NYSALB-NYSSYR-0,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150616-NYSALB-NYSUTI-1,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150616-NYSALB-NYSUTI-2,,,Baxter,,b06,ss
New York State League,NYSALB,Albany,1915-ESG,19150618-NYSALB-NYSUTI-0,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150620-NYSALB-NYSUTI-1,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150620-NYSALB-NYSUTI-2,,,Baxter,,a06,ss
New York State League,NYSALB,Albany,1915-ESG,19150601-NYSALB-NYSELM-0,Brackett,,Bracket,,a01,cf
New York State League,NYSALB,Albany,1915-ESG,19150514-NYSALB-NYSUTI-0,,,Brackett,,a06,cf
New York State League,NYSALB,Albany,1915-ESG,19150518-NYSALB-NYSTRO-0,,,Brackett,,a01,cf
New York State League,NYSALB,Albany,1915-ESG,19150519-NYSALB-NYSTRO-0,,,Brackett,,b01,cf
New York State League,NYSALB,Albany,1915-ESG,19150520-NYSALB-NYSTRO-0,,,Brackett,,a01,cf
New York State League,NYSALB,Albany,1915-ESG,19150523-NYSALB-NYSTRO-0,,,Brackett,,b01,cf
