key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150506-NYSALB-NYSUTI-0,New York State League,1915-05-06,0,1915-ESG,Utica,a,4.0,Albany,h,1.0,final,
19150506-NYSBIN-NYSSCR-0,New York State League,1915-05-06,0,1915-ESG,Scranton,a,5.0,Binghamton,h,6.0,final,
19150506-NYSELM-NYSWLB-0,New York State League,1915-05-06,0,1915-ESG,Wilkes-Barre,a,5.0,Elmira,h,6.0,final,
19150506-NYSSYR-NYSTRO-0,New York State League,1915-05-06,0,1915-ESG,Syracuse,a,2.0,Troy,h,7.0,final,
19150507-NYSALB-NYSUTI-0,New York State League,1915-05-07,0,1915-ESG,Utica,a,,Albany,h,,postponed,
19150507-NYSBIN-NYSSCR-0,New York State League,1915-05-07,0,1915-ESG,Scranton,a,,Binghamton,h,,postponed,
19150507-NYSELM-NYSWLB-0,New York State League,1915-05-07,0,1915-ESG,Wilkes-Barre,a,4.0,Elmira,h,1.0,final,
19150507-NYSSYR-NYSTRO-0,New York State League,1915-05-07,0,1915-ESG,Syracuse,a,,Troy,h,,postponed,
19150508-NYSALB-NYSUTI-0,New York State League,1915-05-08,0,1915-BPSB,Utica,a,2.0,Albany,h,4.0,final,
19150508-NYSALB-NYSUTI-0,New York State League,1915-05-08,0,1915-ESG,Utica,a,,Albany,h,,final,
19150508-NYSBIN-NYSSCR-0,New York State League,1915-05-08,0,1915-BPSB,Scranton,a,2.0,Binghamton,h,6.0,final,
19150508-NYSBIN-NYSSCR-0,New York State League,1915-05-08,0,1915-ESG,Scranton,a,,Binghamton,h,,final,
19150508-NYSELM-NYSWLB-0,New York State League,1915-05-08,0,1915-ESG,Wilkes-Barre,a,2.0,Elmira,h,4.0,final,
19150508-NYSSYR-NYSTRO-0,New York State League,1915-05-08,0,1915-BPSB,Syracuse,a,2.0,Troy,h,4.0,final,
19150508-NYSSYR-NYSTRO-0,New York State League,1915-05-08,0,1915-ESG,Syracuse,a,,Troy,h,,final,
19150509-NYSALB-NYSSYR-0,New York State League,1915-05-09,0,1915-ESG,Syracuse,a,1.0,Albany,h,2.0,final,
19150509-NYSBIN-NYSWLB-0,New York State League,1915-05-09,0,1915-ESG,Wilkes-Barre,a,5.0,Binghamton,h,0.0,final,
19150509-NYSELM-NYSSCR-0,New York State League,1915-05-09,0,1915-ESG,Scranton,a,3.0,Elmira,h,14.0,final,
19150509-NYSTRO-NYSUTI-0,New York State League,1915-05-09,0,1915-ESG,Utica,a,6.0,Troy,h,7.0,final,
