key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915-05-19,0,Buckeye,regular,,Akron,3,,Canton,4,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 20, 1915",1,0,0,1,0,1,0,0,0,,,,,,,1,0,0,1,1,0,1,0,x,,,,,,
7a274762-83cc-5753-a57d-94ca24b2487a,1915-05-19,0,Buckeye,regular,,Findlay,2,,Lima,19,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 20, 1915",0,0,0,1,0,0,0,1,0,,,,,,,1,2,1,6,4,3,0,2,x,,,,,,
9da0e7cc-ab03-59e7-9a43-1f9d51f54dc6,1915-05-19,0,Buckeye,regular,,Marion,3,,Newark,1,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 20, 1915",0,0,0,0,0,0,0,3,0,,,,,,,0,0,1,0,0,0,0,0,x,,,,,,
a1e907c3-a79f-595a-803b-95bdf2a677fc,1915-05-20,0,Buckeye,regular,,Akron,,,Canton,,,,,,postponed,rain,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f393cf90-8fa3-5148-a8a8-846d94fdadaa,1915-05-20,0,Buckeye,regular,,Findlay,,,Lima,,,,,,postponed,rain,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ad76865-5ee3-502f-bb9b-423df559c2f8,1915-05-20,0,Buckeye,regular,,Marion,,,Newark,,,,,,postponed,rain,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915-05-21,0,Buckeye,regular,,Canton,,,Akron,,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915-05-21,0,Buckeye,regular,,Findlay,9,,Lima,12,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 22, 1915",0,2,2,3,2,0,0,0,0,,,,,,,0,2,8,1,0,0,1,0,x,,,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915-05-21,0,Buckeye,regular,,Newark,3,,Marion,4,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 22, 1915",1,0,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,1,1,2,x,,,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915-05-22,0,Buckeye,regular,,Canton,3,,Akron,4,,,,,,,,transcript/1915/1915-ABJ/boxes/ABJ-19150519.txt,"Akron Beacon Journal, May 24, 1915",0,1,0,2,0,0,0,0,0,,,,,,,2,0,1,1,0,0,0,0,x,,,,,,
