key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19140518-APPHAR-APPKNX-0,Appalachian League,1914-05-18,0,1914-KS,Knoxville,a,3.0,Harriman,h,6.0,final,
19140518-APPMID-APPMOR-0,Appalachian League,1914-05-18,0,1914-KS,Morristown,a,4.0,Middlesboro,h,7.0,final,
19140519-APPHAR-APPKNX-0,Appalachian League,1914-05-19,0,1914-KS,Knoxville,a,6.0,Harriman,h,4.0,final,
19140519-APPHAR-APPKNX-0,Appalachian League,1914-05-19,0,1914-TJT,Knoxville,a,6,Harriman,h,4,final,
19140519-APPMID-APPMOR-0,Appalachian League,1914-05-19,0,1914-KS,Morristown,a,3.0,Middlesboro,h,4.0,final,
19140519-APPMID-APPMOR-0,Appalachian League,1914-05-19,0,1914-TJT,Morristown,a,3,Middlesboro,h,4,final,
19140520-APPHAR-APPKNX-0,Appalachian League,1914-05-20,0,1914-KS,Knoxville,a,4.0,Harriman,h,14.0,final,
19140520-APPHAR-APPKNX-0,Appalachian League,1914-05-20,0,1914-TJT,Knoxville,a,4,Harriman,h,14,final,
19140520-APPMID-APPMOR-0,Appalachian League,1914-05-20,0,1914-KS,Morristown,a,5.0,Middlesboro,h,2.0,final,
19140520-APPMID-APPMOR-0,Appalachian League,1914-05-20,0,1914-TJT,Morristown,a,5,Middlesboro,h,2,final,
19140521-APPHAR-APPKNX-0,Appalachian League,1914-05-21,0,1914-KS,Harriman,a,7.0,Knoxville,h,8.0,final,
19140521-APPMID-APPMOR-0,Appalachian League,1914-05-21,0,1914-KS,Middlesboro,a,1.0,Morristown,h,3.0,final,
19140521-APPMID-APPMOR-0,Appalachian League,1914-05-21,0,1914-TJT,Middlesboro,a,1,Morristown,h,3,final,
19140522-APPHAR-APPKNX-0,Appalachian League,1914-05-22,0,1914-KS,Harriman,a,5.0,Knoxville,h,2.0,final,
19140522-APPMID-APPMOR-0,Appalachian League,1914-05-22,0,1914-KS,Middlesboro,a,4.0,Morristown,h,7.0,final,
19140523-APPHAR-APPKNX-0,Appalachian League,1914-05-23,0,1914-KS,Harriman,a,2.0,Knoxville,h,3.0,final,
19140523-APPMID-APPMOR-0,Appalachian League,1914-05-23,0,1914-KS,Middlesboro,a,2.0,Morristown,h,3.0,final,
19140523-APPMID-APPMOR-0,Appalachian League,1914-05-23,0,1914-TJT,Middlesboro,a,2,Morristown,h,3,final,
19140525-APPHAR-APPMOR-0,Appalachian League,1914-05-25,0,1914-KS,Harriman,a,0.0,Morristown,h,8.0,final,
19140525-APPHAR-APPMOR-0,Appalachian League,1914-05-25,0,1914-TJT,Harriman,a,0,Morristown,h,8,final,
19140525-APPKNX-APPMID-0,Appalachian League,1914-05-25,0,1914-KS,Middlesboro,a,5.0,Knoxville,h,7.0,final,
19140526-APPHAR-APPMOR-0,Appalachian League,1914-05-26,0,1914-KS,Harriman,a,9.0,Morristown,h,6.0,final,
19140526-APPKNX-APPMID-0,Appalachian League,1914-05-26,0,1914-KS,Middlesboro,a,7.0,Knoxville,h,7.0,final,
19140527-APPHAR-APPMOR-0,Appalachian League,1914-05-27,0,1914-KS,Harriman,a,3.0,Morristown,h,1.0,final,
19140527-APPHAR-APPMOR-0,Appalachian League,1914-05-27,0,1914-TJT,Harriman,a,3,Morristown,h,1,final,
19140527-APPKNX-APPMID-0,Appalachian League,1914-05-27,0,1914-KS,Middlesboro,a,3.0,Knoxville,h,1.0,final,
19140528-APPHAR-APPMID-0,Appalachian League,1914-05-28,0,1914-KS,Harriman,a,4.0,Middlesboro,h,5.0,final,
19140528-APPHAR-APPMID-0,Appalachian League,1914-05-28,0,1914-TJT,Harriman,a,4,Middlesboro,h,5,final,
19140528-APPKNX-APPMOR-0,Appalachian League,1914-05-28,0,1914-KS,Morristown,a,8.0,Knoxville,h,1.0,final,
19140529-APPHAR-APPMID-0,Appalachian League,1914-05-29,0,1914-KS,Harriman,a,12.0,Middlesboro,h,0.0,final,
19140529-APPHAR-APPMID-0,Appalachian League,1914-05-29,0,1914-TJT,Harriman,a,12,Middlesboro,h,0,final,
19140529-APPKNX-APPMOR-0,Appalachian League,1914-05-29,0,1914-KS,Morristown,a,2.0,Knoxville,h,4.0,final,
19140530-APPHAR-APPMID-1,Appalachian League,1914-05-30,1,1914-KS,Harriman,a,3.0,Middlesboro,h,13.0,final,
19140530-APPHAR-APPMID-1,Appalachian League,1914-05-30,1,1914-TJT,Harriman,a,3,Middlesboro,h,12,final,
19140530-APPHAR-APPMID-2,Appalachian League,1914-05-30,2,1914-KS,Harriman,a,0.0,Middlesboro,h,1.0,final,
19140530-APPHAR-APPMID-2,Appalachian League,1914-05-30,2,1914-TJT,Harriman,a,0,Middlesboro,h,1,final,
19140530-APPKNX-APPMOR-1,Appalachian League,1914-05-30,1,1914-KS,Morristown,a,10.0,Knoxville,h,2.0,final,
19140530-APPKNX-APPMOR-2,Appalachian League,1914-05-30,2,1914-KS,Morristown,a,5.0,Knoxville,h,1.0,final,
19140601-APPHAR-APPMOR-0,Appalachian League,1914-06-01,0,1914-KS,Morristown,a,2.0,Harriman,h,3.0,final,
19140601-APPHAR-APPMOR-0,Appalachian League,1914-06-01,0,1914-TJT,Morristown,a,2,Harriman,h,3,final,
19140601-APPKNX-APPMID-0,Appalachian League,1914-06-01,0,1914-KS,Knoxville,a,,Middlesboro,h,,postponed,rain
19140602-APPHAR-APPMOR-0,Appalachian League,1914-06-02,0,1914-KS,Morristown,a,6.0,Harriman,h,2.0,final,
19140602-APPHAR-APPMOR-0,Appalachian League,1914-06-02,0,1914-TJT,Morristown,a,6,Harriman,h,2,final,
19140602-APPKNX-APPMID-0,Appalachian League,1914-06-02,0,1914-KS,Knoxville,a,4.0,Middlesboro,h,5.0,final,
19140602-APPKNX-APPMID-0,Appalachian League,1914-06-02,0,1914-TJT,Knoxville,a,4,Middlesboro,h,5,final,
19140603-APPHAR-APPMOR-0,Appalachian League,1914-06-03,0,1914-KS,Morristown,a,7.0,Harriman,h,12.0,final,
19140603-APPHAR-APPMOR-0,Appalachian League,1914-06-03,0,1914-TJT,Morristown,a,7,Harriman,h,12,final,
19140603-APPKNX-APPMID-1,Appalachian League,1914-06-03,1,1914-KS,Knoxville,a,2.0,Middlesboro,h,10.0,final,
19140603-APPKNX-APPMID-2,Appalachian League,1914-06-03,2,1914-KS,Knoxville,a,3.0,Middlesboro,h,2.0,final,
