key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14
LJQVJHG,1915-05-09,0,Northern,regular,,Virginia,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQBMFJL,1915-05-09,0,Northern,regular,,Fort William-Port Arthur,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLRVFFY,1915-05-09,0,Northern,regular,,Superior,3,,St. Boniface,2,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 10, 1915",0,1,2,0,0,0,0,0,0,,,,,,0,0,2,0,0,0,0,0,0,,,,,
WCTZPWV,1915-05-10,0,Northern,regular,,Fort William-Port Arthur,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XFSNZZH,1915-05-10,0,Northern,regular,,Virginia,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPPXHJB,1915-05-10,0,Northern,regular,,Duluth,10,,St. Boniface,7,,,2:30,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 11, 1915",3,0,0,0,0,6,1,0,0,,,,,,0,0,1,1,0,1,1,0,3,,,,,
XTYNNRX,1915-05-10,0,Northern,regular,,Superior,2,,Winnipeg,1,,,1:55,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 11, 1915",0,0,0,1,0,1,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,
ZDSNQVT,1915-05-11,0,Northern,regular,,Fort William-Port Arthur,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBCHDDW,1915-05-11,0,Northern,regular,,Virginia,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFBNGYT,1915-05-11,0,Northern,regular,,Duluth,6,,St. Boniface,7,,,1:59,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 12, 1915",0,0,0,0,0,2,0,0,4,,,,,,4,0,0,0,3,0,0,0,x,,,,,
QJJRZTF,1915-05-11,0,Northern,regular,,Superior,10,,Winnipeg,5,,,2:25,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 12, 1915",1,1,1,0,3,0,3,0,2,,,,,,0,0,1,1,1,0,1,1,0,,,,,
YYGDNWZ,1915-05-11,0,Northern,regular,,Duluth,,,Winnipeg,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVNQQKD,1915-05-12,0,Northern,regular,,Fort William-Port Arthur,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDGGYLJ,1915-05-12,0,Northern,regular,,Virginia,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNDTPND,1915-05-12,0,Northern,regular,,Duluth,1,,St. Boniface,5,,,1:59,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 13, 1915",0,0,0,0,1,0,0,0,0,,,,,,1,0,2,0,2,0,0,0,x,,,,,
XZKPVZS,1915-05-12,0,Northern,regular,,Superior,8,,Winnipeg,7,,,2:25,,,,,transcript/1915/1915-WT/boxes/WT-19150506.txt,"Winnipeg Tribune, May 13, 1915",0,1,0,2,2,1,1,0,1,,,,,,1,0,2,0,1,3,0,0,0,,,,,
SPMWBZB,1915-05-13,0,Northern,regular,,Fort William-Port Arthur,11,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 14, 1915",0,0,4,0,0,0,6,1,0,,,,,,3,0,0,0,0,0,0,0,3,,,,,
FZHTHSG,1915-05-13,0,Northern,regular,,Virginia,4,,Grand Forks,7,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 14, 1915",1,0,0,0,1,1,1,0,0,,,,,,0,0,0,2,1,0,4,0,x,,,,,
SGDWDCV,1915-05-13,0,Northern,regular,,Duluth,7,,St. Boniface,5,,,2:00,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 14, 1915",1,1,0,1,2,0,2,0,,,,,,,1,3,0,0,1,0,0,0,,,,,,
TBHMWQK,1915-05-13,0,Northern,regular,,Superior,1,,Winnipeg,4,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 14, 1915",0,0,0,0,0,0,1,0,0,,,,,,0,0,1,0,0,2,0,1,x,,,,,
HCTHMCX,1915-05-14,0,Northern,regular,,Duluth,5,,Fargo-Moorhead,11,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 15, 1915",1,0,0,1,0,3,0,0,0,,,,,,1,5,0,0,0,2,1,2,x,,,,,
DYJTJLV,1915-05-14,0,Northern,regular,,Superior,5,,Grand Forks,10,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 15, 1915",0,0,0,0,1,0,0,4,0,,,,,,0,4,1,0,4,0,0,1,x,,,,,
LHJXNCY,1915-05-14,0,Northern,regular,,Fort William-Port Arthur,3,,St. Boniface,1,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 15, 1915",3,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,0,0,0,,,,,
ZWDPLBR,1915-05-14,0,Northern,regular,,Virginia,12,,Winnipeg,0,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 15, 1915",4,0,3,0,0,0,2,0,3,,,,,,0,0,0,0,0,0,0,0,0,,,,,
SNTMJKY,1915-05-15,0,Northern,regular,,Fort William-Port Arthur,0,,St. Boniface,1,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 17, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,x,,,,,
BHLNGYP,1915-05-15,0,Northern,regular,,Virginia,1,,Winnipeg,2,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 17, 1915",0,0,0,0,0,0,0,0,1,,,,,,0,0,0,0,1,0,0,0,1,,,,,
CLMRRKX,1915-05-16,0,Northern,regular,,Duluth,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVCXRNK,1915-05-16,0,Northern,regular,,Superior,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWPYYMQ,1915-05-17,0,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,snow,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
KQZLVRR,1915-05-17,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,snow,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XKZPXHW,1915-05-17,0,Northern,regular,,Fort William-Port Arthur,,,St. Boniface,,,,,,postponed,snow,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VHYQNHR,1915-05-17,0,Northern,regular,,Virginia,,,Winnipeg,,,,,,postponed,snow,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNLQBMG,1915-05-18,0,Northern,regular,,Superior,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBTYFFM,1915-05-18,0,Northern,regular,,Duluth,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDHBGHM,1915-05-18,0,Northern,regular,,Virginia,3,,St. Boniface,5,,,1:25,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 19, 1915",0,0,0,0,0,0,2,1,0,,,,,,0,0,0,0,5,0,0,0,x,,,,,
BVWHGLD,1915-05-18,0,Northern,regular,,Fort William-Port Arthur,10,,Winnipeg,2,,,2:00,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 19, 1915",3,0,1,2,0,2,0,2,0,,,,,,0,0,0,0,0,0,0,1,1,,,,,
RZRWTRL,1915-05-19,0,Northern,regular,,Superior,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSLWCHV,1915-05-19,0,Northern,regular,,Duluth,2,,Grand Forks,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 20, 1915",0,0,0,2,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,2,,,,,
VPHQQFR,1915-05-19,0,Northern,regular,,Virginia,4,,St. Boniface,12,,,2:10,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 20, 1915",0,0,1,0,1,1,0,0,1,,,,,,3,8,0,0,0,0,0,1,x,,,,,
FNRCBDY,1915-05-19,0,Northern,regular,,Fort William-Port Arthur,9,,Winnipeg,7,,,2:23,,,,,transcript/1915/1915-WT/boxes/WT-19150513.txt,"Winnipeg Tribune, May 20, 1915",1,1,0,3,0,3,0,1,0,,,,,,2,1,3,0,1,0,0,0,0,,,,,
CZHDNDH,1915-05-20,0,Northern,regular,,Superior,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTWDJFM,1915-05-20,0,Northern,regular,,Duluth,6,,Grand Forks,4,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 21, 1915",0,2,0,0,0,2,2,0,0,,,,,,0,0,3,0,0,0,1,0,0,,,,,
XKVTXQM,1915-05-20,0,Northern,regular,,Virginia,10,,St. Boniface,2,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 21, 1915",0,1,1,1,1,1,1,3,1,,,,,,0,0,0,1,0,0,0,1,0,,,,,
LTNSNXB,1915-05-20,0,Northern,regular,,Fort William-Port Arthur,4,,Winnipeg,3,,,1:46,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 21, 1915",0,0,3,1,0,0,0,0,0,,,,,,0,1,0,1,1,0,0,0,0,,,,,
HXRDHNQ,1915-05-21,0,Northern,regular,,Virginia,6,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 22, 1915",3,0,0,0,0,3,0,,,,,,,,0,0,0,0,3,0,0,,,,,,,
QFLWWZS,1915-05-21,0,Northern,regular,,Grand Forks,0,,St. Boniface,6,,,1:23,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,4,0,0,2,0,0,0,0,,,,,
NNYQHRN,1915-05-21,0,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,1,,,1:52,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 22, 1915",0,0,5,0,0,0,0,1,0,,,,,,0,0,0,0,0,1,0,0,0,,,,,
HNYXHVB,1915-05-22,0,Northern,regular,,Superior,4,,Duluth,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,0,0,1,1,0,2,0,0,0,,,,2,1,0,0,0,1,0,0,0,0,1,,,
PMMMGGQ,1915-05-22,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,2,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",2,0,0,1,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,2,0,,,,,
RHTYYSB,1915-05-22,2,Northern,regular,,Virginia,1,,Fort William-Port Arthur,6,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,0,0,0,0,1,0,,,,,,,2,0,2,0,0,2,0,x,,,,,,
MKZRCSY,1915-05-22,1,Northern,regular,,Grand Forks,5,,St. Boniface,9,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,3,1,1,0,0,0,0,,,,,,0,0,1,0,6,2,0,0,x,,,,,
MKZRCSY,1915-05-22,1,Northern,regular,,Grand Forks,5,,St. Boniface,9,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,3,1,1,0,0,0,0,,,,,,0,0,1,0,6,2,0,0,x,,,,,
KNJVZKS,1915-05-22,2,Northern,regular,,Grand Forks,2,,St. Boniface,10,,,1:30,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,0,1,0,1,0,,,,,,,,0,1,0,2,3,0,4,,,,,,,
KNJVZKS,1915-05-22,2,Northern,regular,,Grand Forks,2,,St. Boniface,10,,,1:30,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,0,1,0,1,0,,,,,,,,0,1,0,2,3,0,4,,,,,,,
ZLPDJWG,1915-05-22,1,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,2,,,1:42,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",0,0,0,1,1,3,0,1,0,,,,,,0,0,1,0,0,0,0,0,1,,,,,
HTQWQVQ,1915-05-22,2,Northern,regular,,Fargo-Moorhead,8,,Winnipeg,3,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",1,0,3,2,1,0,1,0,0,,,,,,1,1,0,0,0,0,1,0,0,,,,,
FSVSDLC,1915-05-23,0,Northern,regular,,Superior,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YXXRHFT,1915-05-24,1,Northern,regular,,Superior,6,,Duluth,8,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",1,0,0,1,0,0,0,1,3,,,,,,0,6,2,0,0,0,0,0,x,,,,,
FFYHXMS,1915-05-24,2,Northern,regular,,Superior,5,,Duluth,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",0,2,0,2,1,0,,,,,,,,,2,3,0,0,0,0,,,,,,,,
BGWCCTY,1915-05-24,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",0,0,0,2,0,0,0,2,0,0,0,,,,1,0,1,2,0,0,0,0,0,0,1,,,
HCYYSTC,1915-05-24,2,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",0,1,1,0,0,2,0,0,0,,,,,,2,1,0,0,0,0,0,0,2,,,,,
YFPMPNL,1915-05-24,1,Northern,regular,,Grand Forks,2,,St. Boniface,0,,,1:49,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",1,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
HDBHSDR,1915-05-24,2,Northern,regular,,Grand Forks,3,,St. Boniface,10,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",0,0,0,0,0,0,0,0,3,,,,,,0,3,1,0,0,0,2,4,x,,,,,
RFQLPFC,1915-05-24,1,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,6,,,2:25,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",2,0,3,0,0,0,1,0,0,0,1,,,,1,0,2,0,0,0,0,3,0,0,0,,,
DYVZBPZ,1915-05-24,2,Northern,regular,,Fargo-Moorhead,3,,Winnipeg,6,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 25, 1915",0,2,0,0,0,0,0,1,0,,,,,,1,0,0,0,0,4,0,1,x,,,,,
LBNLBTK,1915-05-25,0,Northern,regular,,Superior,12,,Duluth,4,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 26, 1915",0,2,1,0,6,0,3,0,0,,,,,,0,0,4,0,0,0,0,0,0,,,,,
RMSWHFP,1915-05-25,0,Northern,regular,,Virginia,5,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 26, 1915",0,0,0,0,0,0,0,2,3,,,,,,2,0,0,0,0,0,1,0,0,,,,,
MZJSLVV,1915-05-25,0,Northern,regular,,Grand Forks,0,,St. Boniface,10,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 26, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,0,2,0,0,1,7,0,x,,,,,
GWPDJPB,1915-05-25,0,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,0,,,1:35,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 26, 1915",1,0,3,1,0,1,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
HPHCHDQ,1915-05-26,0,Northern,regular,,Fargo-Moorhead,6,,St. Boniface,4,,,2:09,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 27, 1915",3,0,1,1,0,0,1,0,0,,,,,,3,0,0,0,0,0,0,0,1,,,,,
KRPPYNR,1915-05-26,0,Northern,regular,,Duluth,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 27, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGWWJYF,1915-05-26,0,Northern,regular,,Fort William-Port Arthur,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 27, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNMKFPP,1915-05-26,0,Northern,regular,,Grand Forks,10,,Winnipeg,4,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150520.txt,"Winnipeg Tribune, May 27, 1915",0,0,4,0,0,0,2,2,2,,,,,,0,0,0,0,1,0,0,0,3,,,,,
GZZVTJL,1915-05-27,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,7,,,2:08,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 28, 1915",2,0,0,2,0,1,0,0,0,,,,,,0,0,1,0,1,2,2,1,x,,,,,
VWDQBNT,1915-05-27,0,Northern,regular,,Duluth,4,,Superior,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 28, 1915",0,4,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,0,2,2,,,,,
LRHJXGD,1915-05-27,0,Northern,regular,,Fort William-Port Arthur,9,,Virginia,8,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 28, 1915",0,0,0,4,0,0,3,2,0,,,,,,2,0,3,0,1,0,0,2,0,,,,,
GTCNRZV,1915-05-27,0,Northern,regular,,Grand Forks,3,,Winnipeg,15,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 28, 1915",2,0,0,0,0,0,0,0,1,,,,,,1,6,0,1,1,6,0,0,x,,,,,
BTKVPJS,1915-05-28,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,4,,,1:46,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 29, 1915",2,3,0,0,0,0,0,0,0,,,,,,0,0,2,0,2,0,0,0,0,,,,,
PBWZTVH,1915-05-28,0,Northern,regular,,Duluth,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGBFGGG,1915-05-28,0,Northern,regular,,Fort William-Port Arthur,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGLTXVL,1915-05-28,0,Northern,regular,,Grand Forks,6,,Winnipeg,4,,,2:00,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 29, 1915",2,0,0,0,0,0,0,4,0,,,,,,0,0,0,0,0,1,0,3,0,,,,,
DMZVWSY,1915-05-29,0,Northern,regular,,Fargo-Moorhead,2,,St. Boniface,3,,,2:00,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",0,0,0,1,0,0,0,1,0,,,,,,0,0,1,0,0,0,0,1,1,,,,,
KJRNYZV,1915-05-29,0,Northern,regular,,Duluth,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZHRCTR,1915-05-29,0,Northern,regular,,Fort William-Port Arthur,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQNWJSD,1915-05-29,1,Northern,regular,,Grand Forks,7,,Winnipeg,6,,,2:10,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",0,1,0,1,1,1,2,0,1,,,,,,0,0,6,0,0,0,0,0,0,,,,,
