league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Central Kansas League,regular,P7608149,Abbott,,Chapman,1910-08-11,1910-08-12,2,0,0,0,0,2,0,0,0,0,0,0
1910,Central Kansas League,regular,P4817881,Abbott,,Manhattan,1910-07-08,1910-07-08,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P4846741,Abbott,,Salina,1910-05-20,1910-05-20,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P6459161,Alexander,,Ellsworth,1910-06-26,1910-07-04,5,0,0,0,0,0,4,0,0,4,1,0
1910,Central Kansas League,regular,P5684440,Allingham,,Clay Center,1910-08-01,1910-08-03,3,0,0,0,0,0,3,0,3,0,0,0
1910,Central Kansas League,regular,P4897698,Armstrong,,Ellsworth,1910-05-16,1910-07-05,8,0,8,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P2302306,Atterbury,,Beloit,1910-06-20,1910-06-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P9722535,Bacon,,Junction City,1910-06-17,1910-07-08,6,0,0,0,0,2,0,0,0,0,2,0
1910,Central Kansas League,regular,P3731263,Baird,,Manhattan,1910-06-13,1910-07-08,2,1,0,0,1,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P4450867,Bankhead,,Ellsworth,1910-05-16,1910-07-10,6,0,0,0,0,0,1,0,0,1,5,0
1910,Central Kansas League,regular,P6618226,Bankhead,,Junction City,1910-07-08,1910-08-20,10,0,0,10,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P9677224,Bankhead [Ell],,Ellsworth,1910-07-03,1910-07-05,3,0,0,0,0,0,0,0,0,0,3,0
1910,Central Kansas League,regular,P7962775,Bankhead [JC],,Junction City,1910-07-03,1910-07-05,3,0,0,3,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P0528710,Barnes,,Clay Center,1910-06-05,1910-08-03,6,0,0,0,0,0,5,5,0,0,0,0
1910,Central Kansas League,regular,P4935992,Bashang,,Junction City,1910-05-20,1910-07-10,26,0,0,0,0,0,24,11,9,4,0,0
1910,Central Kansas League,regular,P9533376,Bashing,,Junction City,1910-05-16,1910-06-03,3,0,0,0,0,0,3,1,2,0,0,0
1910,Central Kansas League,regular,P6317598,Beak,,Clay Center,1910-06-05,1910-06-05,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P6712150,Bechtold,,Abilene,1910-06-02,1910-06-17,3,0,0,0,0,0,3,0,1,2,0,0
1910,Central Kansas League,regular,P3660033,Bork,,Concordia,1910-05-23,1910-05-23,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P9766868,Bradley,,Abilene,1910-08-15,1910-08-16,2,0,0,2,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P9593491,Britton,,Abilene,1910-06-02,1910-08-16,5,0,0,0,5,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P2024539,Brooks,,Clay Center,1910-06-05,1910-08-03,6,3,0,0,0,0,3,0,1,2,0,3
1910,Central Kansas League,regular,P2090233,Brown,,Abilene,1910-06-03,1910-06-03,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P4509893,Bullock,,Salina,1910-08-18,1910-08-20,2,0,0,0,2,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P3013039,Carroll,,Beloit,1910-05-28,1910-05-28,2,0,0,1,0,2,0,0,0,0,0,0
1910,Central Kansas League,regular,P9180554,Clark,,Manhattan,1910-05-29,1910-06-13,5,0,0,0,0,3,2,0,0,2,0,0
1910,Central Kansas League,regular,P1000651,Clossener,,Manhattan,1910-05-31,1910-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P7239339,Colbert,,Beloit,1910-05-28,1910-06-22,2,2,0,0,0,0,0,0,0,0,0,2
1910,Central Kansas League,regular,P8670619,Conley,,Abilene,1910-06-02,1910-08-16,3,0,0,0,0,0,3,3,0,0,0,0
1910,Central Kansas League,regular,P4437045,Connelly,,Abilene,1910-06-17,1910-06-17,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P2697730,Corey,,Beloit,1910-06-22,1910-06-22,1,0,0,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5467978,Cox,,Beloit,1910-05-28,1910-06-21,3,2,0,0,0,0,1,0,0,1,0,2
1910,Central Kansas League,regular,P6312067,Cox,,Chapman,1910-08-11,1910-08-12,2,1,0,0,0,0,1,0,0,1,0,1
1910,Central Kansas League,regular,P2715277,Dail,,Concordia,1910-05-23,1910-05-24,2,0,0,0,0,0,0,0,0,0,2,0
1910,Central Kansas League,regular,P0248406,Dempewolf,,Concordia,1910-05-23,1910-05-23,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P6648117,Diamond,,Chapman,1910-08-11,1910-08-12,2,0,0,0,0,0,0,0,0,0,2,0
1910,Central Kansas League,regular,P7392411,Dimond,,Beloit,1910-05-28,1910-06-22,5,0,2,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P4197491,Douglas,,Junction City,1910-08-03,1910-08-03,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P3624654,Dreen,,Beloit,1910-06-20,1910-06-20,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P6333541,Drew,,Concordia,1910-05-23,1910-05-24,2,0,0,0,0,2,0,0,0,0,0,0
1910,Central Kansas League,regular,P6506200,Drum,,Beloit,1910-06-22,1910-06-22,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P4453221,Drumm,,Beloit,1910-06-21,1910-06-21,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P4366067,Dugan,,Junction City,1910-05-16,1910-07-08,14,0,0,0,0,0,14,14,0,0,0,0
1910,Central Kansas League,regular,P0928383,Dye,,Manhattan,1910-06-01,1910-06-01,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P3387902,Eckert,,Beloit,1910-05-28,1910-05-28,2,0,0,0,0,0,0,0,0,0,2,0
1910,Central Kansas League,regular,P4376774,Efling,,Abilene,1910-06-03,1910-06-03,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P2326710,Efpling,,Abilene,1910-06-02,1910-06-02,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P6827374,Ehrgott,,Abilene,1910-06-02,1910-08-16,5,0,0,0,0,0,0,0,0,0,5,0
1910,Central Kansas League,regular,P7883672,Epling,,Salina,1910-05-20,1910-05-20,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P8552000,Eppling,,Abilene,1910-06-17,1910-06-17,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P8402616,Ericksen,,Junction City,1910-08-02,1910-08-20,8,0,0,0,0,0,8,8,0,0,0,0
1910,Central Kansas League,regular,P7743426,Erickson,,Junction City,1910-08-01,1910-08-01,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P6561473,Evans,,Junction City,1910-06-21,1910-06-21,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P9661281,Farrell,,Chapman,1910-08-11,1910-08-11,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P1313484,Finch,,Junction City,1910-06-02,1910-06-28,5,5,0,0,0,0,0,0,0,0,0,5
1910,Central Kansas League,regular,P6216099,Flaherty,,Junction City,1910-08-03,1910-08-03,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P9743298,Fowler,,Concordia,1910-05-24,1910-05-24,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P8688583,Fulwider,,Ellsworth,1910-05-16,1910-07-10,3,3,0,0,0,0,0,0,0,0,0,3
1910,Central Kansas League,regular,P0517823,Fury,,Salina,1910-08-20,1910-08-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P7336041,Gardiner,,Manhattan,1910-05-31,1910-06-01,2,0,0,0,0,0,2,1,1,0,0,0
1910,Central Kansas League,regular,P9561964,Gentry,,Concordia,1910-05-23,1910-05-23,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P0683244,Gill,,Junction City,1910-05-20,1910-05-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P9008908,Gober,,Manhattan,1910-05-29,1910-07-08,4,3,0,0,0,0,1,0,1,0,0,3
1910,Central Kansas League,regular,P2472048,Grady,,Salina,1910-05-20,1910-08-20,3,0,3,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5948924,Gramley,,Clay Center,1910-06-05,1910-06-11,3,0,0,2,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5130405,Griffin,,Beloit,1910-05-28,1910-05-28,2,0,0,0,0,0,2,0,0,2,0,0
1910,Central Kansas League,regular,P5748292,Griffith,,Abilene,1910-06-03,1910-06-03,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P2372499,Griffith,,Beloit,1910-06-21,1910-06-22,2,0,0,0,0,0,0,0,0,0,2,0
