league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Central Kansas League,regular,P1905047,Alexander,,Ellsworth,1910-07-23,1910-08-10,3,0,0,0,0,0,2,0,1,1,0,0
1910,Central Kansas League,regular,P0343584,Armstrong,,Ellsworth,1910-07-21,1910-08-10,8,0,8,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P8154429,Baird,,Manhattan,1910-06-14,1910-07-23,4,4,0,0,0,0,0,0,0,0,0,4
1910,Central Kansas League,regular,P9767409,Bankhead,,Ellsworth,1910-07-21,1910-08-10,7,0,0,0,0,0,2,0,0,2,5,0
1910,Central Kansas League,regular,P5423408,Bankhead,,Junction City,1910-07-24,1910-07-24,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5845252,Barnes,,Clay Center,1910-06-16,1910-06-18,3,0,0,0,0,0,3,3,0,0,0,0
1910,Central Kansas League,regular,P8260391,Baschong,,Junction City,1910-06-14,1910-06-14,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P9577022,Bond,,Manhattan,1910-07-18,1910-08-10,12,0,0,0,12,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P7341081,Brooks,,Clay Center,1910-06-16,1910-06-17,2,1,0,0,0,0,1,0,0,1,0,1
1910,Central Kansas League,regular,P3603720,Clark,,Manhattan,1910-06-14,1910-06-18,4,0,0,1,0,0,3,2,0,1,0,0
1910,Central Kansas League,regular,P8827218,Davis,,Manhattan,1910-07-18,1910-08-08,3,3,0,0,0,0,0,0,0,0,0,3
1910,Central Kansas League,regular,P6548608,Erickson,,Junction City,1910-07-24,1910-07-24,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P4005125,Fulwider,,Ellsworth,1910-07-23,1910-08-08,2,2,0,0,0,0,0,0,0,0,0,2
1910,Central Kansas League,regular,P3432074,Gober,,Manhattan,1910-07-19,1910-08-10,5,4,0,0,0,0,0,0,0,0,0,4
1910,Central Kansas League,regular,P6481966,Grady,,Salina,1910-07-18,1910-07-19,2,0,2,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P1394810,Gramley,,Clay Center,1910-06-16,1910-06-17,2,0,0,2,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P3348910,Grubbs,,Clay Center,1910-06-16,1910-06-18,3,0,0,0,2,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P6636172,Haag,,Manhattan,1910-07-19,1910-08-09,4,3,0,0,0,0,0,0,0,0,0,3
1910,Central Kansas League,regular,P7606703,Hern,,Junction City,1910-07-24,1910-07-24,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P7239931,House,,Salina,1910-07-18,1910-07-20,3,0,0,0,0,0,3,1,0,2,0,0
1910,Central Kansas League,regular,P4468620,Jewell,,Clay Center,1910-06-17,1910-06-18,2,0,0,0,0,2,0,0,0,0,0,0
1910,Central Kansas League,regular,P5550438,Jewell,,Ellsworth,1910-07-21,1910-08-10,8,0,0,0,8,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P0958117,Jewell,,Junction City,1910-06-14,1910-06-14,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P4065413,Johns,,Ellsworth,1910-07-21,1910-07-23,4,0,0,0,2,0,4,0,0,4,0,0
1910,Central Kansas League,regular,P8243171,Kelly,,Junction City,1910-07-24,1910-07-24,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P7186034,Killilay,,Salina,1910-07-19,1910-07-19,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P9884316,Leonard,,Salina,1910-07-18,1910-07-20,3,0,0,1,1,0,2,2,0,0,0,0
1910,Central Kansas League,regular,P4168703,Lewis,,Manhattan,1910-06-16,1910-06-18,3,0,0,3,0,0,0,0,0,0,0,0
