game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
VCCGBCV,1910,Central Kansas League,1910-06-14,0,regular,P5343814,Mythen,
TYJBKLL,1910,Central Kansas League,1910-06-16,0,regular,P6391233,Graham,
WYHCJKG,1910,Central Kansas League,1910-06-17,0,regular,P6391233,Graham,
QWWVKRX,1910,Central Kansas League,1910-06-18,0,regular,P6391233,Graham,
QZFLYYX,1910,Central Kansas League,1910-07-18,0,regular,P3840290,Reilly,
YGHPHFF,1910,Central Kansas League,1910-07-19,0,regular,P3840290,Reilly,
XHDSZQK,1910,Central Kansas League,1910-07-20,0,regular,P3840290,Reilly,
VZXVDKV,1910,Central Kansas League,1910-07-21,1,regular,P3840290,Reilly,
YRNGLYZ,1910,Central Kansas League,1910-07-21,2,regular,P3840290,Reilly,
DSPSCDN,1910,Central Kansas League,1910-07-22,1,regular,P3840290,Reilly,
XDMCZRY,1910,Central Kansas League,1910-07-22,2,regular,P3840290,Reilly,
XQBWVQC,1910,Central Kansas League,1910-07-23,0,regular,P3145041,,
XLZZHRN,1910,Central Kansas League,1910-07-24,0,regular,P7184336,Whelan,
YKFGYVJ,1910,Central Kansas League,1910-08-08,0,regular,P3145041,,
CTCYHHS,1910,Central Kansas League,1910-08-09,1,regular,P3764074,Hamlin,
XZQJWVM,1910,Central Kansas League,1910-08-10,0,regular,P3764074,Hamlin,
