game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
JKLZSJT,1915,Buckeye League,1915-05-23,0,regular,Breymaier,,Marion,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKLZSJT,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Marion,,,,16,,15,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Donaldson,,Findlay,rf,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Blue,,Findlay,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,1,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Warner,,Findlay,lf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Yockey,,Findlay,ss,4,3,1,,2,,,,,,,2,,,,,,,,,,,,,,,,,0,3,1,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Chapman,,Findlay,1b,5,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Costello,,Findlay,cf,6,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,McGuire,,Findlay,3b,7,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,1,1,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,McGovern,,Findlay,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,1,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,McCloskey,,Findlay,p,9,4,0,,3,1,,,,,,,,,,,,,,,,,,,7,,1,,0,3,1,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Findlay,,,35,7,,10,,,,,,,,,,,,8,,,,,,,,,,,,27,9,2,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Long,,Newark,lf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Dillon,,Newark,p,10,4,0,,1,,,,,,,,,,1,,,,8.2,,,,7,1,3,3,,,1,3,0,1,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Wratten,,Newark,3b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Humphreys,,Newark,2b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Booie,,Newark,1b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,1,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Hunt,,Newark,cf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,McCullough,,Newark,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Price,,Newark,ss,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Strawn,,Newark,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,Weitel,,Newark,p,9,0,0,,0,,,,,,,,,,,,,,0.1,,,,3,1,,,,,0,0,0,,,,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Newark,,,31,1,,4,,,,,,,,,,,,9,,,,,,,,,,,,27,16,3,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,McKee,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Long [p],,Akron,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Talbot,,Akron,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Fields,,Akron,c,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Akron,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Clark,,Lima,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Bond,,Lima,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,Maroney,,Lima,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBQJXHG,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Lima,,,,20,,23,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Donaldson,,Findlay,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Frech,,Findlay,p,10,4,0,,2,,,,,,,,,,,,,,,,,,,3,5,,,,0,4,1,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Blue,,Findlay,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Warner,,Findlay,lf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Yockey,,Findlay,ss,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Chapman,,Findlay,1b,5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,McCloskey,,Findlay,cf,6,2,0,,0,,,,,,,,,1,,,,,,,,,,,,,,,3,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Costello,,Findlay,cf-1b,7,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,7,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,McGuire,,Findlay,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,McGivern,,Findlay,c,9,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Findlay,,,35,1,,5,,,,,,,,,,,,8,,,,,,,,,,,,24,11,1,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Long,,Newark,lf,1,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Price,,Newark,ss,2,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,2,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Wratten,,Newark,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,McFarland,,Newark,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Strawn,,Newark,rf,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Farrell,,Newark,cf,6,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Blanchard,,Newark,c,7,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,Dougherty,,Newark,p,8,4,0,,3,,,,,,,,,,,,,,,,,,,2,6,1,,,0,6,0,,,,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Newark,,,34,4,,10,,,,,,,,,,,,10,,,,,,,,,,,,27,13,2,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,Baird,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,Linn,,Akron,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,Talbott,,Akron,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Akron,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,Walker,,Lima,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,Maroney,,Lima,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCZQMDR,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Lima,,,,6,,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,Hook,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,Talbot,,Akron,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,TOTALS,,Akron,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,Schultz,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,McGivern,,Findlay,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJCKJVD,1915,Buckeye League,1915-05-25,0,regular,TOTALS,,Findlay,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
