key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
YQDDCNG,1915-05-27,0,Buckeye,regular,,Lima,,,Canton,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZJYFJPG,1915-05-27,0,Buckeye,regular,,Findlay,,,Marion,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFLMLXM,1915-05-28,0,Buckeye,regular,,Newark,7,,Akron,6,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 29, 1915",4,2,0,0,0,0,0,0,1,,,,,,,2,0,1,0,0,0,1,0,2,,,,,,
BLJMXXR,1915-05-28,0,Buckeye,regular,,Lima,,,Canton,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZNRZRZ,1915-05-28,0,Buckeye,regular,,Findlay,,,Marion,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XFSBVRQ,1915-05-29,0,Buckeye,regular,,Lima,,,Akron,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBYGWCX,1915-05-29,0,Buckeye,regular,,Newark,,,Canton,,,,,,postponed,wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSHKWXZ,1915-05-29,0,Buckeye,regular,,Marion,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THFGWKS,1915-05-30,0,Buckeye,regular,,Lima,,,Akron,,,,,,postponed,wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBKJGBS,1915-05-30,0,Buckeye,regular,,Newark,,,Canton,,,,,,postponed,wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBSJYKY,1915-05-30,0,Buckeye,regular,,Marion,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZNQWLT,1915-05-31,2,Buckeye,regular,,Canton,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLNXRZS,1915-05-31,1,Buckeye,regular,,Akron,,,Canton,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCHSFVQ,1915-05-31,1,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHDYYXG,1915-05-31,2,Buckeye,regular,,Findlay,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZMCXWB,1915-05-31,1,Buckeye,regular,,Newark,3,,Marion,9,,,1:59,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",1,0,0,0,0,1,0,1,0,,,,,,,3,1,0,0,0,4,1,0,x,,,,,,
PJRGPHD,1915-05-31,2,Buckeye,regular,,Newark,2,,Marion,7,,,1:40,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 1, 1915",0,0,0,0,0,1,1,,,,,,,,,1,0,0,4,0,2,x,,,,,,,,
GDMZKRP,1915-06-01,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150526.txt,"Newark Daily Advocate, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRNJDLT,1915-06-02,0,Buckeye,regular,,Marion,,,Akron,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYKFVSP,1915-06-02,0,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSSGJXQ,1915-06-02,0,Buckeye,regular,,Canton,,,Lima,,,,,,postponed,Canton failed to arrive at game,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBRDJNB,1915-06-03,0,Buckeye,regular,,Marion,,,Akron,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSFJHMQ,1915-06-03,0,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSBGTLV,1915-06-03,0,Buckeye,regular,,Canton,,,Lima,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGDDGZW,1915-06-04,0,Buckeye,regular,,Canton,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRTDHWY,1915-06-04,0,Buckeye,regular,,Marion,,,Lima,,,,,,postponed,Wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZQRXFHM,1915-06-04,0,Buckeye,regular,,Akron,2,,Newark,3,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 5, 1915",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
WNFHGDB,1915-06-05,0,Buckeye,regular,,Canton,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPNTKTF,1915-06-05,1,Buckeye,regular,,Marion,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XVQBKNF,1915-06-05,2,Buckeye,regular,,Marion,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCSZPVT,1915-06-05,0,Buckeye,regular,,Akron,7,,Newark,6,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",2,0,0,3,0,0,1,0,1,,,,,,,0,0,0,0,0,2,0,4,0,,,,,,
QNSVYFP,1915-06-06,1,Buckeye,regular,,Findlay,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSWTKGN,1915-06-06,2,Buckeye,regular,,Findlay,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBDFFTZ,1915-06-06,0,Buckeye,regular,,Lima,,,Marion,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBYGNPM,1915-06-06,1,Buckeye,regular,,Canton,3,,Newark,7,,,2:00,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",0,0,0,1,0,0,1,1,0,,,,,,,1,0,3,0,2,1,0,0,x,,,,,,
RGPXBJZ,1915-06-06,2,Buckeye,regular,,Canton,3,,Newark,4,,,1:40,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 7, 1915",0,0,0,0,0,0,2,,,,,,,,,0,0,1,0,3,0,x,,,,,,,,
TWXBWRL,1915-06-08,0,Buckeye,regular,,Canton,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJHHWRY,1915-06-08,0,Buckeye,regular,,Newark,,,Lima,,,,,,postponed,wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWJCMSJ,1915-06-08,0,Buckeye,regular,,Akron,,,Marion,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150602.txt,"Newark Daily Advocate, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNWWJNQ,1915-06-09,0,Buckeye,regular,,Canton,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VQDFTPS,1915-06-09,0,Buckeye,regular,,Newark,6,,Lima,21,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 10, 1915",3,0,0,1,0,0,0,1,1,,,,,,,4,0,4,4,7,0,0,2,x,,,,,,
LXGPZSZ,1915-06-09,0,Buckeye,regular,,Akron,,,Marion,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YYYNTWJ,1915-06-10,0,Buckeye,regular,,Canton,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZDPMZTS,1915-06-10,0,Buckeye,regular,,Findlay,,,Marion,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBSPXQB,1915-06-10,0,Buckeye,regular,,Akron,8,,Newark,5,,,2:00,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 11, 1915",0,3,0,0,1,0,2,2,0,,,,,,,0,0,3,0,1,0,0,1,0,,,,,,
NVTLDHP,1915-06-11,0,Buckeye,regular,,Canton,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCWVVDN,1915-06-11,0,Buckeye,regular,,Findlay,,,Marion,,,,,,postponed,Marion insolvency,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJDZWWV,1915-06-11,0,Buckeye,regular,,Akron,,,Newark,,,,,,postponed,wet grounds,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWKRKXL,1915-06-12,0,Buckeye,regular,,Findlay,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZHZQRVF,1915-06-12,0,Buckeye,regular,,Akron,5,,Newark,10,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 14, 1915",0,0,0,0,2,0,2,0,1,,,,,,,0,2,0,0,1,0,7,0,x,,,,,,
LFTVTDB,1915-06-13,0,Buckeye,regular,,Findlay,,,Lima,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTBKJJB,1915-06-13,0,Buckeye,regular,,Akron,7,,Newark,3,,,2:00,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 14, 1915",2,0,0,1,0,2,2,,,,,,,,,0,0,1,0,0,0,2,,,,,,,,
XPWQSHY,1915-06-14,0,Buckeye,regular,,Newark,6,,Akron,7,,,1:40,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 15, 1915",0,0,0,6,0,0,0,0,0,,,,,,,3,0,0,0,0,0,2,0,2,,,,,,
HZHJSBC,1915-06-14,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWKWFXN,1915-06-15,0,Buckeye,regular,,Newark,,,Akron,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNGCTYK,1915-06-15,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150609.txt,"Newark Daily Advocate, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNQLNNH,1915-06-16,0,Buckeye,regular,,Newark,4,,Akron,3,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 17, 1915",0,0,2,0,0,0,2,0,0,,,,,,,0,0,0,1,0,1,1,0,0,,,,,,
FXQFXPN,1915-06-16,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNCSYRN,1915-06-17,0,Buckeye,regular,,Newark,0,,Findlay,7,,,1:30,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0,0,5,x,,,,,,
SLLBCPX,1915-06-18,0,Buckeye,regular,,Lima,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYNBKHJ,1915-06-18,0,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCWLQNW,1915-06-19,0,Buckeye,regular,,Lima,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QXGPJYC,1915-06-19,1,Buckeye,regular,,Newark,11,,Findlay,2,,,2:20,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",0,1,1,3,0,0,1,0,5,,,,,,,0,1,1,0,0,0,0,0,0,,,,,,
RKNDNZS,1915-06-19,2,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,abandoned,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLZMCMD,1915-06-20,1,Buckeye,regular,,Findlay,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCRNRJN,1915-06-20,2,Buckeye,regular,,Findlay,,,Akron,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNPJBJM,1915-06-20,1,Buckeye,regular,,Lima,7,,Newark,3,,1000,2:10,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",0,0,4,0,2,0,0,0,1,,,,,,,0,1,0,2,0,0,0,0,0,,,,,,
RDPVSGN,1915-06-20,2,Buckeye,regular,,Lima,4,,Newark,3,,,1:35,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",0,1,1,1,1,0,0,,,,,,,,,0,0,2,0,1,0,0,,,,,,,,
BCPTXTS,1915-06-21,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JGLKNSH,1915-06-21,0,Buckeye,regular,,Findlay,5,,Newark,0,,,2:00,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 22, 1915",1,0,2,1,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
SCYTTQY,1915-06-22,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQXHZCF,1915-06-22,0,Buckeye,regular,,Findlay,,,Newark,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150616.txt,"Newark Daily Advocate, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVBXHBV,1915-06-23,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTVCFDM,1915-06-23,1,Buckeye,regular,,Findlay,5,,Newark,3,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 24, 1915",1,1,1,1,0,0,0,1,0,,,,,,,1,0,0,0,0,0,2,0,0,,,,,,
HLTCMHY,1915-06-23,2,Buckeye,regular,,Findlay,0,,Newark,2,,,1:40,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 24, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,1,1,x,,,,,,,,
BHJJXQJ,1915-06-24,0,Buckeye,regular,,Akron,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTMZGYZ,1915-06-24,0,Buckeye,regular,,Newark,,,Lima,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVTQDHL,1915-06-25,0,Buckeye,regular,,Akron,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
