game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
KKDSQSG,1915,Buckeye League,1915-05-19,0,regular,P5540617,Peterman,
QRWWLMD,1915,Buckeye League,1915-05-21,0,regular,P5540617,Peterman,
SNYDCFK,1915,Buckeye League,1915-05-22,0,regular,P5540617,Peterman,
RCQWQKJ,1915,Buckeye League,1915-05-23,0,regular,P0434408,Taylor,
JVJZXGJ,1915,Buckeye League,1915-05-24,0,regular,P0434408,Taylor,
PGPYPDV,1915,Buckeye League,1915-05-27,0,regular,P4709207,Pastorius,
FFLMLXM,1915,Buckeye League,1915-05-28,0,regular,P4709207,Pastorius,
RZMCXWB,1915,Buckeye League,1915-05-31,1,regular,P5540617,Peterman,
PJRGPHD,1915,Buckeye League,1915-05-31,2,regular,P5540617,Peterman,
PJRGPHD,1915,Buckeye League,1915-05-31,2,regular,P9699532,Blanchard,
PJRGPHD,1915,Buckeye League,1915-05-31,2,regular,P8779823,Leake,
ZQRXFHM,1915,Buckeye League,1915-06-04,0,regular,P4709207,Pastorius,
GCSZPVT,1915,Buckeye League,1915-06-05,0,regular,P4709207,Pastorius,
RBYGNPM,1915,Buckeye League,1915-06-06,1,regular,P4709207,Pastorius,
RGPXBJZ,1915,Buckeye League,1915-06-06,2,regular,P4709207,Pastorius,
VQDFTPS,1915,Buckeye League,1915-06-09,0,regular,P4709207,Pastorius,
DBSPXQB,1915,Buckeye League,1915-06-10,0,regular,P0434408,Taylor,
ZHZQRVF,1915,Buckeye League,1915-06-12,0,regular,P0434408,Taylor,
YTBKJJB,1915,Buckeye League,1915-06-13,0,regular,P0434408,Taylor,
XPWQSHY,1915,Buckeye League,1915-06-14,0,regular,P4709207,Pastorius,
NNQLNNH,1915,Buckeye League,1915-06-16,0,regular,P4709207,Pastorius,
GNCSYRN,1915,Buckeye League,1915-06-17,0,regular,P0434408,Taylor,
QXGPJYC,1915,Buckeye League,1915-06-19,1,regular,P0434408,Taylor,
TNPJBJM,1915,Buckeye League,1915-06-20,1,regular,P0434408,Taylor,
RDPVSGN,1915,Buckeye League,1915-06-20,2,regular,P0434408,Taylor,
JGLKNSH,1915,Buckeye League,1915-06-21,0,regular,P0434408,Taylor,
XTVCFDM,1915,Buckeye League,1915-06-23,1,regular,P0434408,Taylor,
HLTCMHY,1915,Buckeye League,1915-06-23,2,regular,P0434408,Taylor,
MWDXFXN,1915,Buckeye League,1915-06-27,1,regular,P4709207,Pastorius,
CSPJRYS,1915,Buckeye League,1915-06-27,2,regular,P4709207,Pastorius,
STFMHDY,1915,Buckeye League,1915-06-28,0,regular,P0434408,Taylor,
HTGCNNS,1915,Buckeye League,1915-06-30,0,regular,P0434408,Taylor,
XDHPQNF,1915,Buckeye League,1915-07-02,1,regular,P0434408,Taylor,
FRNFQLK,1915,Buckeye League,1915-07-04,0,regular,P0434408,Taylor,
JBBTDGZ,1915,Buckeye League,1915-07-05,1,regular,P0434408,Taylor,
PSJCGFP,1915,Buckeye League,1915-07-05,2,regular,P0434408,Taylor,
