league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,Buckeye League,regular,P9121208,Baird,,Akron,1915-05-24,1915-05-24,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P2809125,Baird,,Newark,1915-05-31,1915-05-31,2,1,0,0,0,0,1,0,1,0,0,1
1915,Buckeye League,regular,P1134294,Banchard,,Newark,1915-05-25,1915-05-25,1,0,0,0,0,0,0,0,0,0,1,0
1915,Buckeye League,regular,P0339728,Barnhart,,Canton,1915-05-19,1915-05-31,3,3,0,0,0,0,0,0,0,0,0,3
1915,Buckeye League,regular,P0547446,Beeney,,Canton,1915-06-06,1915-06-10,5,0,0,0,0,0,0,0,0,0,5,0
1915,Buckeye League,regular,P4498001,Beeny,,Canton,1915-06-11,1915-06-11,1,0,0,0,0,0,0,0,0,0,1,0
1915,Buckeye League,regular,P9296957,Benner,,Newark,1915-06-10,1915-06-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P7411050,Biggs,,Canton,1915-06-05,1915-06-05,1,0,0,0,0,0,0,0,0,0,1,0
1915,Buckeye League,regular,P1793695,Black,,Findlay,1915-06-17,1915-07-05,10,9,0,0,0,0,0,0,0,0,0,9
1915,Buckeye League,regular,P4174690,Blanchard,,Newark,1915-05-24,1915-07-05,29,0,0,0,0,0,19,3,1,16,11,0
1915,Buckeye League,regular,P9775885,Blubaugh,,Newark,1915-06-16,1915-06-23,4,3,0,0,0,0,0,0,0,0,0,3
1915,Buckeye League,regular,P1955338,Blue,,Findlay,1915-05-23,1915-07-05,11,0,0,2,0,9,0,0,0,0,0,0
1915,Buckeye League,regular,P2359634,Bluebaugh,,Newark,1915-06-26,1915-07-02,3,3,0,0,0,0,0,0,0,0,0,3
1915,Buckeye League,regular,P2820193,Bond,,Lima,1915-05-23,1915-07-05,10,10,0,0,0,0,0,0,0,0,0,10
1915,Buckeye League,regular,P3821495,Bonin,,Marion,1915-05-21,1915-05-31,4,0,0,0,0,0,4,0,0,4,0,0
1915,Buckeye League,regular,P8231269,Bonnin,,Marion,1915-05-19,1915-05-19,1,0,0,0,0,0,1,1,0,0,0,0
1915,Buckeye League,regular,P5571921,Booie,,Newark,1915-05-19,1915-05-23,3,0,3,0,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P7687513,Bowie,,Newark,1915-05-21,1915-05-21,1,0,1,0,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P8139060,Bresnahan,,Findlay,1915-07-02,1915-07-05,4,0,0,0,4,0,0,0,0,0,0,0
1915,Buckeye League,regular,P8723713,Breymaier,,Marion,1915-05-21,1915-06-09,12,0,0,0,0,0,0,0,0,0,12,0
1915,Buckeye League,regular,P3630981,Breymeier,,Marion,1915-05-19,1915-05-19,1,0,0,0,0,0,0,0,0,0,1,0
1915,Buckeye League,regular,P2576474,Byatt,,Akron,1915-05-27,1915-06-30,3,0,0,0,0,0,3,1,2,0,0,0
1915,Buckeye League,regular,P1297058,Byatt,,Canton,1915-06-06,1915-06-06,2,0,0,0,0,0,2,0,2,0,0,0
1915,Buckeye League,regular,P5506503,Carpenter,,Newark,1915-06-13,1915-06-13,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P7521178,Chapman,,Findlay,1915-05-23,1915-07-05,11,0,11,0,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P4642179,Clark,,Akron,1915-05-27,1915-05-28,2,0,0,2,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P9465323,Clark,,Canton,1915-06-06,1915-06-06,2,0,0,2,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P4776043,Clark,,Lima,1915-05-21,1915-06-27,10,9,0,0,0,0,1,0,0,1,0,9
1915,Buckeye League,regular,P2288144,Clarke,,Lima,1915-05-27,1915-06-30,2,2,0,0,0,0,0,0,0,0,0,2
1915,Buckeye League,regular,P8783653,Connor,,Akron,1915-05-28,1915-05-28,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P6133965,Connor,,Canton,1915-06-04,1915-06-06,2,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P0208498,Connore,,Canton,1915-06-09,1915-06-09,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P7411832,Connors,,Akron,1915-05-31,1915-05-31,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P0863872,Connors,,Canton,1915-06-06,1915-06-11,2,2,0,0,0,0,0,0,0,0,0,2
1915,Buckeye League,regular,P3750439,Costello,,Findlay,1915-05-23,1915-07-05,11,0,1,0,0,0,11,0,11,0,0,0
1915,Buckeye League,regular,P7354983,Cronin,,Lima,1915-06-09,1915-06-09,1,0,0,0,0,1,0,0,0,0,0,0
1915,Buckeye League,regular,P4684601,Crowder,,Newark,1915-06-09,1915-06-09,1,0,0,0,0,1,0,0,0,0,0,0
1915,Buckeye League,regular,P0016368,Daugherty,,Newark,1915-06-04,1915-06-23,5,3,0,0,0,0,1,0,0,1,0,3
1915,Buckeye League,regular,P0764527,Deitrich,,Newark,1915-06-05,1915-06-14,4,0,0,0,0,2,3,0,3,0,0,0
1915,Buckeye League,regular,P6619250,Deitrick,,Newark,1915-06-09,1915-06-20,9,0,1,0,1,3,6,0,6,0,0,0
1915,Buckeye League,regular,P9808261,Dillon,,Newark,1915-05-19,1915-06-05,5,5,0,0,0,0,0,0,0,0,0,5
1915,Buckeye League,regular,P8316484,Donaldson,,Findlay,1915-05-19,1915-06-23,8,1,0,0,0,0,7,0,0,7,0,1
1915,Buckeye League,regular,P7624766,Dougherty,,Newark,1915-05-19,1915-06-20,5,5,0,0,0,0,0,0,0,0,0,5
1915,Buckeye League,regular,P7823914,Drake,,Newark,1915-05-25,1915-06-14,7,6,0,0,0,0,2,0,0,2,0,6
1915,Buckeye League,regular,P6604733,Egan,,Findlay,1915-06-17,1915-07-05,9,0,0,0,5,0,4,1,0,3,0,0
1915,Buckeye League,regular,P9577376,Evans,,Newark,1915-06-06,1915-06-06,2,0,0,0,0,2,0,0,0,0,0,0
1915,Buckeye League,regular,P6678539,Farrell,,Newark,1915-05-24,1915-05-24,1,0,0,0,0,0,1,0,1,0,0,0
1915,Buckeye League,regular,P7422564,Fickel,,Akron,1915-05-27,1915-05-28,2,0,2,0,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P8649412,Fickle,,Akron,1915-06-04,1915-06-05,2,0,2,0,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P2836013,Fields,,Akron,1915-05-23,1915-05-23,1,0,0,0,0,0,0,0,0,0,1,0
1915,Buckeye League,regular,P2349369,Fields,,Findlay,1915-05-27,1915-06-20,7,0,0,0,0,0,0,0,0,0,7,0
1915,Buckeye League,regular,P3599560,Franken,,Newark,1915-05-27,1915-05-27,1,0,0,0,0,0,1,0,1,0,0,0
1915,Buckeye League,regular,P5419722,Frech,,Findlay,1915-05-24,1915-07-05,7,7,0,0,0,0,0,0,0,0,0,7
1915,Buckeye League,regular,P2650488,French,,Findlay,1915-05-21,1915-06-19,4,4,0,0,0,0,0,0,0,0,0,4
1915,Buckeye League,regular,P6330294,Geiger,,Newark,1915-06-12,1915-06-12,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P6458887,Glennon,,Akron,1915-05-27,1915-07-05,15,0,0,0,0,1,10,6,4,0,4,0
1915,Buckeye League,regular,P4013434,Goodwin,,Newark,1915-06-06,1915-06-10,2,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P2303747,Hall,,Findlay,1915-05-19,1915-05-19,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P3578601,Hanna,,Newark,1915-06-10,1915-06-10,1,0,0,0,0,1,0,0,0,0,0,0
1915,Buckeye League,regular,P5188656,Hart,,Marion,1915-05-19,1915-06-09,4,4,0,0,0,0,0,0,0,0,0,4
1915,Buckeye League,regular,P9238802,Hart,,Newark,1915-06-16,1915-07-05,12,6,0,0,0,0,4,0,2,3,0,6
1915,Buckeye League,regular,P4003276,Hawn,,Canton,1915-06-06,1915-06-06,2,0,0,0,0,0,2,0,0,2,0,0
1915,Buckeye League,regular,P3314688,Hoffman,,Marion,1915-05-22,1915-06-08,3,3,0,0,0,0,0,0,0,0,0,3
1915,Buckeye League,regular,P8193244,Holler,,Akron,1915-06-04,1915-06-27,9,0,0,2,0,6,1,1,0,0,0,0
1915,Buckeye League,regular,P9404903,Hook,,Akron,1915-05-19,1915-06-16,9,8,0,0,0,1,0,0,0,0,0,8
1915,Buckeye League,regular,P0399701,Humphrey,,Newark,1915-06-09,1915-06-19,2,0,0,2,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P4486120,Humphreys,,Newark,1915-05-19,1915-06-21,14,0,0,14,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P7504856,Humphries,,Newark,1915-05-27,1915-06-16,7,0,0,7,0,0,0,0,0,0,0,0
1915,Buckeye League,regular,P6919970,Hunt,,Newark,1915-05-19,1915-05-23,4,0,0,0,0,0,4,0,4,0,0,0
1915,Buckeye League,regular,P0076770,Jaekel,,Akron,1915-05-27,1915-06-30,11,0,0,1,2,0,8,4,4,0,0,0
1915,Buckeye League,regular,P1303618,Jaekle,,Akron,1915-06-04,1915-06-04,1,0,0,0,0,0,1,0,1,0,0,0
1915,Buckeye League,regular,P1228539,Jaekley,,Akron,1915-06-05,1915-06-05,1,0,0,0,0,0,1,0,1,0,0,0
1915,Buckeye League,regular,P1049520,Judge,,Marion,1915-05-19,1915-05-31,5,0,0,0,0,5,0,0,0,0,0,0
1915,Buckeye League,regular,P5099666,Judge,,Newark,1915-06-23,1915-07-05,10,0,0,0,0,10,0,0,0,0,0,0
1915,Buckeye League,regular,P1884319,Kirby,,Canton,1915-05-19,1915-05-31,7,0,0,0,0,0,0,0,0,0,7,0
1915,Buckeye League,regular,P8846179,Koontz,,Canton,1915-06-10,1915-06-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P6305269,Kootz,,Canton,1915-06-08,1915-06-08,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P7007967,Lamb,,Newark,1915-05-31,1915-05-31,2,0,1,0,0,0,1,0,1,0,0,0
1915,Buckeye League,regular,P9204835,Leake,,Marion,1915-05-22,1915-06-06,4,3,0,0,0,0,1,1,0,0,0,3
1915,Buckeye League,regular,P0761671,Linn,,Akron,1915-05-24,1915-05-24,1,1,0,0,0,0,0,0,0,0,0,1
1915,Buckeye League,regular,P4484748,Linne,,Akron,1915-05-21,1915-07-05,12,10,0,0,0,0,2,0,1,1,0,10
1915,Buckeye League,regular,P8203411,Long,,Newark,1915-05-19,1915-07-05,34,0,0,0,0,0,34,32,0,2,0,0
1915,Buckeye League,regular,P2920174,Long [p],,Akron,1915-05-23,1915-05-23,1,1,0,0,0,0,0,0,0,0,0,1
