key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19100428-CRAAND-CRAGVL-0,Carolina Association,1910-04-28,0,1910-CEC,Greenville,a,9.0,Anderson,h,6.0,final,
19100428-CRACLT-CRASPA-0,Carolina Association,1910-04-28,0,1910-CEC,Spartanburg,a,,Charlotte,h,,final,
19100428-CRAGBO-CRAWNS-0,Carolina Association,1910-04-28,0,1910-CEC,Winston-Salem,a,6.0,Greensboro,h,3.0,final,
19100429-CRAAND-CRAGVL-0,Carolina Association,1910-04-29,0,1910-CEC,Greenville,a,1.0,Anderson,h,9.0,final,
19100429-CRACLT-CRASPA-0,Carolina Association,1910-04-29,0,1910-CEC,Spartanburg,a,1.0,Charlotte,h,1.0,final,
19100429-CRAGBO-CRAWNS-0,Carolina Association,1910-04-29,0,1910-CEC,Winston-Salem,a,4.0,Greensboro,h,3.0,final,
19100430-CRAAND-CRAGVL-0,Carolina Association,1910-04-30,0,1910-CN,Greenville,a,3.0,Anderson,h,12.0,final,
19100430-CRACLT-CRASPA-0,Carolina Association,1910-04-30,0,1910-CN,Spartanburg,a,4.0,Charlotte,h,6.0,final,
19100430-CRAGBO-CRAWNS-0,Carolina Association,1910-04-30,0,1910-CN,Winston-Salem,a,0.0,Greensboro,h,8.0,final,
19100502-CRAAND-CRASPA-0,Carolina Association,1910-05-02,0,1910-CEC,Anderson,a,12.0,Spartanburg,h,2.0,final,
19100502-CRACLT-CRAWNS-0,Carolina Association,1910-05-02,0,1910-CEC,Charlotte,a,8.0,Winston-Salem,h,3.0,final,
19100502-CRAGBO-CRAGVL-0,Carolina Association,1910-05-02,0,1910-CEC,Greensboro,a,4.0,Greenville,h,3.0,final,
19100503-CRAAND-CRASPA-0,Carolina Association,1910-05-03,0,1910-CEC,Anderson,a,0.0,Spartanburg,h,4.0,final,
19100503-CRACLT-CRAWNS-0,Carolina Association,1910-05-03,0,1910-CEC,Charlotte,a,2.0,Winston-Salem,h,10.0,final,
19100503-CRAGBO-CRAGVL-0,Carolina Association,1910-05-03,0,1910-CEC,Greensboro,a,5.0,Greenville,h,7.0,final,
