team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Carolina Association,CRAAND,Anderson,1910-CEC,19100428-CRAAND-CRAGVL-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-CEC,19100429-CRAAND-CRAGVL-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-CN,19100430-CRAAND-CRAGVL-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-CEC,19100502-CRAAND-CRASPA-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-CEC,19100504-CRAAND-CRASPA-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-CEC,19100510-CRAAND-CRACLT-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100511-CRAAND-CRACLT-0,,,Brannon,,b08,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100512-CRAAND-CRAGBO-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100513-CRAAND-CRAGBO-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100514-CRAAND-CRAGBO-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100516-CRAAND-CRACLT-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100517-CRAAND-CRACLT-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100518-CRAAND-CRACLT-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100519-CRAAND-CRAGBO-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100520-CRAAND-CRAGBO-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100521-CRAAND-CRAGBO-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100523-CRAAND-CRAWNS-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100524-CRAAND-CRAWNS-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100525-CRAAND-CRAWNS-0,,,Brannon,,b07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100526-CRAAND-CRAGVL-0,,,Brannon,,a07,c
Carolina Association,CRAAND,Anderson,1910-WSJ,19100527-CRAAND-CRAGVL-0,,,Brannon,,a07,c
