game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
HXXWZDQ,1908,Central Kansas League,1908-07-09,0,regular,P6074306,O'Neil,
HXXWZDQ,1908,Central Kansas League,1908-07-09,0,regular,P8127618,K. McGrew,
DBPPHBX,1908,Central Kansas League,1908-07-09,0,regular,P5203140,,
MTPLCFK,1908,Central Kansas League,1908-07-10,0,regular,P1199043,Rimer,
VHVYGMC,1908,Central Kansas League,1908-07-10,0,regular,P4759734,Bush,
XZHQFNJ,1908,Central Kansas League,1908-07-11,0,regular,P5203140,,
BTVMBLG,1908,Central Kansas League,1908-07-13,0,regular,P5203140,,
LDSGDGH,1908,Central Kansas League,1908-07-13,0,regular,P1199043,Rimer,
YQHCHHF,1908,Central Kansas League,1908-07-14,0,regular,P4120585,Aston,
KDZJWMY,1908,Central Kansas League,1908-07-14,0,regular,P1199043,Rimer,
LXPZWTH,1908,Central Kansas League,1908-07-14,0,regular,P4759734,Bush,
QGSNQKQ,1908,Central Kansas League,1908-07-15,0,regular,P4120585,Aston,
FWDRRVH,1908,Central Kansas League,1908-07-15,0,regular,P1199043,Rimer,
FVDGMPN,1908,Central Kansas League,1908-07-16,0,regular,P3391537,Ashton,
CSMYJTY,1908,Central Kansas League,1908-07-17,0,regular,P4120585,Aston,
DYSVDYW,1908,Central Kansas League,1908-07-17,0,regular,P1199043,Rimer,
WNXVCLB,1908,Central Kansas League,1908-07-18,0,regular,P4120585,Aston,
RJDHJYG,1908,Central Kansas League,1908-07-18,0,regular,P1199043,Rimer,
XSZPHDY,1908,Central Kansas League,1908-07-20,0,regular,P9716247,Shaw,
NXJHYZK,1908,Central Kansas League,1908-07-21,0,regular,P9716247,Shaw,
JSZKBGK,1908,Central Kansas League,1908-08-03,0,regular,P1199043,Rimer,
XTYTFWN,1908,Central Kansas League,1908-08-03,0,regular,P2791222,Hassler,
XTYTFWN,1908,Central Kansas League,1908-08-03,0,regular,P0795099,Clawson,
PXVHGFS,1908,Central Kansas League,1908-08-04,0,regular,P5866075,L. Ludes,
PRZJNXH,1908,Central Kansas League,1908-08-05,0,regular,P9249281,Ludes,
DJTBCJJ,1908,Central Kansas League,1908-08-06,0,regular,P5203140,,
DTNJLLG,1908,Central Kansas League,1908-08-06,0,regular,P1199043,Rimer,
SCYCLQY,1908,Central Kansas League,1908-08-07,0,regular,P5203140,,
NKDHKSJ,1908,Central Kansas League,1908-08-11,0,regular,P1199043,Rimer,
GBNHJMQ,1908,Central Kansas League,1908-08-12,0,regular,P5203140,,
BGMBDVK,1908,Central Kansas League,1908-08-13,0,regular,P8017315,Johnson,
GSRSDRP,1908,Central Kansas League,1908-08-15,0,regular,P1199043,Rimer,
YPBJGVS,1908,Central Kansas League,1908-08-15,0,regular,P9249281,Ludes,
MRWJDRD,1908,Central Kansas League,1908-08-17,0,regular,P5866075,L. Ludes,
QQRJMDM,1908,Central Kansas League,1908-08-17,0,regular,P1199043,Rimer,
BBMPRLJ,1908,Central Kansas League,1908-08-18,0,regular,P5889216,Mack,
BBMPRLJ,1908,Central Kansas League,1908-08-18,0,regular,P9221497,Wing,
