game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P7274300,Price,,Manhattan,?,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P9978745,Bryant,,Manhattan,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P4480927,Stack,,Manhattan,p,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P8687456,Coe,,Manhattan,c,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P7676305,Shull,,Manhattan,?,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,,TOTALS,,Manhattan,,,,,8,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P8642974,Young,,Minneapolis,?,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P6960328,Jennings,,Minneapolis,?,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P3728752,House,,Minneapolis,?,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P3754191,Williams,S.,Minneapolis,?,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P2415293,Huseman,,Minneapolis,p,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,P2776087,Martin,,Minneapolis,c,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WXRQMVW,1909,Central Kansas League,1909-06-19,0,regular,,TOTALS,,Minneapolis,,,,,,,,,,,,,,,,,,11,7,,,,,,,,,,,,,,,,,,,,,,,
