game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P6505578,Misse,,Lyons,ss,1,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P4617097,Quigley,,Lyons,3b,2,4,3,,3,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P7502725,Abbott,,Lyons,1b,3,4,2,,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P3957283,Dail,,Lyons,rf,4,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P0716452,Wetzel,,Lyons,lf,5,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P1320989,Dressen,,Lyons,cf,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P4603917,Maxey,,Lyons,c,7,3,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,1,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P4737805,Chase,,Lyons,2b,8,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P9922886,Leach,,Lyons,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,1,0,2,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,,TOTALS,,Lyons,,,31,11,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P2433396,Held,,Wellington,1b,1,3,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,1,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P4387123,Gowan,,Wellington,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P1511759,Peoples,,Wellington,2b,3,4,2,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P5009479,Reynolds,,Wellington,c,4,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,0,1,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P7259308,Shimonski,,Wellington,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P7515678,Wells,,Wellington,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P3773770,Giffin,,Wellington,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P5933010,Killilay,,Wellington,lf,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,P3173774,Aldrich,,Wellington,p,9,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,3,0,,,,
JFQPZQM,1911,Kansas State League,1911-07-07,1,regular,,TOTALS,,Wellington,,,30,5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9,6,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P6505578,Misse,,Lyons,ss,1,4,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P4603917,Maxey,,Lyons,cf,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P4617097,Quigley,,Lyons,3b,2,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P7502725,Abbott,,Lyons,1b,3,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P3957283,Dail,,Lyons,rf,4,4,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P0716452,Wetzel,,Lyons,lf,5,4,2,,2,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P1320989,Dressen,,Lyons,cf-p,6,4,1,,1,,,,,,,,,,,,,,,1,1,,,2,,,,,2,,1,,,,2,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P9635441,Blank,,Lyons,c,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P4737805,Chase,,Lyons,2b,8,4,0,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P1866219,Moore,,Lyons,p,9,3,0,,0,,,,,,,,,,,,,,1,,,,,7,,,,,3,1,4,1,,,0,2,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,,TOTALS,,Lyons,,,34,7,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,12,3,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P2433396,Held,,Wellington,1b,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P4387123,Gowan,,Wellington,cf,2,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P1511759,Peoples,,Wellington,2b,3,3,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P5009479,Reynolds,,Wellington,c,4,4,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,0,1,1,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P7259308,Shimonski,,Wellington,ss,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,1,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P7515678,Wells,,Wellington,3b,6,3,0,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P3773770,Giffin,,Wellington,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P5933010,Killilay,,Wellington,lf,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,P8440803,Langley,,Wellington,p,9,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,1,2,0,,,,
DWKKSBZ,1911,Kansas State League,1911-07-07,2,regular,,TOTALS,,Wellington,,,33,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,13,4,,,,
SGZGBVX,1911,Kansas State League,1911-07-10,0,regular,P6710828,Brannon,,El Dorado,ss,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
SGZGBVX,1911,Kansas State League,1911-07-10,0,regular,P8876046,McAuley,,El Dorado,3b,2,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
SGZGBVX,1911,Kansas State League,1911-07-10,0,regular,P4870809,Aiton,,El Dorado,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
SGZGBVX,1911,Kansas State League,1911-07-10,0,regular,P0561347,Leonard,,El Dorado,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
SGZGBVX,1911,Kansas State League,1911-07-10,0,regular,P5202296,Anderson,,El Dorado,1b,5,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,,,,
